text,start,duration,end,dominant_emotion
I guys are doing a practice tonight,0.0,3.36,3.36,sad
someone this morning about hypoglycemia,1.709,3.63,5.339,sad
so thought a really quick video on the,3.36,4.439,7.7989999999999995,NA
acute management of hypoglycemia but,5.339,4.8,10.139,NA
that's a sugar of less than 3.5 I can,7.799,3.63,11.429,NA
presented number different ways to cover,10.139,3.031,13.17,NA
in a different video but the first thing,11.429,3.481,14.91,NA
to think about in a case like this is is,13.17,3.57,16.74,NA
the person conscious can they swallow,14.91,4.02,18.93,NA
always the person unconscious and,16.74,4.41,21.15,NA
therefore can't swallow if someone can't,18.93,4.23,23.16,NA
swallow they're conscious you're looking,21.15,3.6,24.75,NA
at around 10 to 20 grams of a,23.16,4.199,27.359,NA
fast-acting carbohydrate into the pretty,24.75,4.5,29.25,NA
fast to boost that sugar level usually,27.359,3.211,30.57,NA
prefer liquid but there's lots of,29.25,2.46,31.71,NA
different ways you can do this things,30.57,3.419,33.989,NA
like 3 to 6 glucose tablets things like,31.71,5.34,37.05,NA
90 to 100 mils 180 ml story of a fizzy,33.989,4.801,38.79,NA
drink you can use things like certain,37.05,3.57,40.62,NA
sweets you can use things like add extra,38.79,3.48,42.269999999999996,NA
jello you can prescribe the base you're,40.62,3.84,44.459999999999994,NA
trying to bump it up with 10 to 20 grams,42.27,4.41,46.68000000000001,NA
of the fast-acting carbohydrate,44.46,4.41,48.870000000000005,NA
now if they're unconscious then you're,46.68,4.649,51.329,NA
thinking of I am glucagon and the dose,48.87,4.079,52.949,NA
is normally one milligram for most,51.329,3.451,54.78,NA
people but it's less than that so no,52.949,3.63,56.579,NA
point 5 milligrams if they're under 8,54.78,3.81,58.59,NA
years old or if they're under 25,56.579,4.081,60.660000000000004,NA
kilograms in weight but usually one,58.59,5.07,63.660000000000004,NA
milligram I am glucagon if they can't,60.66,4.92,65.58,NA
swallow if they're unconscious so the,63.66,3.389,67.04899999999999,NA
first day to work on is kindest person,65.58,3.51,69.09,NA
swallow why are they conscious or can,67.049,4.081,71.13000000000001,NA
they not swallow another unconscious and,69.09,3.569,72.659,NA
then you go from their room I have a,71.13,2.669,73.79899999999999,NA
very low threshold for giving the,72.659,2.611,75.27000000000001,NA
emergency management guys in setting up,73.799,3.481,77.28,NA
to A&E for example calling ambulances in,75.27,3.389,78.65899999999999,NA
this type of situation have a look at,77.28,3.629,80.909,NA
nice eks insulin therapy with type 3,78.659,5.041,83.7,NA
diabetes for much more information like,80.909,4.201,85.11,NA
this there's a lot more medical,83.7,3.15,86.85000000000001,NA
emergency management teaching on our,85.11,4.2,89.31,NA
videos on our webinars courses and audio,86.85,4.35,91.19999999999999,NA
books how result hashtag cannabis will,89.31,5.989,95.299,NA
pass hashtag bike when with Aurora,91.2,4.099,95.299,NA
