text,start,duration,end,dominant_emotion
[Music],0.48,5.24,5.720000000000001,NA
what are diabetic averred were the,6.74,4.51,11.25,NA
symptoms it's very interesting to note,9.18,4.44,13.620000000000001,NA
that sometimes pitchers aren't aware,11.25,4.71,15.96,sad
that they have diabetes and the first,13.62,6.809,20.429,NA
sign of diabetes is noticed by via eye,15.96,9.209,25.169,NA
surgeon now in terms of symptoms for the,20.429,6.48,26.909,NA
most part patients don't realize that,25.169,4.11,29.279,NA
they have any eye problems until it's,26.909,7.201,34.11,NA
late that is the importance of having,29.279,8.911,38.19,NA
regular checks and you know attending to,34.11,7.35,41.46,sad
diabetic clinics regularly because well,38.19,6.45,44.64,sad
it's only through these mains will we be,41.46,5.91,47.370000000000005,sad
able to identify the very early changes,44.64,5.76,50.4,sad
in daba daba the-- some of which may,47.37,5.85,53.22,sad
require laser intervention or other,50.4,6.0,56.4,sad
forms of treatment so once the disease,53.22,5.42,58.64,sad
has progressed for a long time,56.4,4.77,61.17,sad
patients may then experience blurred,58.64,6.57,65.21000000000001,sad
vision and sometimes floaters or,61.17,7.35,68.52,sad
complete obscuration or the vision if,65.21,5.53,70.74,sad
it's a very severe hemorrhage so it's,68.52,3.659,72.179,sad
very important to state that in the,70.74,3.239,73.979,sad
various stages the patient doesn't,72.179,4.44,76.619,sad
experience any symptoms at all and the,73.979,5.551,79.53,sad
signs going to be detected by the Tamala,76.619,5.49,82.109,sad
gist examining the patient's another,79.53,6.17,85.7,sad
important point to make is that for,82.109,5.43,87.53899999999999,neutral
patients who have been diagnosed as,85.7,4.75,90.45,neutral
pre-diabetic it's even where their while,87.539,6.75,94.289,neutral
to have homology assessments and also,90.45,6.629,97.07900000000001,happy
for patients who are not diabetic but,94.289,4.921,99.21000000000001,happy
who have family members who are diabetic,97.079,4.53,101.609,happy
it's important for them to check that,99.21,4.859,104.06899999999999,NA
diabetic status and possibly have a,101.609,6.53,108.139,NA
baseline of analytical assessment,104.069,4.07,108.13900000000001,NA
[Music],110.91,3.25,114.16,NA
