text,start,duration,end,dominant_emotion
[Music],6.58,6.609,13.189,NA
hello I'm dr. knees go - welcome to,14.99,4.39,19.38,NA
another initiative wound care window,17.19,4.02,21.21,NA
another patient I'd like to share with,19.38,3.87,23.25,NA
you and illustrate again some teaching,21.21,3.78,24.990000000000002,NA
points about diabetic foot ulcers,23.25,4.019,27.269,NA
off-loading in callus formation I have a,24.99,3.83,28.82,NA
patient I'd like to talk to you about,27.269,4.59,31.858999999999998,NA
she presented with diabetic foot ulcer,28.82,4.899,33.719,NA
I'm going to show you an image from,31.859,5.401,37.260000000000005,NA
October 17 this is the ulcer you'll,33.719,5.761,39.480000000000004,neutral
notice on the photo and she was managed,37.26,3.99,41.25,neutral
with the total contact casting and,39.48,4.32,43.8,neutral
didn't really quite well her last visit,41.25,5.309,46.559,neutral
to the center was January 9th you can,43.8,4.47,48.269999999999996,neutral
see that she healed very nicely with,46.559,3.75,50.309,neutral
aggressive offloading utilizing total,48.27,4.08,52.35,NA
contact cast after that time we,50.309,4.651,54.959999999999994,NA
transitioned her to orthotics and,52.35,6.27,58.620000000000005,NA
inserts as typically is accomplishing,54.96,6.329,61.289,neutral
these patients or the standard of carry,58.62,4.709,63.32899999999999,NA
these inserts are custom designed for,61.289,3.991,65.28,NA
the patient to fit her foot and fit into,63.329,4.561,67.89,neutral
a pair of shoes that can have a wide toe,65.28,4.949,70.229,neutral
base and they're very soft these inserts,67.89,5.12,73.01,neutral
you'll note are designed to provide,70.229,6.091,76.32,neutral
offloading to the area of injury and,73.01,6.039,79.049,neutral
prior ulcer is a ulceration so her last,76.32,4.74,81.05999999999999,neutral
visit to the center was January January,79.049,5.551,84.60000000000001,neutral
and she's done fairly well in the past,81.06,5.64,86.7,neutral
with these inserts we advise these,84.6,4.07,88.66999999999999,neutral
patients to return frequently for,86.7,4.2,90.9,neutral
evaluation of possible callus formation,88.67,5.17,93.84,NA
so that we can pair that callus down and,90.9,5.19,96.09,NA
prevent the disasters that can't occur,93.84,5.16,99.0,NA
with callus formation she has not,96.09,5.16,101.25,NA
returned in four weeks but does come in,99.0,6.21,105.21,NA
today so today I'm showing you the prior,101.25,6.509,107.759,NA
area of injury and you'll see that she,105.21,5.699,110.90899999999999,NA
has some fairly extensive callus built,107.759,6.57,114.32900000000001,NA
up in this area we know the risks to,110.909,5.221,116.13000000000001,NA
these patients when we do have callus,114.329,5.671,120.0,NA
formation we can have sub callus,116.13,7.89,124.02,NA
hemorrhage fluid accumulation and a more,120.0,6.719,126.719,NA
concern the development of infection so,124.02,4.65,128.67,NA
I'm gonna unroofed this area open up,126.719,2.391,129.10999999999999,NA
fine,128.67,4.16,132.82999999999998,NA
if there's any type of infection,129.11,6.65,135.76000000000002,NA
underneath this find out the extent of,132.83,5.88,138.71,NA
injury under the cows but you can see,135.76,5.08,140.84,NA
this callus is the bane of our existence,138.71,4.89,143.6,NA
as wound care providers taking care of,140.84,4.65,145.49,NA
patients with diabetic foot ulcers so,143.6,3.39,146.98999999999998,NA
let's go ahead and open that calloused,145.49,5.07,150.56,NA
area so in evaluating the area I do feel,146.99,5.01,152.0,NA
a callus I feel that this she was,150.56,3.99,154.55,NA
somewhat boggy underneath it she's got a,152.0,4.79,156.79,NA
little rent in the callus right here and,154.55,5.67,160.22,NA
we can stick a forceps in and actually,156.79,6.22,163.01,fear
lift that area and I'm gonna go ahead,160.22,7.86,168.08,NA
and unroofed the callus with sharp,163.01,8.46,171.47,NA
dissection the technique I'm using is,168.08,5.909,173.989,NA
one you've seen in the past inserting,171.47,7.019,178.489,NA
the Irish scissor blades under the,173.989,9.271,183.26,NA
callus getting to the margin and open,178.489,10.861,189.35,NA
easy a little hemorrhage around,183.26,6.09,189.35,neutral
and now you get an appreciation of just,199.92,6.87,206.79,NA
how thick that dermis is that callus,201.84,11.19,213.03,NA
formation isolate the cavity under the,206.79,13.31,220.1,NA
callus by using my iris blades dissect,213.03,7.07,220.1,NA
work our way all the way around,220.92,3.74,224.66,NA
once again you'll see the Calais where,230.42,8.26,238.67999999999998,NA
that little rent was I just don't think,234.66,7.29,241.95,NA
that can get so after we unroofed the,238.68,8.58,247.26000000000002,NA
area we evaluate it the good thing I'm,241.95,8.22,250.17,NA
seeing is no evidence of franc tissue,247.26,6.72,253.98,NA
necrosis I think we caught this fairly,250.17,6.78,256.95,NA
early we do have a little lip here of,253.98,6.77,260.75,NA
some additional callus we'll take down,256.95,3.8,260.75,NA
and there might also be an extension yes,263.36,6.3,269.66,NA
there is a little extension this way,266.16,3.5,269.66,NA
but the tissue is viable I don't see any,271.86,6.4,278.26,NA
evidence of perience which is certainly,275.889,4.831,280.72,NA
good the redness that you see then,278.26,6.14,284.4,NA
around the site is largely due to,280.72,7.44,288.16,NA
inflammatory responses rather than Frank,284.4,8.05,292.45,NA
infectious processes I find no crepitus,288.16,7.86,296.02000000000004,NA
in this tissue at all and that's fairly,292.45,5.82,298.27,NA
soft all the way around I'm a pretty,296.02,5.01,301.03,NA
good job of evacuating so I hope you've,298.27,4.23,302.5,NA
enjoyed this edition of the wound care,301.03,4.47,305.5,NA
window this patient will be discharged,302.5,5.4,307.9,NA
in a total contact cast again we're,305.5,4.02,309.52,NA
going to need to protect it least we'll,307.9,3.9,311.79999999999995,NA
have that discussion with her see her,309.52,4.29,313.81,NA
fairly frequently for the management and,311.8,3.63,315.43,NA
quite confident we get this healed again,313.81,4.169,317.979,NA
but again this issue stresses the,315.43,6.42,321.85,NA
importance of monitoring diabetic feet,317.979,6.601,324.58,NA
for callus formation making sure they're,321.85,4.8,326.65000000000003,NA
appropriately offloaded and when callus,324.58,4.11,328.69,NA
does appear to be very aggressive in,326.65,5.46,332.10999999999996,NA
managing that callus formation we'll see,328.69,5.32,334.01,NA
