text,start,duration,end,dominant_emotion
in our practice we have an opportunity,0.06,5.37,5.43,
to treat bariatric patients in a very,2.31,5.43,7.74,
hands-on way we have the advantage of,5.43,4.26,9.69,
the entire healthcare system and the,7.74,5.7,13.440000000000001,happy
resources behind it to afford us that,9.69,5.54,15.23,happy
opportunity our patients,13.44,4.98,18.42,surprise
characteristically are evaluated at the,15.23,5.11,20.34,surprise
Center for weight and eating disorders,18.42,4.71,23.130000000000003,happy
at the sleep center as well the,20.34,5.25,25.59,happy
resources of the Health System also give,23.13,4.62,27.75,fear
them an opportunity to be evaluated by,25.59,5.189,30.779,fear
our endocrinologists in a way that,27.75,5.43,33.18,fear
allows them to see their medical,30.779,5.581,36.36,fear
problems their diabetes really fade away,33.18,6.03,39.21,fear
melt away as they're recovering from,36.36,5.25,41.61,fear
these operations one of the benefits of,39.21,4.68,43.89,neutral
participating in bariatric surgery in,41.61,4.949,46.559,fear
the Penn Health System is really the,43.89,4.739,48.629,fear
research we are really on the forefront,46.559,4.25,50.809,neutral
and have the advantage and opportunity,48.629,4.68,53.309,fear
to really peer into the future,50.809,4.121,54.93,fear
we're looking at the way different,53.309,3.84,57.149,neutral
bariatric procedures affect different,54.93,5.129,60.059,neutral
medical problems such as diabetes in,57.149,4.741,61.89,neutral
particular we look at ways that,60.059,3.441,63.5,happy
different instruments and,61.89,3.96,65.85,happy
instrumentations can affect hunger and,63.5,4.96,68.46,happy
people's willingness or desire to eat as,65.85,5.129,70.979,happy
well the Center for weight and eating,68.46,4.32,72.78,neutral
disorders as well as the Diabetes,70.979,4.171,75.15,neutral
Institute really afford us great,72.78,4.8,77.58,neutral
resources and great collaborators to,75.15,4.44,79.59,neutral
move forward our goal when we meet these,77.58,3.719,81.29899999999999,neutral
patients is really to tell them that,79.59,5.43,85.02000000000001,fear
we're committed to lifelong follow-up we,81.299,5.61,86.909,fear
communicate with their primary care,85.02,3.87,88.89,fear
physicians really every step of the way,86.909,4.021,90.93,fear
one patient that comes to mind is a,88.89,4.01,92.9,fear
gentleman who works in the public sector,90.93,5.07,96.0,fear
last year he participated in the Broad,92.9,6.13,99.03,fear
Street run and really struggled actually,96.0,5.46,101.46,fear
had to stop before it was over but this,99.03,4.62,103.65,neutral
year he finished the race,101.46,4.92,106.38,neutral
I'm dr. Gary Horace I'm an assistant,103.65,4.74,108.39,
professor of clinical surgery at Penn,106.38,4.49,110.86999999999999,
medicine,108.39,2.48,110.87,
