text,start,duration,end,dominant_emotion
you know the nerve support formula is,1.439,3.36,4.7989999999999995,neutral
something that i've been using my office,3.28,3.68,6.96,neutral
for the last two or three years,4.799,3.281,8.08,fear
um,6.96,2.96,9.92,fear
i mean hands down it's it's the best,8.08,3.599,11.679,fear
treatment for peripheral neuropathy,9.92,4.32,14.24,fear
medical doctors do not have a clue of,11.679,4.641,16.32,fear
what to do for that condition when your,14.24,5.6,19.84,fear
blood sugar goes too high as in diabetes,16.32,4.719,21.039,fear
what's going to happen is that it's,19.84,2.88,22.72,fear
going to destroy your nerves it's going,21.039,3.761,24.8,fear
to actually destroy the the,22.72,3.44,26.16,fear
coating around the nervous system,24.8,3.76,28.560000000000002,fear
causing numbness tingling and even,26.16,4.72,30.88,neutral
burning in the feet or the hands,28.56,5.2,33.76,fear
um i've been in practice for 25 years,30.88,4.96,35.839999999999996,fear
i've trained over 2 500 doctors in the,33.76,3.92,37.68,fear
field of alternative care,35.84,4.96,40.800000000000004,fear
i worked on 35 000 clients i've done 4,37.68,4.64,42.32,fear
800 seminars i worked at harvard,40.8,3.759,44.559,fear
university as an associate professor,42.32,4.719,47.039,fear
so i've been out there in the area of,44.559,4.16,48.718999999999994,neutral
healthcare,47.039,4.801,51.84,fear
and i highly recommend if you have any,48.719,5.201,53.92,fear
problems with peripheral neuropathy to,51.84,4.16,56.0,fear
try this product now i'm not getting,53.92,4.24,58.160000000000004,fear
paid for this endorsement but it's just,56.0,5.12,61.12,NA
the truth you know so if it if you have,58.16,5.039,63.199,NA
any of these conditions diabetes,61.12,5.28,66.39999999999999,NA
epiphylopathy give it a try,63.199,7.401,70.6,NA
i think it could really help you,66.4,4.2,70.60000000000001,NA
