text,start,duration,end,dominant_emotion
peripheral neuropathy a result of the,0.0,3.419,3.419,sad
damage to your nerves often causes,1.68,3.929,5.609,sad
numbness weakness and pain usually in,3.419,3.811,7.23,sad
your hands and feet in today's video I,5.609,3.301,8.91,surprise
will review the best vitamins and,7.23,3.659,10.889,NA
supplements to treat neuropathy,8.91,9.119,18.029,NA
naturally hey guys dr. Gus here,10.889,9.15,20.039,NA
naturopath acupuncture's conventional,18.029,4.201,22.23,surprise
doctor and founder of dr. Landy marcom,20.039,5.131,25.17,surprise
in this channel as a conventional doctor,22.23,4.44,26.67,surprise
I treat my patients through natural,25.17,3.99,29.160000000000004,sad
medicine homeo homeopathy in acupuncture,26.67,3.75,30.42,sad
before return to the use of,29.16,3.48,32.64,sad
pharmaceutical drugs so if you're new to,30.42,3.78,34.2,sad
my channel consider subscribing and,32.64,3.27,35.910000000000004,sad
press that bell down below to receive,34.2,3.57,37.77,sad
notifications be the first one to watch,35.91,3.239,39.148999999999994,sad
the new video if you need quality,37.77,3.24,41.010000000000005,surprise
supplements for your disease or an,39.149,4.381,43.53,surprise
online appointment visit dr. lanham are,41.01,5.25,46.26,sad
calm ok so what are the best vitamins,43.53,4.98,48.510000000000005,sad
and supplements for treating neuropathy,46.26,4.139,50.399,sad
naturally I encourage you to stake at,48.51,3.569,52.079,sad
the end of the video where I'll reveal,50.399,3.57,53.969,NA
my secrets and treating Rob a thief,52.079,4.171,56.25,sad
naturally ok let's start off with,53.969,4.14,58.109,sad
vitamins let's start off with vitamins,56.25,4.26,60.51,sad
and let's go on number one B vitamins,58.109,4.081,62.190000000000005,surprise
these are very very important and,60.51,3.389,63.899,fear
rapidly B vitamins are the group of,62.19,3.81,66.0,fear
vitamins that play many vital roles in,63.899,3.961,67.86,NA
the body including nerve functions and,66.0,4.229,70.229,NA
generating cellular activity the best,67.86,4.82,72.68,NA
vitamins for neuropathy are b12 and b6,70.229,5.971,76.2,NA
ok so look into that number 2 vitamin C,72.68,6.25,78.93,fear
ok vitamin C is very important to this,76.2,4.529,80.729,sad
vitam is especially significant to,78.93,4.14,83.07000000000001,sad
diabetics ok or diabetic neuropathy,80.729,4.381,85.11,sad
research has shown that most diabetics,83.07,4.589,87.65899999999999,sad
have a lack of vitamin C as a result of,85.11,5.13,90.24,sad
their illness rather than their diet ok,87.659,6.03,93.68900000000001,surprise
number 3 vitamin E okay let's get into,90.24,5.33,95.57,surprise
vitamin E again research shows that,93.689,4.11,97.79899999999999,NA
supplementing with vitamin E alone can,95.57,5.29,100.86,NA
improve peripheral neuropathy symptoms,97.799,5.011,102.81,sad
and improve nerve function and health,100.86,4.32,105.18,sad
all throughout especially type 2,102.81,6.18,108.99000000000001,sad
diabetes okay and number 4 vitamin D,105.18,6.41,111.59,sad
vitamin one study published in 2008,108.99,5.19,114.17999999999999,fear
carried out with 51 patients found that,111.59,4.33,115.92,fear
supplementing vitamin D reduced pain,114.18,4.439,118.619,NA
levels by up to 50 percent so it's very,115.92,5.25,121.17,NA
good okay now as we talked about,118.619,3.871,122.49,NA
vitamins let's move on talk about,121.17,3.21,124.38,neutral
supplements in this,122.49,4.68,127.16999999999999,neutral
we also have four natural compounds,124.38,6.93,131.31,fear
number one alpha lipoic acid okay,127.17,6.66,133.83,fear
alpha book acids already used to treat,131.31,5.34,136.65,sad
diabetic neuropathy in Germany and as an,133.83,4.23,138.06,sad
approved treatment in that country and,136.65,3.919,140.56900000000002,sad
research shows and demonstrates that,138.06,5.55,143.61,sad
lipoic acid improves blood flow to the,140.569,4.571,145.14,sad
nerves allowing the body to use energy,143.61,4.23,147.84,sad
officially so remember guys alpha lipoic,145.14,7.52,152.66,sad
acid okay number two acetyl l-carnitine,147.84,7.77,155.61,fear
alright this is an amino acid which is,152.66,5.53,158.19,sad
often used to treat a range of illnesses,155.61,5.4,161.01000000000002,sad
including alzhiemer's disease in many,158.19,5.31,163.5,sad
forms of other neuropathies also so look,161.01,5.81,166.82,sad
into that number three n-acetylcysteine,163.5,6.42,169.92,fear
or neck okay supplementing with nak,166.82,5.86,172.68,sad
might help treat symptoms of neuropathy,169.92,5.7,175.61999999999998,sad
and and you know functions as a potent,172.68,4.589,177.269,NA
antioxidant as well as increasing,175.62,4.17,179.79,sad
potential of your natural natural,177.269,3.811,181.08,sad
occurring antioxidants in the body,179.79,4.35,184.14,sad
called glutathione and my fourth but,181.08,4.77,185.85000000000002,sad
very important supplement is magnesium,184.14,4.319,188.45899999999997,sad
these magnesium all around okay if you,185.85,4.83,190.68,fear
need information on how to treat your,188.459,4.051,192.51,fear
underlying cause for your neuropathy,190.68,3.96,194.64000000000001,NA
check out my other videos where I talk,192.51,3.47,195.98,NA
about how to treat the disease,194.64,4.409,199.04899999999998,NA
specifically I have several other videos,195.98,5.14,201.11999999999998,NA
on the Rafah the-- that causes the best,199.049,3.931,202.98000000000002,neutral
diets etc so make sure to check them out,201.12,4.47,205.59,surprise
okay if you need an online appointment,202.98,5.31,208.29,sad
you can schedule one at dr. lena VAR,205.59,4.679,210.269,sad
comm if there's a subject you would like,208.29,3.87,212.16,sad
for me to discuss leave a comment down,210.269,3.72,213.989,sad
below and I'll be happy to upload a,212.16,4.049,216.209,sad
video on that request and help out the,213.989,3.951,217.94,sad
channel by giving a thumbs up and,216.209,3.78,219.989,sad
sharing it with your friends and family,217.94,4.419,222.359,sad
let's see if we can get 250 likes this,219.989,4.861,224.85,sad
time on this video alright it's not much,222.359,4.081,226.44,sad
but let's see if we get we can get that,224.85,3.24,228.09,sad
and don't forget to subscribe below I,226.44,3.66,230.1,fear
have many more videos coming your way on,228.09,4.11,232.20000000000002,neutral
how to treat diseases naturally and,230.1,4.53,234.63,neutral
effectively and thanks for watching and,232.2,5.48,237.67999999999998,NA
I'll see you soon,234.63,3.05,237.68,NA
[Music],238.34,6.759,245.099,NA
