text,start,duration,end,dominant_emotion
my name is Ashley Mets crime from,0.4,4.62,5.0200000000000005,sad
brownstown Michigan and 31 years old I,2.65,4.71,7.359999999999999,sad
went to a review community high school,5.02,3.749,8.769,sad
and went to nursing school at Monroe,7.36,4.259,11.619,sad
Community College I am a proud mom of,8.769,5.19,13.959,sad
three beautiful kids and I also am a,11.619,4.02,15.639,fear
nursing manager at a local health care,13.959,3.841,17.8,fear
facility looking back I can ever,15.639,4.111,19.75,neutral
remember an elementary school picture of,17.8,3.42,21.22,sad
me even at a healthy weight I've always,19.75,3.539,23.289,sad
been morbidly obese pretty much most of,21.22,4.949,26.168999999999997,sad
my life trying multiple different diet,23.289,5.13,28.419,sad
exercise programs and nothing seemed to,26.169,4.83,30.999000000000002,sad
be successful I knew very little about,28.419,4.111,32.53,happy
weight loss surgery about bariatric,30.999,3.721,34.72,NA
surgery I decided to have weight-loss,32.53,4.53,37.06,NA
surgery one morning after waking up and,34.72,4.74,39.46,NA
trying to pull on a size 28 pants and,37.06,3.63,40.690000000000005,NA
realizing that they were too tight,39.46,3.51,42.97,NA
jumped out of bed and I told my husband,40.69,3.51,44.199999999999996,NA
that I was interested in weight loss,42.97,3.66,46.629999999999995,NA
surgery I made the call 204 talk to,44.2,3.84,48.040000000000006,NA
lindsay and she had told me that there,46.63,4.08,50.71,NA
was a informative seminar that evening,48.04,4.29,52.33,NA
so we went ahead and went to that,50.71,3.51,54.22,NA
seminar that night my starting weight,52.33,4.89,57.22,NA
was 326 pounds and I was like I said a,54.22,7.05,61.269999999999996,sad
tight 26-28 pant size a 3x shirt and,57.22,7.229,64.449,sad
I've lost 155 pounds I'm now in a size 8,61.27,5.94,67.21000000000001,sad
10 jeans and a size medium shirt once,64.449,5.041,69.49,sad
they went to the informational seminar,67.21,4.56,71.77,NA
meeting things went very quickly from,69.49,4.02,73.50999999999999,NA
there from the time i went to the,71.77,3.48,75.25,NA
seminar until the time i actually had my,73.51,4.2,77.71000000000001,NA
surgery was only about six weeks so,75.25,4.86,80.11,NA
things moved very quickly I did meet,77.71,5.01,82.72,NA
with a psychiatrist met with different,80.11,4.59,84.7,NA
physical doctors to make sure I was,82.72,3.63,86.35,NA
cleared for surgery I did go on a,84.7,4.77,89.47,NA
two-week clear liquid diet which I think,86.35,4.86,91.21,NA
was the most difficult part out of,89.47,4.14,93.61,sad
anything with with the surgery following,91.21,3.51,94.72,sad
my surgery I was in constant,93.61,3.0,96.61,fear
communication with dr. car boot leonel,94.72,3.36,98.08,fear
so with Lindsay Battistelli the first,96.61,3.75,100.36,NA
couple months I was going every couple,98.08,4.23,102.31,NA
weeks for post-op appointments and then,100.36,3.98,104.34,NA
it switched to every few months and then,102.31,3.86,106.17,NA
being that I'm three years post up I,104.34,3.989,108.32900000000001,NA
follow up with them once a year prior to,106.17,4.83,111.0,NA
my surgery at 326 pounds I really felt,108.329,4.74,113.06899999999999,fear
like I was just existing not even living,111.0,4.53,115.53,NA
since then every aspect of my life has,113.069,4.5,117.569,NA
changed I'm now able to play with my,115.53,4.35,119.88,NA
kids who are very active I'm now able to,117.569,4.021,121.59,NA
run the soccer fields with them climb up,119.88,3.96,123.83999999999999,NA
in their tree house I recently took a,121.59,5.22,126.81,NA
kayak trip I even had the courage to,123.84,4.259,128.099,NA
start my own home-based business,126.81,2.91,129.72,NA
teaching people how to cook and eat,128.099,3.571,131.67,NA
healthier so that way they can transform,129.72,4.019,133.739,NA
their families what I would say is,131.67,4.02,135.69,NA
special about Henry Ford is from the,133.739,3.931,137.67000000000002,NA
very start to the very end I felt like I,135.69,5.34,141.03,sad
was treated with respect dignity I felt,137.67,5.97,143.64,fear
like I was more than just a patient to,141.03,5.459,146.489,fear
them I felt like beyond them wanting me,143.64,4.89,148.52999999999997,fear
to be a success story for them they,146.489,4.14,150.629,neutral
wanted me to be healthy in to change my,148.53,4.22,152.75,NA
life,150.629,4.181,154.81,NA
you,152.75,2.06,154.81,NA
