text,start,duration,end,dominant_emotion
the next question is about nerve,0.979,5.53,6.509,happy
supplements there are some nutritional,3.21,5.49,8.7,neutral
supplements that are that advise my,6.509,3.541,10.05,neutral
patients to take when they're dealing,8.7,4.83,13.53,neutral
with entrapments of the nerves and their,10.05,6.059,16.109,neutral
extremities I treat only the upper,13.53,4.499,18.029,neutral
extremity but I think that could,16.109,4.411,20.520000000000003,neutral
probably apply in other parts of the,18.029,5.191,23.22,neutral
body what I advise them to take is,20.52,8.339,28.859,neutral
magnesium vitamin b-complex so all the B,23.22,8.43,31.65,neutral
vitamins not just the b6 to the b12 but,28.859,9.27,38.129000000000005,neutral
all of them coenzyme q10 alpha lipoic,31.65,13.889,45.539,neutral
acid and a settle carnitine so those are,38.129,8.7,46.82899999999999,neutral
the ones the primary ones I recommend,45.539,4.321,49.86,neutral
and I would advise that patients take,46.829,8.491,55.32,neutral
those before during and after surgery no,49.86,9.269,59.129,neutral
one knows how long and you know I always,55.32,5.489,60.809,happy
make sure that the patients speak to,59.129,3.151,62.28,fear
their pharmacist to make sure there's no,60.809,3.57,64.37899999999999,fear
funny business happening with the,62.28,5.28,67.56,neutral
medication or any diseases that they may,64.379,7.831,72.21000000000001,neutral
have there's limited data on the subject,67.56,7.52,75.08,neutral
but there's some animal studies showing,72.21,7.38,79.58999999999999,fear
benefits with respect to nerve recovery,75.08,9.64,84.72,fear
nerve pain it's been used in patients,79.59,9.0,88.59,fear
with neuropathy including diabetic,84.72,5.88,90.6,neutral
neuropathy and it's been quite active,88.59,5.31,93.9,neutral
and effective with pain and tingling and,90.6,5.67,96.27,neutral
numbness and such things so I think it,93.9,3.96,97.86,neutral
just makes sense to support nerve,96.27,6.98,103.25,neutral
healing after decompressing the nerve,97.86,5.39,103.25,neutral
