text,start,duration,end,dominant_emotion
hello PDS family dr. Ireland Albert here,0.03,5.64,5.67,fear
I am excited to announce that next week,2.73,6.51,9.24,fear
Wednesday April 22 at 10 a.m. my good,5.67,6.389,12.059000000000001,fear
friend dr. John Magee will be joining me,9.24,6.32,15.56,fear
as my guest speaker for our live online,12.059,6.781,18.84,happy
peripheral neuropathy workshop during,15.56,5.08,20.64,happy
the workshop we will discuss the most,18.84,4.529,23.369,fear
common causes of neuropathy and the most,20.64,5.49,26.130000000000003,fear
common approaches and why some of those,23.369,4.861,28.23,fear
approaches are not delivering the,26.13,5.7,31.83,fear
results that you are looking for so if,28.23,5.52,33.75,fear
you or someone you love or someone you,31.83,3.569,35.399,fear
know would benefit from this workshop,33.75,3.78,37.53,fear
people are if you're having issues with,35.399,5.011,40.410000000000004,fear
numbness or weakness in your hands your,37.53,4.86,42.39,happy
arms your feet your legs are you having,40.41,3.09,43.5,neutral
some balance issues because of,42.39,3.989,46.379,fear
neuropathy then you would want to attend,43.5,5.7,49.2,fear
this workshop there is no registration,46.379,4.86,51.239,happy
this is a free workshop all you need to,49.2,4.289,53.489000000000004,fear
do is click on the Zoom link that's,51.239,3.031,54.269999999999996,fear
included,53.489,3.421,56.91,fear
email or Facebook post but we do,54.27,5.13,59.400000000000006,fear
recommend the P log in early no later,56.91,5.34,62.25,fear
than 9:50 a.m. because our zoom account,59.4,5.1,64.5,fear
only allows for a hundred attendees,62.25,5.01,67.26,fear
again we're looking to give you an arm,64.5,5.19,69.69,fear
you with tips and remedies you can do in,67.26,4.83,72.09,fear
the comfort of your own home to help you,69.69,4.41,74.1,fear
achieve your in hindered life life and,72.09,4.77,76.86,fear
hindered by peripheral neuropathy so,74.1,4.05,78.14999999999999,fear
again we're looking forward to seeing,76.86,4.41,81.27,fear
you on Wednesday April 22 at 10:00 a.m.,78.15,6.42,84.57000000000001,fear
our live online free peripheral,81.27,5.61,86.88,fear
neuropathy workshop you will see you,84.57,4.8,89.36999999999999,fear
then and please stay safe and healthy,86.88,8.529,95.40899999999999,happy
[Music],89.37,6.039,95.409,happy
