text,start,duration,end,dominant_emotion
hey guys in this video we're gonna talk,0.03,4.37,4.4,fear
about a hidden cause of diabetes type 1,1.35,5.94,7.290000000000001,fear
actually in some cases type 2 as well so,4.4,6.94,11.34,fear
alloxan targets the beta cells of the,7.29,6.69,13.98,neutral
pancreas those are the cells that make,11.34,3.959,15.299,fear
insulin okay,13.98,3.93,17.91,fear
and diabetes type 1 is a destruction of,15.299,5.431,20.73,fear
the beta cells and your pancreas this,17.91,5.31,23.22,neutral
chemical is used to induce diabetes and,20.73,4.559,25.289,fear
laboratory animals ok so if you've been,23.22,3.66,26.88,fear
watching my videos and applying all this,25.289,3.961,29.25,fear
information to your body you have no,26.88,3.84,30.72,fear
worries at all because you're not going,29.25,3.509,32.759,fear
to be exposed to a locsin because,30.72,4.97,35.69,fear
alloxan is really in the refined flour,32.759,6.361,39.12,neutral
products when you combine the bleaching,35.69,6.1,41.79,neutral
product that they used for flowers to,39.12,4.92,44.04,fear
make it into white white flour,41.79,5.4,47.19,fear
it's called chlorine oxide it combines,44.04,5.789,49.829,fear
with the protein in the flour to form a,47.19,6.06,53.25,fear
Locsin so really Locsin is made from,49.829,5.851,55.68,fear
something that bleaches the flour so I'm,53.25,5.18,58.43,fear
talking about the flour to make breads,55.68,7.679,63.359,fear
pasta cereal crackers biscuits waffles,58.43,8.5,66.93,fear
pancakes pastries those type of,63.359,5.491,68.85,fear
carbohydrates so then when you get into,66.93,4.32,71.25,fear
what causes this diabetes in children,68.85,5.309,74.15899999999999,neutral
for example they say what's autoimmune,71.25,4.92,76.17,fear
yeah but what causes autoimmune,74.159,4.261,78.42,fear
conditions and this could be one of the,76.17,3.839,80.009,neutral
causes so the question is how many,78.42,3.6,82.02,neutral
children that you know that literally,80.009,4.741,84.75,NA
live on white flour products and of,82.02,4.02,86.03999999999999,NA
course you're gonna probably hear that,84.75,3.509,88.259,NA
alloxan is safe for humans and it's only,86.04,4.89,90.93,fear
toxic for mice and rats and things like,88.259,2.97,91.229,fear
that,90.93,2.7,93.63000000000001,fear
but of course they probably never are,91.229,3.901,95.13,fear
going to do a study with alloxan with,93.63,3.12,96.75,neutral
humans because it's too dangerous,95.13,3.48,98.61,fear
hey guys so thanks for watching and,96.75,3.27,100.02,fear
definitely share this video because,98.61,3.36,101.97,fear
really we need to get people not to buy,100.02,4.8,104.82,fear
this toxic food anymore hey if you,101.97,4.5,106.47,neutral
haven't already subscribed press the,104.82,3.479,108.29899999999999,neutral
button below and I will keep you in the,106.47,5.3,111.77,fear
know hey that rhymes,108.299,3.471,111.77000000000001,fear
