text,start,duration,end,dominant_emotion
hello i'm dr mita ratan and this channel,0.08,4.4,4.48,fear
is dedicated to skin careful skin,2.159,4.561,6.72,fear
of color as you know i'm a doctor but,4.48,3.84,8.32,fear
i'm also a cosmetic formulator,6.72,3.839,10.559,surprise
specifically for skin of color,8.32,4.88,13.2,surprise
so today's video is all about acanthosis,10.559,4.401,14.959999999999999,happy
 cans it's something that really,13.2,3.68,16.88,NA
does affect the skin of color community,14.96,4.72,19.68,NA
but we don't discuss it enough as with,16.88,4.479,21.358999999999998,fear
many of the topics when it comes to skin,19.68,2.0,21.68,fear
care,21.359,1.92,23.279000000000003,fear
when people would come into my clinic,21.68,3.599,25.279,fear
for pigmentation and they would have,23.279,4.24,27.519,fear
darker necks or dark darker under the,25.279,4.4,29.679000000000002,fear
arms they would think it was purely a,27.519,3.76,31.278999999999996,fear
pigmentation issue when,29.679,3.681,33.36,surprise
actually there was more going on so,31.279,4.001,35.28,happy
today's video is really addressing it,33.36,4.24,37.6,fear
how do we treat it uh what really is,35.28,3.76,39.04,fear
going on with the skin if that sounds,37.6,2.72,40.32,fear
good to you give me a thumbs up let's,39.04,6.8,45.839999999999996,NA
dive right in,40.32,5.52,45.84,NA
so what it looks like is thickened,52.64,4.32,56.96,fear
velvety skin that's how we describe it,54.719,3.761,58.480000000000004,fear
and you typically see it at the back of,56.96,3.52,60.480000000000004,fear
the neck under the arms in the groin,58.48,3.68,62.16,fear
area and at the back of the knees,60.48,4.56,65.03999999999999,fear
acanthus cans is also associated,62.16,5.36,67.52,fear
with diabetes and with obesity which is,65.04,4.24,69.28,fear
why it's becoming more prevalent,67.52,3.36,70.88,surprise
in our skin of color communities,69.28,3.6,72.88,surprise
especially as our diet is changing,70.88,4.16,75.03999999999999,surprise
towards more of a western diet so what,72.88,4.0,76.88,fear
actually is happening to our skin,75.04,4.64,79.68,fear
so what happens is between the epidermis,76.88,4.72,81.6,fear
and dermis we have the basal layer,79.68,4.079,83.759,fear
that's where the melanocytes live,81.6,5.199,86.79899999999999,fear
and what happens is insulin basically,83.759,5.201,88.96,fear
goes through passes through the basal,86.799,3.68,90.47900000000001,surprise
layer and,88.96,3.68,92.64,fear
will meet with keratinocytes in the,90.479,3.121,93.6,fear
epidermis,92.64,2.479,95.119,fear
insulin will bind with these,93.6,4.0,97.6,fear
insulin-like growth factor receptors,95.119,4.921,100.04,fear
they will stimulate fibroblasts and,97.6,3.839,101.439,fear
keratinocytes,100.04,4.119,104.159,fear
and this will lead to thickened velvety,101.439,3.121,104.55999999999999,fear
skin,104.159,3.28,107.43900000000001,fear
now the most common cause of acanthosis,104.56,3.919,108.479,fear
micro cans is,107.439,4.081,111.52,fear
obesity 50 of those who wear,108.479,4.881,113.36,fear
weigh more than double their recommended,111.52,3.2,114.72,fear
weight will get,113.36,4.079,117.439,fear
acanthus cans so the number one,114.72,4.399,119.119,fear
thing that you need to do to treat this,117.439,5.36,122.79899999999999,fear
is to lose weight because you want to,119.119,6.64,125.759,fear
increase sensitivity of insulin which,122.799,4.081,126.88000000000001,fear
means that you have less,125.759,3.601,129.36,fear
insulin than flooding the system this is,126.88,3.519,130.399,fear
really important,129.36,3.2,132.56,fear
it's instrumental to break this vicious,130.399,3.441,133.84,happy
cycle that's taking place,132.56,2.96,135.52,happy
additional things that you can do are,133.84,3.2,137.04,surprise
either oral or,135.52,3.92,139.44,surprise
topical vitamin a so retinoids because,137.04,3.839,140.879,surprise
that what that does is helps,139.44,3.519,142.959,neutral
increase cell turnover you can use,140.879,3.041,143.92,neutral
gentle peels,142.959,3.441,146.4,fear
such as mandelic acid but until you,143.92,4.16,148.07999999999998,fear
treat the root cause you're going to be,146.4,3.919,150.31900000000002,fear
getting temporary results at best,148.08,4.159,152.239,fear
in addition any tyrosinase inhibitors,150.319,3.92,154.23899999999998,fear
that you use are going to struggle,152.239,3.681,155.92000000000002,fear
to get through the thickened skin in,154.239,3.441,157.68,fear
order to reach the basal layer where the,155.92,2.959,158.879,fear
melanocytes live,157.68,3.44,161.12,fear
one thing i would say to avoid are,158.879,4.241,163.12,fear
lasers for skin of color to try and,161.12,3.839,164.959,fear
treat this pigmentation because,163.12,3.68,166.8,fear
you can burn the skin and get more,164.959,4.56,169.519,fear
pigmentation it's just not even worth,166.8,4.4,171.20000000000002,fear
the wrist profile isn't worth it for,169.519,3.601,173.12,fear
skin of color so the routine i would,171.2,2.399,173.599,happy
give you,173.12,2.32,175.44,fear
is when you wash first in the morning,173.599,3.241,176.84,fear
make sure you're using a,175.44,2.56,178.0,fear
non-inflammatory,176.84,2.679,179.519,fear
product so something with no fragrance,178.0,3.519,181.519,fear
in it that's hypoallergenic,179.519,4.161,183.68,fear
hypoallergenic so you do that first and,181.519,2.72,184.239,fear
then,183.68,2.96,186.64000000000001,fear
