text,start,duration,end,dominant_emotion
my name is Mary Elizabeth room and I,0.149,6.241,6.39,fear
been had new I was about two years and a,3.659,7.171,10.83,fear
half and I heard about the about this,6.39,9.659,16.049,angry
planet on TV dad and got a new program,10.83,7.68,18.509999999999998,angry
and I tried it and it really worked my,16.049,5.161,21.21,angry
feet feel much better I can do more and,18.51,5.609,24.119,angry
I don't have a burden on my feet under,21.21,5.88,27.09,angry
the cover I walk better because I had,24.119,7.17,31.289,angry
more of feeling in the bottom of my feet,27.09,6.12,33.21,angry
I have feeling that I know what I'm,31.289,3.691,34.980000000000004,angry
walking on carpet on something this,33.21,5.72,38.93,angry
other than that I would be just really,34.98,6.75,41.73,angry
scared and take a chance to walk but now,38.93,5.649,44.579,angry
I'm walking good and I do my work and I,41.73,5.28,47.01,angry
have no pains I just have a little money,44.579,3.871,48.45,angry
and it's getting better and better about,47.01,5.13,52.14,angry
thank God for getting this clinic and I,48.45,6.21,54.660000000000004,angry
would recommend it to someone else to,52.14,6.53,58.67,angry
try it because it works for me,54.66,4.01,58.669999999999995,angry
