text,start,duration,end,dominant_emotion
starting an exercise program,19.52,4.88,24.4,surprise
and being more active can be hard let's,21.359,3.521,24.880000000000003,
discuss,24.4,4.44,28.84,
some of the common barriers and tips for,24.88,6.96,31.84,
starting,28.84,3.0,31.84,surprise
regular activity and exercise will help,35.68,4.96,40.64,surprise
strengthen the muscles around your joint,38.32,5.2,43.52,surprise
providing stability and helping your,40.64,4.16,44.8,surprise
mobility,43.52,3.44,46.96,
physical activity actually feeds your,44.8,4.16,48.959999999999994,
joints the cartilage in your joint,46.96,3.439,50.399,
depends on movement,48.96,3.919,52.879,
and loading in other words weight,50.399,3.361,53.76,
bearing,52.879,4.641,57.519999999999996,
to soak up nutrients and take away waste,53.76,6.24,60.0,
at first you may feel pain when you're,57.52,4.719,62.239000000000004,
active or exercising but it doesn't mean,60.0,4.479,64.479,
you're damaging your joints,62.239,5.041,67.28,surprise
inactivity can contribute to weight gain,64.479,5.281,69.76,surprise
which increases the load on your joints,67.28,5.519,72.799,surprise
and is harmful to your health even if,69.76,4.96,74.72,surprise
you've been told you have no cartilage,72.799,2.401,75.2,
left,74.72,2.56,77.28,
and you need a joint replacement your,75.2,3.84,79.04,
pain and function can improve with,77.28,3.44,80.72,
activity and exercise,79.04,3.759,82.799,neutral
as well as make your recovery from,80.72,5.36,86.08,surprise
surgery easier and faster,82.799,5.921,88.72000000000001,surprise
after joint replacement surgery activity,86.08,4.399,90.479,surprise
and exercise are required,88.72,5.6,94.32,neutral
to improve pain and function,90.479,3.841,94.32,neutral
ask yourself what activities you enjoy,97.68,3.2,100.88000000000001,surprise
most,100.079,4.08,104.15899999999999,surprise
do you prefer to be indoors or outdoors,100.88,5.36,106.24,surprise
do you like to be on your own for quiet,104.159,4.161,108.32000000000001,surprise
time or do you prefer to be,106.24,6.6,112.83999999999999,surprise
with a friend or group for support and,108.32,5.839,114.15899999999999,surprise
socializing,112.84,3.239,116.07900000000001,surprise
do you like classes for direction and,114.159,3.841,118.0,surprise
motivation or do you prefer,116.079,5.68,121.75899999999999,surprise
to do your own thing make a plan,118.0,6.079,124.079,surprise
breaking down your activity or exercise,121.759,4.96,126.719,surprise
goal into smaller attainable chunks,124.079,4.481,128.56,surprise
will make it more manageable and easier,126.719,3.6,130.319,surprise
to do,128.56,5.12,133.68,neutral
use the smart or smart,130.319,5.761,136.07999999999998,surprise
method as a guide to make goals for,133.68,3.52,137.20000000000002,surprise
yourself,136.08,5.2,141.28,surprise
for example s stands for specific,137.2,7.44,144.64,
what is it you want to do,141.28,7.039,148.319,surprise
measurable how much activity or exercise,144.64,6.4,151.04,surprise
do you want to do for example how long,148.319,3.761,152.07999999999998,neutral
would you like to go,151.04,6.16,157.2,surprise
time wise distance or steps attainable,152.08,8.72,160.8,surprise
does this plan fit into your life,157.2,7.92,165.11999999999998,
and health situation relevant,160.8,7.6,168.4,
do you like this exercise or activity,165.12,6.72,171.84,surprise
time limited when do you want to achieve,168.4,5.44,173.84,surprise
your goal,171.84,4.56,176.4,surprise
track your progress you can keep a diary,173.84,4.72,178.56,
or use a step counter to see if you meet,176.4,3.119,179.519,
your goals,178.56,3.44,182.0,surprise
it may be as simple as seeing if you can,179.519,3.761,183.28,surprise
accumulate at least,182.0,4.72,186.72,neutral
one activity or exercise period,183.28,7.2,190.48,neutral
per day this can be a great motivator,186.72,6.48,193.2,neutral
helping you form a healthy habit boost,190.48,3.679,194.159,surprise
your confidence,193.2,4.16,197.35999999999999,surprise
and help you move forward with your plan,194.159,5.761,199.92,surprise
step counters and activity trackers can,197.36,4.4,201.76000000000002,surprise
also help you track your progress and,199.92,3.76,203.67999999999998,surprise
motivate you,201.76,5.199,206.959,surprise
a family activity or an exercise buddy,203.68,5.919,209.59900000000002,surprise
can help make the activity more social,206.959,3.761,210.72,neutral
doing it together,209.599,4.801,214.39999999999998,surprise
helps you motivate each other,210.72,5.84,216.56,surprise
consider joining a community center or,214.4,4.399,218.799,neutral
club that does an activity that you like,216.56,9.52,226.08,surprise
you'll be sure to meet other people if,218.799,9.201,228.0,surprise
you don't have a solid block of time to,226.08,3.76,229.84,
devote to physical activity,228.0,4.239,232.239,surprise
spread it out a 10-minute chunk of,229.84,5.759,235.599,surprise
activity will result in health benefits,232.239,6.0,238.239,surprise
incorporate activity and exercise into,235.599,3.36,238.959,surprise
