text,start,duration,end,dominant_emotion
"Dipeptidyl Peptidase-4 Inhibitors
(known as gliptins or DPP4 inhibitors) is",1.05,6.629,7.678999999999999,neutral
"a class of medications that are commonly used
to treat diabetes.",7.679,3.761,11.440000000000001,sad
"Gliptins work by preventing the release of
glucagon- a naturally occurring substance",11.44,4.73,16.17,neutral
in the body that raises blood sugar.,16.17,2.21,18.380000000000003,neutral
"Gliptins share a few common side effects including
nausea, headache, minor skin rashes, and cold-like",18.38,5.83,24.21,neutral
symptoms. These side effects are usually mild.,24.21,3.329,27.539,neutral
"Some examples of Gliptins include sitagliptin
(the generic name for Januvia) and linagliptin",27.539,4.95,32.489000000000004,neutral
(the generic name for Tradjenta).,32.489,2.021,34.51,fear
"Talk to your doctor or pharmacist before starting
a Gliptin as they can sometimes cause low",34.51,4.599,39.108999999999995,fear
"blood sugar when not monitored properly or
taken with certain other diabetic medications.",39.109,5.561,44.67,fear
"Make to ask about early warning signs of low
blood sugar and how to prevent it. In addition,",44.67,5.75,50.42,fear
"Gliptins may cause joint pain that can be
severe and disabling. Do not stop taking your",50.42,4.22,54.64,neutral
"medication, but contact your health care professional
right away if you experience severe and persistent",54.64,5.37,60.01,happy
joint pain.,60.01,0.649,60.659,NA
"It is always a good idea to ask questions
about your medication if you are unsure or",60.659,5.131,65.78999999999999,NA
if you experience something out of the ordinary.,65.79,2.19,67.98,NA
