text,start,duration,end,dominant_emotion
hi i'm cherylin from Duke Clinical,0.0,5.04,5.04,neutral
Research Institute and shanghaiing,2.61,5.249,7.859,neutral
hospital I would like to tell you our,5.04,5.269,10.309000000000001,neutral
study about the use of beta blocker,7.859,6.57,14.429,neutral
statin and diuretic increase the risk of,10.309,8.671,18.979999999999997,surprise
new-onset diabetes in patient with itt,14.429,7.381,21.810000000000002,surprise
it's a real analysis of data from,18.98,5.41,24.39,neutral
navigator trial the study question is,21.81,5.69,27.5,neutral
what is the risk of new-onset diabetes,24.39,6.69,31.080000000000002,neutral
when using beta blocker diuretic and,27.5,7.84,35.34,neutral
Staten impatient with igt and any other,31.08,6.69,37.769999999999996,neutral
cardiovascular risk factors the summer,35.34,6.39,41.730000000000004,neutral
answer is a mount patient with itt and,37.77,7.26,45.03,neutral
cardiovascular risk factors by using,41.73,6.66,48.39,NA
cereals glucose measurement the use of,45.03,5.64,50.67,NA
diuretic and Staten are associated with,48.39,5.28,53.67,NA
increased risk of diabetes where is the,50.67,5.659,56.329,NA
effect a beta blocker is nonsignificant,53.67,5.43,59.1,neutral
many recent study have showed that,56.329,5.351,61.68,neutral
long-term use of diuretic beta blocker,59.1,5.73,64.83,neutral
and Staten increase the fasting glucose,61.68,6.06,67.74,neutral
level and those concerns have led us fda,64.83,5.93,70.75999999999999,neutral
to initiate a statin label change in,67.74,7.199,74.939,neutral
2012 however limited study has examined,70.76,7.33,78.09,neutral
Association among patient with igt and,74.939,6.601,81.53999999999999,neutral
cardiovascular risk factors therefore we,78.09,5.91,84.0,neutral
initiate our study by using data from,81.54,4.829,86.369,neutral
navigator troll navigator trial is a,84.0,4.2,88.2,neutral
multinational randomness trowel,86.369,4.86,91.229,neutral
examining the efficacy and safety of net,88.2,5.79,93.99000000000001,neutral
tekla night and vasat on to prevent,91.229,6.051,97.28,surprise
diabetes and caddy best for outcomes a,93.99,6.96,100.94999999999999,neutral
"total more than 9,500 patients enrolled",97.28,6.96,104.24,neutral
into this travel from january 2002 and,100.95,7.709,108.659,neutral
2004 patron road have a duty and space,104.24,6.879,111.119,neutral
line and those patient who have diabetes,108.659,5.581,114.24000000000001,neutral
are excluded therefore we examine the,111.119,5.161,116.28,neutral
initiation of treatment among patients,114.24,5.85,120.08999999999999,NA
who are treatment-naive at pace line for,116.28,6.119,122.399,NA
the following four subgroups beta,120.09,5.94,126.03,NA
blocker theoretic statin and calcium,122.399,5.521,127.92,NA
channel blocker which serves as a,126.03,5.16,131.19,NA
negative control the medium follow up,127.92,5.94,133.86,neutral
his five years and point of ours,131.19,7.1,138.29,neutral
are defined as new onset diabetes,133.86,7.38,141.24,neutral
specifically as falling defined the,138.29,5.41,143.7,NA
frequency of measurement is every six,141.24,4.02,145.26000000000002,NA
months for the first two three years,143.7,4.98,148.67999999999998,NA
then annually afterward we examine the,145.26,6.69,151.95,neutral
