text,start,duration,end,dominant_emotion
"Hi, I'm Dr. Rashmi Kudesia with CCRM 
Fertility in Houston, Texas and today  ",4.24,4.64,8.879999999999999,
"I'd like to talk a little bit about finding the 
right optimal diet and nutrition plan for you  ",8.88,4.4,13.280000000000001,happy
"for women that have polycystic ovary syndrome. 
The long story short is that it has been studied  ",14.0,4.32,18.32,happy
"to see if there is one optimal diet plan that 
will fit every woman that has PCOS and for better  ",18.32,5.36,23.68,happy
"or worse, the answer is no. Many healthy diets 
can do the trick and really it's just a matter  ",23.68,4.88,28.56,neutral
"of figuring out what works best for you and is 
sustainable over the long run. But let's dive  ",28.56,4.96,33.519999999999996,happy
"into some of the key factors that underlie all 
of these things, in general. PCOS, or polycystic  ",33.52,5.12,38.64,neutral
"ovary syndrome, is a condition characterized by 
inflammation inside of the body and potentially  ",38.64,5.44,44.08,neutral
"insulin resistance insulin is the hormone 
that deals with any sugars or carbohydrates  ",44.08,4.4,48.48,neutral
"that we get in our diet and so watching the 
carbohydrate consumption is definitely a key  ",48.48,4.0,52.48,neutral
"point of any of the PCOS-friendly diets. That 
being said, in general, studies have supported  ",52.48,5.84,58.31999999999999,neutral
"the notion of kind of a pro-fertility diet very 
similar to what we think of in the united states  ",58.32,4.24,62.56,neutral
"as a Mediterranean-style diet and whether or 
not you're actively trying to get pregnant,  ",62.56,4.32,66.88,neutral
"I think that this diet is really optimal for women 
with PCOS as well. There are a few key categories  ",66.88,5.52,72.39999999999999,neutral
"we think about with regards to this diet and we 
can run through them together. The first is being  ",72.4,4.8,77.2,neutral
"very planned forward, so in general trying to get 
lots of fresh vegetables and fruits in the diet  ",77.2,4.8,82.0,neutral
"that whole eat the rainbow idea really helps 
us to get lots of antioxidants into the diet  ",82.0,5.04,87.04,neutral
"and a supplement of vitamins and minerals the way 
we were meant to ingest them. As human beings,  ",87.04,4.0,91.04,neutral
"taking a vitamin supplement can be very helpful 
but getting these vitamins and minerals straight  ",91.84,4.56,96.4,neutral
