text,start,duration,end,dominant_emotion
"- Today, we're tackling
an age old question.",0.0,2.44,2.44,fear
"Do you have to count calories
in order to lose weight?",2.44,3.39,5.83,fear
The throat answer is no.,5.83,1.69,7.52,fear
And today I've got four easy,7.52,1.69,9.209999999999999,fear
"and practical alternatives
coming right up.",9.21,2.99,12.200000000000001,fear
"Hey, killer bees,",12.2,0.833,13.033,happy
"I'm Pahla B, your best
middle-aged fitness friend",13.033,2.187,15.219999999999999,fear
"and true confession time,",15.22,1.69,16.91,happy
I actually don't like to count calories.,16.91,2.54,19.45,happy
"And yet last year at age 50,",19.45,2.07,21.52,fear
"I was able to successfully
lose about eight pounds.",21.52,3.41,24.93,happy
So how did I do it?,24.93,1.7,26.63,happy
"And why do I normally recommend
that you count calories?",26.63,3.89,30.52,happy
"You guys, in my Five-Oh method,",30.52,1.73,32.25,fear
which I have here on screen,32.25,1.24,33.49,fear
"and in the description box below,",33.49,1.64,35.13,fear
I outline what I think of,35.13,1.72,36.85,surprise
"as the simplest way to lose weight,",36.85,2.06,38.910000000000004,sad
"eating the right number of
calories every single day,",38.91,2.31,41.22,sad
"drinking the right amount of water,",41.22,1.39,42.61,sad
"getting enough sleep,
exercising moderately,",42.61,2.3,44.91,fear
and managing your mindset.,44.91,1.83,46.739999999999995,fear
"So, yeah, I actually recommend
that you count calories",46.74,3.77,50.510000000000005,sad
"because it's incredibly simple,",50.51,1.98,52.489999999999995,sad
"the information is everywhere,",52.49,2.63,55.120000000000005,surprise
and it's really easy to calculate,55.12,2.14,57.26,fear
"because there are dozens,
probably hundreds, of apps",57.26,3.01,60.269999999999996,fear
that can help you with it.,60.27,1.47,61.74,fear
The only downside to counting calories,61.74,2.065,63.805,sad
"is that word, calories.",63.805,3.455,67.26,fear
"Sometimes, the thought
of counting calories",67.26,2.92,70.18,fear
is what can really trip us up.,70.18,1.92,72.10000000000001,happy
Let me tell you the four alternatives,72.1,2.27,74.36999999999999,happy
that you could try instead.,74.37,1.62,75.99000000000001,sad
"And while we're talking about it,",75.99,1.28,77.27,fear
"which one of these things
do you think I did?",77.27,2.37,79.64,neutral
"Alternative number one is
to count something else",79.64,2.33,81.97,fear
like macros or points.,81.97,2.17,84.14,fear
Now the pros on this one is that,84.14,1.36,85.5,fear
it's incredibly simple to do.,85.5,2.46,87.96,neutral
A five minute Google search will get you,87.96,2.14,90.1,neutral
everything you need to know,90.1,1.17,91.27,
"for just about every kind of
food you could possibly eat.",91.27,3.73,95.0,sad
"Now, the cons are that you're
actually still counting",95.0,3.2,98.2,neutral
"and probably still weighing and measuring,",98.2,2.56,100.76,
as though you were counting calories.,100.76,1.74,102.5,
"Alternative number two
is to eat the same foods",102.5,2.78,105.28,fear
in the same portions every single day.,105.28,2.58,107.86,sad
"Now the pros on this one
are that it's super simple,",107.86,3.18,111.04,fear
"you make a decision once
you'll never have to",111.04,2.38,113.42,sad
"figure something out on the fly,",113.42,1.35,114.77,sad
you always know what's coming next.,114.77,2.24,117.00999999999999,neutral
"The cons are that you're
eating the same foods",117.01,4.34,121.35000000000001,fear
"in the same portions, every single day.",121.35,2.89,124.24,fear
"Alternative number three is
to eat to your hunger cues.",124.24,3.46,127.69999999999999,fear
"The pros on this one is
that this is a beautiful,",127.7,3.02,130.72,sad
loving way to give your body,130.72,2.08,132.8,fear
"exactly what it needs, when it needs it.",132.8,3.44,136.24,fear
"The cons, however is that there's actually",136.24,2.21,138.45000000000002,sad
"a pretty sharp learning curve,",138.45,1.97,140.42,fear
and your hunger isn't infallible.,140.42,2.19,142.60999999999999,fear
And here's what I mean by that.,142.61,1.25,143.86,fear
There's actually both a physiological,143.86,2.12,145.98000000000002,fear
"and psychological
component to hunger cues.",145.98,3.18,149.16,fear
So if you have been eating at noon,149.16,1.8,150.96,fear
