text,start,duration,end,dominant_emotion
let's take a minute to talk about your,0.88,3.37,4.25,neutral
medication,3.35,3.06,6.41,neutral
this is pioglitazone forty five,4.25,4.02,8.27,neutral
milligrams and you should take one,6.41,4.53,10.940000000000001,neutral
tablet by mouth once daily at the same,8.27,5.61,13.879999999999999,neutral
time each day pioglitazone helps keep,10.94,4.98,15.92,neutral
blood sugar at healthy levels in people,13.88,5.069,18.949,neutral
with type 2 diabetes this is important,15.92,4.769,20.689,neutral
because it lowers your risk of having a,18.949,3.631,22.580000000000002,neutral
heart attack stroke and other serious,20.689,4.141,24.83,neutral
problems some side effects can occur,22.58,4.68,27.259999999999998,neutral
such as cold like symptoms headache or,24.83,5.22,30.049999999999997,neutral
muscle pain this is normal and should go,27.26,5.37,32.63,neutral
away but if these are other side effects,30.05,4.29,34.34,neutral
become reasons you want to stop taking,32.63,3.6,36.230000000000004,neutral
it please talk to your doctor or,34.34,4.649,38.989000000000004,neutral
pharmacist pioglitazone is not likely to,36.23,4.89,41.12,neutral
cause low blood sugar but it could occur,38.989,4.171,43.16,neutral
if you take other medications to treat,41.12,4.529,45.649,neutral
your diabetes or if you have a fever or,43.16,5.28,48.44,neutral
infection if low blood sugar happens you,45.649,4.471,50.120000000000005,neutral
might feel light-headed shaky or,48.44,3.299,51.739,fear
irritable and you should drink some,50.12,3.54,53.66,neutral
juice or eat some food and let your,51.739,4.651,56.39,neutral
doctor know also let your doctor know,53.66,4.23,57.89,neutral
right away if you have sudden weight,56.39,3.93,60.32,neutral
gain swelling shortness of breath or,57.89,4.439,62.329,fear
notice any other changes to your body it,60.32,3.989,64.309,neutral
is important to know that women of,62.329,3.841,66.17,neutral
childbearing age taking this medication,64.309,4.35,68.65899999999999,neutral
should take oral birth control pills or,66.17,4.83,71.0,neutral
use contraception if pregnancy is not,68.659,2.881,71.54,neutral
desired,71.0,2.7,73.7,neutral
for best results continue taking,71.54,3.93,75.47000000000001,neutral
pioglitazone and follow your doctor's,73.7,4.38,78.08,neutral
advice about diet exercise and checking,75.47,5.46,80.92999999999999,neutral
your own blood sugar if you have any,78.08,4.38,82.46,neutral
additional questions about this,80.93,3.27,84.2,NA
medication and would like to speak with,82.46,3.69,86.14999999999999,NA
someone press the connect me button at,84.2,4.02,88.22,NA
the end of this video if you would like,86.15,3.99,90.14,NA
for us to send you reminders when it is,88.22,3.93,92.15,NA
time to take your medication or get it,90.14,4.65,94.79,NA
refilled press the remind me button and,92.15,4.77,96.92,NA
finally if you would like to read more,94.79,3.15,97.94000000000001,NA
about this medically,96.92,2.88,99.8,NA
and how you can more effectively manage,97.94,4.17,102.11,NA
your condition press the inform me,99.8,5.07,104.87,neutral
button your care is our primary goal and,102.11,5.99,108.1,neutral
we thank you for your trust,104.87,3.23,108.10000000000001,neutral
