text,start,duration,end,dominant_emotion
today we my symposium just concluded,9.06,6.159,15.219000000000001,angry
hopefully while ago and our symposium,12.82,5.49,18.310000000000002,angry
was upon a burden of heart failure and,15.219,6.481,21.7,angry
patience but end-stage kidney disease we,18.31,5.88,24.189999999999998,surprise
talked in detail about the,21.7,4.71,26.41,fear
pathophysiology of the problem and some,24.19,5.3,29.490000000000002,fear
of the diagnostic,26.41,3.08,29.490000000000002,fear
of our failures of patience with that,29.78,2.71,32.49,neutral
state,31.67,5.7,37.370000000000005,angry
and what some of the therapeutic go down,32.49,4.88,37.370000000000005,angry
dialysis patients in,55.19,5.34,60.53,fear
to have works,57.539,2.991,60.53,fear
our classroom,63.45,3.109,66.559,fear
if careful dude,66.68,2.99,69.67,fear
there are targets to please,70.689,4.191,74.88,fear
we care about compliance talking about,75.32,6.78,82.1,fear
the benefit,79.35,2.75,82.1,fear
when two dialysis,82.86,3.14,86.0,fear
three times a week standard dialysis,87.439,4.61,92.04899999999999,fear
that,89.929,4.581,94.51,fear
there are major benefits to,92.049,5.601,97.65,fear
rational attention,94.51,6.76,101.27000000000001,fear
markula your hospitalization,97.65,3.62,101.27000000000001,fear
more details,103.36,3.02,106.38,fear
in terms of the standard medications,116.799,5.13,121.929,fear
that we have so many now especially in,119.02,4.07,123.09,fear
Beach,121.929,4.171,126.10000000000001,fear
detraction when you look at the data in,123.09,5.87,128.96,fear
heart failure with kidney disease,126.1,7.3,133.4,fear
my office's the data is not but,128.96,8.9,137.86,fear
scope to optimize these wedding,133.4,4.46,137.86,fear
of a collaborative effort,139.62,3.92,143.54,fear
