,frame,dominant_race,dominant_emotion,age
0,0.jpg,white,happy,29.0
1,1.jpg,middle eastern,neutral,39.0
2,10.jpg,asian,fear,37.0
3,100.jpg,,,
4,101.jpg,asian,fear,30.0
5,102.jpg,,,
6,103.jpg,,,
7,104.jpg,,,
8,105.jpg,,,
9,106.jpg,,,
10,107.jpg,,,
11,108.jpg,,,
12,109.jpg,,,
13,11.jpg,white,happy,37.0
14,110.jpg,,,
15,111.jpg,white,happy,36.0
16,112.jpg,white,sad,33.0
17,113.jpg,white,neutral,39.0
18,114.jpg,white,happy,35.0
19,115.jpg,latino hispanic,sad,38.0
20,116.jpg,white,neutral,39.0
21,117.jpg,white,happy,31.0
22,118.jpg,white,fear,39.0
23,119.jpg,white,neutral,39.0
24,12.jpg,white,fear,39.0
25,120.jpg,white,neutral,39.0
26,121.jpg,white,happy,32.0
27,122.jpg,white,fear,31.0
28,123.jpg,white,fear,32.0
29,124.jpg,asian,neutral,34.0
30,125.jpg,white,neutral,34.0
31,126.jpg,white,neutral,31.0
32,127.jpg,white,neutral,39.0
33,128.jpg,middle eastern,fear,39.0
34,129.jpg,white,sad,33.0
35,13.jpg,white,neutral,37.0
36,130.jpg,white,happy,31.0
37,131.jpg,middle eastern,neutral,38.0
38,132.jpg,white,sad,33.0
39,133.jpg,latino hispanic,neutral,39.0
40,134.jpg,white,happy,28.0
41,135.jpg,white,fear,37.0
42,136.jpg,latino hispanic,fear,39.0
43,137.jpg,white,fear,38.0
44,138.jpg,latino hispanic,sad,37.0
45,139.jpg,latino hispanic,neutral,37.0
46,14.jpg,white,happy,37.0
47,140.jpg,white,neutral,31.0
48,141.jpg,latino hispanic,neutral,37.0
49,142.jpg,white,neutral,38.0
50,143.jpg,white,happy,37.0
51,144.jpg,white,neutral,37.0
52,145.jpg,asian,fear,36.0
53,146.jpg,white,fear,38.0
54,147.jpg,white,neutral,33.0
55,148.jpg,asian,neutral,39.0
56,149.jpg,white,happy,31.0
57,15.jpg,white,neutral,33.0
