,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,white,sad,25.0
3,100.jpg,,,
4,101.jpg,,,
5,102.jpg,,,
6,103.jpg,,,
7,104.jpg,white,fear,24.0
8,105.jpg,,,
9,106.jpg,,,
10,107.jpg,white,fear,23.0
11,108.jpg,,,
12,109.jpg,,,
13,11.jpg,white,sad,35.0
14,110.jpg,,,
15,111.jpg,,,
16,112.jpg,white,happy,23.0
17,113.jpg,white,sad,29.0
18,114.jpg,white,fear,22.0
19,115.jpg,white,neutral,23.0
20,116.jpg,,,
21,117.jpg,,,
22,118.jpg,,,
23,119.jpg,,,
24,12.jpg,white,sad,25.0
25,120.jpg,,,
26,121.jpg,,,
27,122.jpg,,,
28,123.jpg,,,
29,124.jpg,,,
30,125.jpg,,,
31,126.jpg,,,
32,127.jpg,,,
33,128.jpg,,,
34,129.jpg,,,
35,13.jpg,white,sad,25.0
36,130.jpg,,,
37,131.jpg,,,
38,132.jpg,,,
39,133.jpg,white,neutral,31.0
40,134.jpg,white,sad,23.0
41,135.jpg,middle eastern,sad,34.0
42,136.jpg,white,sad,23.0
43,137.jpg,white,neutral,37.0
44,138.jpg,white,sad,35.0
45,139.jpg,white,neutral,38.0
46,14.jpg,white,sad,25.0
47,140.jpg,white,neutral,23.0
48,141.jpg,white,sad,32.0
49,142.jpg,white,sad,23.0
50,143.jpg,white,sad,23.0
51,144.jpg,white,sad,26.0
52,145.jpg,white,happy,21.0
53,146.jpg,white,neutral,25.0
54,147.jpg,white,neutral,24.0
55,148.jpg,white,neutral,23.0
56,149.jpg,white,neutral,22.0
57,15.jpg,white,sad,25.0
58,150.jpg,white,sad,24.0
59,151.jpg,white,neutral,24.0
60,152.jpg,white,sad,23.0
61,153.jpg,white,sad,26.0
62,154.jpg,white,neutral,24.0
63,155.jpg,white,sad,25.0
64,156.jpg,white,neutral,22.0
65,157.jpg,white,neutral,33.0
66,158.jpg,white,angry,25.0
67,159.jpg,white,fear,25.0
68,16.jpg,white,sad,27.0
69,160.jpg,white,angry,24.0
70,161.jpg,white,sad,34.0
71,162.jpg,,,
72,163.jpg,white,neutral,38.0
73,164.jpg,white,fear,22.0
74,165.jpg,white,sad,23.0
