,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,10.jpg,,,
2,100.jpg,,,
3,102.jpg,,,
4,104.jpg,,,
5,106.jpg,,,
6,108.jpg,,,
7,110.jpg,,,
8,112.jpg,white,neutral,26.0
9,114.jpg,,,
10,116.jpg,white,neutral,39.0
11,118.jpg,,,
12,12.jpg,,,
13,120.jpg,,,
14,122.jpg,,,
15,124.jpg,,,
16,126.jpg,white,fear,29.0
17,128.jpg,,,
18,130.jpg,,,
19,132.jpg,,,
20,134.jpg,,,
21,136.jpg,,,
22,138.jpg,,,
23,14.jpg,,,
24,140.jpg,,,
25,142.jpg,,,
26,144.jpg,,,
27,146.jpg,,,
28,148.jpg,,,
29,150.jpg,,,
30,152.jpg,,,
31,154.jpg,,,
32,156.jpg,white,fear,33.0
33,158.jpg,white,sad,37.0
34,16.jpg,,,
35,160.jpg,white,fear,28.0
36,162.jpg,white,fear,30.0
37,164.jpg,white,neutral,28.0
38,166.jpg,white,neutral,30.0
39,168.jpg,,,
40,170.jpg,white,neutral,29.0
41,172.jpg,,,
42,174.jpg,white,neutral,33.0
43,176.jpg,white,neutral,41.0
44,178.jpg,white,neutral,27.0
45,18.jpg,white,neutral,33.0
46,180.jpg,white,neutral,28.0
47,182.jpg,,,
48,184.jpg,white,neutral,31.0
49,186.jpg,white,neutral,35.0
50,188.jpg,white,neutral,36.0
51,190.jpg,white,neutral,32.0
52,192.jpg,white,sad,27.0
53,194.jpg,white,neutral,28.0
54,196.jpg,white,sad,28.0
55,198.jpg,white,sad,31.0
56,2.jpg,,,
57,20.jpg,,,
58,200.jpg,,,
59,202.jpg,white,sad,32.0
60,204.jpg,white,neutral,28.0
61,206.jpg,,,
62,208.jpg,,,
63,210.jpg,,,
64,212.jpg,,,
65,214.jpg,white,neutral,26.0
66,216.jpg,white,sad,29.0
67,218.jpg,,,
68,22.jpg,,,
69,220.jpg,,,
70,222.jpg,,,
71,224.jpg,,,
72,226.jpg,,,
73,228.jpg,,,
74,230.jpg,,,
75,232.jpg,,,
76,234.jpg,,,
77,236.jpg,white,neutral,39.0
78,238.jpg,,,
79,24.jpg,,,
80,240.jpg,,,
81,242.jpg,,,
82,244.jpg,,,
83,246.jpg,,,
84,248.jpg,,,
85,250.jpg,,,
86,252.jpg,,,
87,254.jpg,,,
88,256.jpg,,,
89,258.jpg,,,
90,26.jpg,,,
91,260.jpg,,,
92,262.jpg,,,
93,264.jpg,,,
94,266.jpg,,,
95,268.jpg,,,
96,270.jpg,,,
97,272.jpg,,,
98,274.jpg,,,
99,276.jpg,,,
100,278.jpg,,,
101,28.jpg,,,
102,280.jpg,,,
103,282.jpg,,,
104,284.jpg,,,
105,286.jpg,,,
106,288.jpg,,,
107,290.jpg,,,
108,292.jpg,,,
109,294.jpg,,,
110,296.jpg,white,neutral,39.0
111,298.jpg,,,
112,30.jpg,,,
113,300.jpg,,,
114,302.jpg,,,
115,304.jpg,,,
116,306.jpg,,,
117,308.jpg,,,
118,310.jpg,,,
119,312.jpg,,,
120,314.jpg,,,
121,316.jpg,,,
122,318.jpg,,,
123,32.jpg,,,
124,320.jpg,,,
125,322.jpg,,,
126,324.jpg,,,
127,326.jpg,,,
128,328.jpg,,,
129,330.jpg,,,
130,332.jpg,,,
131,334.jpg,,,
132,336.jpg,,,
133,338.jpg,,,
134,34.jpg,asian,neutral,29.0
135,340.jpg,,,
136,342.jpg,,,
137,344.jpg,,,
138,346.jpg,,,
139,348.jpg,,,
140,350.jpg,,,
141,352.jpg,,,
142,354.jpg,,,
143,356.jpg,white,neutral,40.0
144,358.jpg,,,
145,36.jpg,white,neutral,30.0
146,360.jpg,,,
147,362.jpg,,,
148,364.jpg,,,
149,366.jpg,,,
150,368.jpg,,,
151,370.jpg,,,
152,372.jpg,,,
153,374.jpg,,,
154,376.jpg,,,
155,378.jpg,,,
156,38.jpg,white,neutral,28.0
157,380.jpg,,,
158,382.jpg,,,
159,384.jpg,,,
160,386.jpg,,,
161,388.jpg,,,
162,390.jpg,,,
163,392.jpg,,,
164,394.jpg,,,
165,396.jpg,,,
166,398.jpg,,,
167,4.jpg,,,
168,40.jpg,white,neutral,28.0
169,400.jpg,,,
170,402.jpg,,,
171,404.jpg,,,
172,406.jpg,,,
173,408.jpg,,,
174,410.jpg,,,
175,412.jpg,,,
176,414.jpg,,,
177,416.jpg,white,neutral,41.0
178,418.jpg,white,neutral,37.0
179,42.jpg,white,neutral,29.0
180,420.jpg,,,
181,422.jpg,,,
182,424.jpg,,,
183,426.jpg,,,
184,428.jpg,,,
185,430.jpg,,,
186,432.jpg,,,
187,434.jpg,,,
188,436.jpg,,,
189,438.jpg,,,
190,44.jpg,white,neutral,33.0
191,440.jpg,,,
192,442.jpg,,,
193,444.jpg,,,
194,446.jpg,,,
195,448.jpg,,,
196,450.jpg,,,
197,452.jpg,,,
198,454.jpg,,,
199,456.jpg,,,
200,458.jpg,,,
201,46.jpg,white,neutral,30.0
202,460.jpg,,,
203,462.jpg,,,
204,464.jpg,,,
205,466.jpg,,,
206,468.jpg,,,
207,470.jpg,,,
208,472.jpg,,,
209,474.jpg,,,
210,476.jpg,white,neutral,38.0
211,478.jpg,,,
212,48.jpg,white,neutral,34.0
213,480.jpg,,,
214,482.jpg,,,
215,484.jpg,,,
216,486.jpg,,,
217,488.jpg,black,neutral,27.0
218,490.jpg,,,
219,492.jpg,,,
220,494.jpg,,,
221,496.jpg,,,
222,498.jpg,,,
223,50.jpg,asian,neutral,29.0
224,500.jpg,,,
225,502.jpg,,,
226,504.jpg,,,
227,506.jpg,,,
228,508.jpg,,,
229,510.jpg,,,
230,512.jpg,,,
231,514.jpg,,,
232,516.jpg,,,
233,518.jpg,,,
234,52.jpg,,,
235,520.jpg,,,
236,522.jpg,,,
237,524.jpg,,,
238,526.jpg,,,
239,528.jpg,,,
240,530.jpg,,,
241,532.jpg,,,
242,534.jpg,,,
243,536.jpg,white,neutral,41.0
244,538.jpg,,,
245,54.jpg,white,angry,26.0
246,540.jpg,,,
247,542.jpg,,,
248,544.jpg,,,
249,546.jpg,,,
250,548.jpg,,,
251,550.jpg,,,
252,552.jpg,,,
253,554.jpg,,,
254,556.jpg,,,
255,558.jpg,,,
256,56.jpg,white,neutral,37.0
257,560.jpg,,,
