,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,,,
3,100.jpg,,,
4,101.jpg,white,neutral,31.0
5,102.jpg,,,
6,103.jpg,latino hispanic,neutral,43.0
7,104.jpg,,,
8,105.jpg,white,fear,35.0
9,106.jpg,,,
10,107.jpg,white,happy,39.0
11,108.jpg,latino hispanic,fear,32.0
12,109.jpg,white,sad,29.0
13,11.jpg,white,sad,34.0
14,110.jpg,,,
15,111.jpg,,,
16,112.jpg,white,sad,31.0
17,113.jpg,,,
18,114.jpg,,,
19,115.jpg,,,
20,116.jpg,,,
21,117.jpg,asian,angry,46.0
22,118.jpg,,,
23,119.jpg,white,neutral,24.0
24,12.jpg,,,
25,120.jpg,white,neutral,26.0
26,121.jpg,,,
27,122.jpg,white,angry,42.0
28,123.jpg,white,fear,37.0
29,124.jpg,white,neutral,32.0
30,125.jpg,,,
31,126.jpg,,,
32,127.jpg,,,
33,128.jpg,white,sad,39.0
34,129.jpg,,,
35,13.jpg,white,fear,37.0
36,130.jpg,,,
37,131.jpg,,,
38,132.jpg,,,
39,133.jpg,,,
40,134.jpg,,,
41,135.jpg,latino hispanic,neutral,39.0
42,136.jpg,latino hispanic,neutral,31.0
43,137.jpg,latino hispanic,sad,34.0
44,138.jpg,,,
45,139.jpg,white,sad,36.0
46,14.jpg,white,happy,37.0
47,140.jpg,latino hispanic,sad,38.0
48,141.jpg,white,sad,29.0
49,142.jpg,white,sad,35.0
50,143.jpg,,,
51,144.jpg,white,sad,36.0
52,145.jpg,,,
53,146.jpg,,,
54,147.jpg,white,fear,32.0
55,148.jpg,latino hispanic,neutral,33.0
56,149.jpg,,,
57,15.jpg,white,happy,35.0
58,150.jpg,,,
59,151.jpg,white,fear,37.0
60,152.jpg,,,
61,153.jpg,,,
62,154.jpg,white,fear,39.0
63,155.jpg,,,
64,156.jpg,white,happy,39.0
65,157.jpg,latino hispanic,sad,36.0
66,158.jpg,white,neutral,35.0
67,159.jpg,,,
68,16.jpg,white,neutral,34.0
69,160.jpg,,,
70,161.jpg,,,
71,162.jpg,latino hispanic,sad,29.0
72,163.jpg,,,
73,164.jpg,white,sad,36.0
74,165.jpg,white,sad,35.0
