,frame,dominant_race,dominant_emotion,age
0,0.jpg,asian,happy,35.0
1,1.jpg,white,happy,24.0
2,10.jpg,,,
3,100.jpg,,,
4,101.jpg,white,fear,25.0
5,102.jpg,white,happy,24.0
6,103.jpg,white,happy,26.0
7,104.jpg,white,happy,24.0
8,105.jpg,,,
9,106.jpg,,,
10,107.jpg,,,
11,108.jpg,white,sad,24.0
12,109.jpg,,,
13,11.jpg,white,fear,25.0
14,110.jpg,,,
15,111.jpg,,,
16,112.jpg,,,
17,113.jpg,,,
18,114.jpg,,,
19,115.jpg,,,
20,116.jpg,,,
21,117.jpg,white,happy,24.0
22,118.jpg,white,happy,24.0
23,119.jpg,white,happy,24.0
24,12.jpg,white,happy,24.0
25,120.jpg,white,happy,26.0
26,121.jpg,white,happy,24.0
27,122.jpg,white,happy,23.0
28,123.jpg,white,happy,24.0
29,124.jpg,white,fear,24.0
30,125.jpg,,,
31,126.jpg,white,fear,31.0
32,127.jpg,white,happy,24.0
33,128.jpg,white,happy,26.0
34,129.jpg,white,angry,26.0
35,13.jpg,white,happy,24.0
36,130.jpg,white,happy,24.0
37,131.jpg,white,fear,30.0
38,132.jpg,white,neutral,34.0
39,133.jpg,white,happy,24.0
40,134.jpg,white,surprise,36.0
41,135.jpg,,,
42,136.jpg,white,angry,42.0
43,137.jpg,latino hispanic,fear,38.0
44,138.jpg,white,fear,30.0
45,139.jpg,white,happy,29.0
46,14.jpg,white,happy,24.0
47,140.jpg,white,angry,33.0
48,141.jpg,white,fear,34.0
49,142.jpg,white,surprise,38.0
50,143.jpg,white,fear,36.0
51,144.jpg,white,happy,33.0
52,145.jpg,white,fear,34.0
53,146.jpg,white,fear,35.0
54,147.jpg,latino hispanic,fear,35.0
55,148.jpg,white,angry,41.0
56,149.jpg,white,happy,34.0
57,15.jpg,white,happy,26.0
58,150.jpg,white,angry,42.0
59,151.jpg,latino hispanic,fear,35.0
60,152.jpg,latino hispanic,neutral,39.0
61,153.jpg,white,surprise,36.0
62,154.jpg,white,neutral,29.0
63,155.jpg,white,happy,34.0
64,156.jpg,white,happy,39.0
65,157.jpg,white,fear,32.0
66,158.jpg,white,fear,28.0
67,159.jpg,asian,fear,36.0
68,16.jpg,white,neutral,31.0
69,160.jpg,white,fear,36.0
70,161.jpg,white,neutral,36.0
71,162.jpg,white,surprise,33.0
72,163.jpg,white,sad,25.0
73,164.jpg,white,surprise,33.0
74,165.jpg,white,surprise,35.0
75,166.jpg,white,neutral,36.0
76,167.jpg,,,
77,17.jpg,,,
78,18.jpg,,,
79,19.jpg,,,
80,2.jpg,white,happy,24.0
81,20.jpg,,,
82,21.jpg,,,
83,22.jpg,,,
84,23.jpg,,,
85,24.jpg,white,neutral,26.0
86,25.jpg,white,happy,24.0
87,26.jpg,white,happy,25.0
88,27.jpg,,,
89,28.jpg,,,
90,29.jpg,white,fear,25.0
91,3.jpg,,,
92,30.jpg,,,
93,31.jpg,,,
94,32.jpg,,,
95,33.jpg,,,
96,34.jpg,,,
97,35.jpg,,,
98,36.jpg,white,happy,24.0
99,37.jpg,white,happy,26.0
100,38.jpg,white,happy,26.0
101,39.jpg,white,happy,24.0
102,4.jpg,white,fear,35.0
103,40.jpg,,,
104,41.jpg,,,
105,42.jpg,,,
106,43.jpg,white,neutral,39.0
107,44.jpg,white,happy,24.0
108,45.jpg,white,happy,26.0
109,46.jpg,white,happy,24.0
110,47.jpg,white,happy,24.0
111,48.jpg,white,happy,26.0
112,49.jpg,white,happy,24.0
113,5.jpg,white,neutral,24.0
114,50.jpg,white,happy,24.0
115,51.jpg,white,angry,24.0
116,52.jpg,white,happy,24.0
117,53.jpg,white,angry,25.0
118,54.jpg,,,
119,55.jpg,,,
120,56.jpg,,,
121,57.jpg,,,
122,58.jpg,white,surprise,34.0
123,59.jpg,white,angry,26.0
124,6.jpg,white,angry,31.0
125,60.jpg,white,sad,25.0
126,61.jpg,white,happy,23.0
127,62.jpg,white,happy,24.0
128,63.jpg,,,
129,64.jpg,,,
130,65.jpg,,,
131,66.jpg,white,happy,24.0
132,67.jpg,white,happy,24.0
133,68.jpg,white,angry,24.0
134,69.jpg,white,happy,24.0
135,7.jpg,white,happy,24.0
136,70.jpg,white,happy,24.0
137,71.jpg,white,happy,26.0
138,72.jpg,,,
139,73.jpg,,,
140,74.jpg,,,
141,75.jpg,,,
142,76.jpg,,,
143,77.jpg,,,
144,78.jpg,white,happy,37.0
145,79.jpg,white,happy,24.0
146,8.jpg,,,
147,80.jpg,white,happy,24.0
148,81.jpg,white,happy,24.0
149,82.jpg,white,happy,24.0
150,83.jpg,white,happy,26.0
151,84.jpg,,,
152,85.jpg,,,
153,86.jpg,,,
154,87.jpg,white,happy,24.0
155,88.jpg,white,angry,38.0
156,89.jpg,white,neutral,25.0
157,9.jpg,,,
158,90.jpg,,,
159,91.jpg,white,happy,24.0
160,92.jpg,white,happy,24.0
161,93.jpg,white,happy,24.0
162,94.jpg,white,angry,26.0
163,95.jpg,white,neutral,24.0
164,96.jpg,white,fear,24.0
165,97.jpg,white,happy,24.0
166,98.jpg,,,
167,99.jpg,,,
