,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,white,neutral,32.0
3,100.jpg,middle eastern,sad,34.0
4,101.jpg,middle eastern,sad,37.0
5,102.jpg,white,sad,34.0
6,103.jpg,white,sad,30.0
7,104.jpg,,,
8,105.jpg,,,
9,106.jpg,,,
10,107.jpg,,,
11,108.jpg,,,
12,109.jpg,middle eastern,fear,34.0
13,11.jpg,latino hispanic,angry,34.0
14,110.jpg,white,sad,30.0
15,111.jpg,middle eastern,sad,35.0
16,112.jpg,white,sad,30.0
17,113.jpg,latino hispanic,sad,31.0
18,114.jpg,middle eastern,sad,36.0
19,115.jpg,white,sad,34.0
20,116.jpg,white,sad,30.0
21,117.jpg,latino hispanic,sad,32.0
22,118.jpg,middle eastern,angry,36.0
23,119.jpg,middle eastern,sad,36.0
24,12.jpg,middle eastern,sad,36.0
25,120.jpg,latino hispanic,neutral,35.0
26,121.jpg,white,sad,28.0
27,122.jpg,white,sad,32.0
28,123.jpg,white,fear,31.0
29,124.jpg,white,sad,27.0
30,125.jpg,middle eastern,sad,35.0
31,126.jpg,white,neutral,30.0
32,127.jpg,latino hispanic,sad,34.0
33,128.jpg,white,fear,33.0
34,129.jpg,middle eastern,sad,36.0
35,13.jpg,white,fear,30.0
36,130.jpg,white,sad,29.0
37,131.jpg,middle eastern,fear,35.0
38,132.jpg,white,sad,30.0
39,133.jpg,middle eastern,neutral,34.0
40,134.jpg,white,fear,31.0
41,135.jpg,white,fear,31.0
42,136.jpg,,,
43,137.jpg,,,
44,138.jpg,,,
45,139.jpg,,,
46,14.jpg,white,sad,31.0
47,140.jpg,,,
48,15.jpg,white,fear,27.0
49,16.jpg,white,sad,32.0
50,17.jpg,middle eastern,angry,33.0
51,18.jpg,middle eastern,sad,34.0
52,19.jpg,white,sad,35.0
53,2.jpg,,,
54,20.jpg,middle eastern,sad,34.0
55,21.jpg,indian,angry,32.0
56,22.jpg,white,sad,27.0
57,23.jpg,middle eastern,neutral,35.0
58,24.jpg,white,sad,33.0
59,25.jpg,indian,neutral,34.0
60,26.jpg,white,sad,33.0
61,27.jpg,white,fear,27.0
62,28.jpg,middle eastern,fear,33.0
63,29.jpg,white,sad,31.0
64,3.jpg,,,
65,30.jpg,white,neutral,30.0
66,31.jpg,middle eastern,angry,33.0
67,32.jpg,white,sad,28.0
68,33.jpg,middle eastern,sad,34.0
69,34.jpg,latino hispanic,angry,34.0
70,35.jpg,indian,angry,33.0
71,36.jpg,white,sad,32.0
72,37.jpg,white,neutral,32.0
73,38.jpg,white,angry,34.0
74,39.jpg,white,sad,31.0
75,4.jpg,,,
76,40.jpg,white,neutral,34.0
77,41.jpg,white,sad,31.0
78,42.jpg,middle eastern,sad,31.0
79,43.jpg,asian,sad,34.0
80,44.jpg,middle eastern,fear,32.0
81,45.jpg,middle eastern,sad,33.0
82,46.jpg,white,sad,31.0
83,47.jpg,middle eastern,fear,34.0
84,48.jpg,white,fear,33.0
85,49.jpg,white,fear,32.0
86,5.jpg,white,sad,34.0
87,50.jpg,white,fear,30.0
88,51.jpg,white,neutral,32.0
89,52.jpg,white,sad,31.0
90,53.jpg,white,sad,31.0
91,54.jpg,middle eastern,sad,35.0
92,55.jpg,middle eastern,angry,33.0
93,56.jpg,white,sad,31.0
94,57.jpg,indian,sad,33.0
95,58.jpg,white,neutral,32.0
96,59.jpg,middle eastern,sad,34.0
97,6.jpg,latino hispanic,sad,34.0
98,60.jpg,white,sad,30.0
99,61.jpg,white,neutral,27.0
100,62.jpg,white,sad,32.0
101,63.jpg,white,fear,33.0
102,64.jpg,middle eastern,sad,35.0
103,65.jpg,white,neutral,33.0
104,66.jpg,white,sad,30.0
105,67.jpg,middle eastern,fear,34.0
106,68.jpg,white,sad,25.0
107,69.jpg,white,sad,31.0
108,7.jpg,latino hispanic,angry,35.0
109,70.jpg,middle eastern,sad,33.0
110,71.jpg,white,neutral,28.0
111,72.jpg,latino hispanic,angry,33.0
112,73.jpg,middle eastern,sad,35.0
113,74.jpg,white,sad,32.0
114,75.jpg,white,fear,32.0
115,76.jpg,white,fear,33.0
116,77.jpg,middle eastern,sad,31.0
117,78.jpg,white,neutral,30.0
118,79.jpg,latino hispanic,angry,32.0
119,8.jpg,latino hispanic,angry,34.0
120,80.jpg,middle eastern,sad,34.0
121,81.jpg,white,sad,29.0
122,82.jpg,middle eastern,sad,35.0
123,83.jpg,latino hispanic,sad,34.0
124,84.jpg,white,sad,31.0
125,85.jpg,white,neutral,28.0
126,86.jpg,middle eastern,fear,34.0
127,87.jpg,white,angry,31.0
128,88.jpg,white,sad,28.0
129,89.jpg,white,sad,33.0
130,9.jpg,white,sad,33.0
131,90.jpg,white,sad,30.0
132,91.jpg,middle eastern,neutral,34.0
133,92.jpg,middle eastern,sad,35.0
134,93.jpg,white,sad,34.0
135,94.jpg,middle eastern,sad,35.0
136,95.jpg,white,sad,33.0
137,96.jpg,white,fear,26.0
138,97.jpg,white,neutral,33.0
139,98.jpg,white,neutral,32.0
140,99.jpg,latino hispanic,angry,33.0
