,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,white,neutral,36.0
3,100.jpg,white,fear,36.0
4,101.jpg,white,neutral,37.0
5,102.jpg,white,fear,35.0
6,103.jpg,asian,fear,34.0
7,104.jpg,,,
8,105.jpg,,,
9,106.jpg,,,
10,107.jpg,,,
11,108.jpg,,,
12,109.jpg,,,
13,11.jpg,white,neutral,34.0
14,110.jpg,,,
15,111.jpg,,,
16,112.jpg,,,
17,113.jpg,,,
18,114.jpg,,,
19,115.jpg,,,
20,116.jpg,white,neutral,31.0
21,117.jpg,latino hispanic,neutral,37.0
22,118.jpg,white,neutral,29.0
23,119.jpg,white,sad,30.0
24,12.jpg,asian,neutral,36.0
25,120.jpg,white,neutral,35.0
26,121.jpg,white,neutral,35.0
27,122.jpg,white,neutral,37.0
28,123.jpg,white,neutral,35.0
29,124.jpg,white,neutral,36.0
30,125.jpg,white,neutral,35.0
31,126.jpg,white,neutral,35.0
32,127.jpg,white,neutral,36.0
33,128.jpg,asian,angry,35.0
34,129.jpg,white,happy,23.0
35,13.jpg,white,neutral,37.0
36,130.jpg,white,neutral,33.0
37,131.jpg,white,sad,38.0
38,132.jpg,white,neutral,38.0
39,133.jpg,white,neutral,37.0
40,134.jpg,white,neutral,35.0
41,135.jpg,white,neutral,35.0
42,136.jpg,white,neutral,37.0
43,137.jpg,white,neutral,36.0
44,138.jpg,white,happy,35.0
45,139.jpg,white,neutral,36.0
46,14.jpg,white,neutral,35.0
47,140.jpg,white,neutral,35.0
48,141.jpg,white,sad,32.0
49,142.jpg,,,
50,143.jpg,,,
51,144.jpg,,,
52,145.jpg,,,
53,146.jpg,,,
54,147.jpg,,,
55,148.jpg,,,
56,149.jpg,,,
57,15.jpg,white,neutral,37.0
58,150.jpg,,,
59,151.jpg,,,
60,152.jpg,white,neutral,35.0
61,153.jpg,white,neutral,37.0
62,154.jpg,white,neutral,36.0
63,155.jpg,white,neutral,36.0
64,156.jpg,white,neutral,36.0
65,157.jpg,white,neutral,36.0
66,158.jpg,asian,neutral,33.0
67,159.jpg,white,sad,37.0
68,16.jpg,white,neutral,34.0
69,160.jpg,white,happy,35.0
70,161.jpg,white,neutral,35.0
