,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,white,sad,30.0
2,10.jpg,white,fear,28.0
3,100.jpg,,,
4,101.jpg,,,
5,102.jpg,,,
6,103.jpg,,,
7,104.jpg,,,
8,105.jpg,,,
9,106.jpg,,,
10,107.jpg,,,
11,108.jpg,,,
12,109.jpg,,,
13,11.jpg,white,sad,40.0
14,110.jpg,,,
15,111.jpg,,,
16,112.jpg,,,
17,113.jpg,,,
18,114.jpg,,,
19,115.jpg,,,
20,116.jpg,,,
21,117.jpg,,,
22,118.jpg,,,
23,119.jpg,,,
24,12.jpg,,,
25,120.jpg,,,
26,121.jpg,,,
27,122.jpg,,,
28,123.jpg,,,
29,124.jpg,,,
30,125.jpg,,,
31,126.jpg,,,
32,127.jpg,,,
33,128.jpg,,,
34,129.jpg,white,fear,45.0
35,13.jpg,,,
36,130.jpg,,,
37,131.jpg,,,
38,132.jpg,,,
39,133.jpg,,,
40,134.jpg,,,
41,135.jpg,,,
42,136.jpg,,,
43,137.jpg,,,
44,138.jpg,,,
45,139.jpg,,,
46,14.jpg,,,
47,140.jpg,,,
48,15.jpg,,,
49,16.jpg,white,neutral,30.0
50,17.jpg,,,
51,18.jpg,,,
52,19.jpg,,,
53,2.jpg,,,
54,20.jpg,white,disgust,32.0
55,21.jpg,white,angry,30.0
56,22.jpg,white,angry,30.0
57,23.jpg,white,neutral,33.0
58,24.jpg,,,
59,25.jpg,white,fear,31.0
60,26.jpg,white,fear,27.0
61,27.jpg,white,neutral,30.0
62,28.jpg,white,angry,28.0
63,29.jpg,white,neutral,28.0
64,3.jpg,white,neutral,25.0
65,30.jpg,,,
66,31.jpg,,,
67,32.jpg,,,
68,33.jpg,,,
69,34.jpg,,,
70,35.jpg,middle eastern,fear,26.0
71,36.jpg,white,sad,37.0
72,37.jpg,white,neutral,26.0
73,38.jpg,white,angry,27.0
74,39.jpg,white,angry,29.0
75,4.jpg,white,happy,27.0
76,40.jpg,white,angry,27.0
77,41.jpg,white,fear,27.0
78,42.jpg,white,sad,36.0
79,43.jpg,,,
80,44.jpg,,,
81,45.jpg,white,angry,37.0
82,46.jpg,,,
83,47.jpg,white,fear,27.0
84,48.jpg,white,sad,26.0
85,49.jpg,,,
86,5.jpg,,,
87,50.jpg,,,
88,51.jpg,white,neutral,27.0
89,52.jpg,white,angry,31.0
90,53.jpg,white,surprise,34.0
91,54.jpg,,,
92,55.jpg,,,
93,56.jpg,white,neutral,25.0
94,57.jpg,,,
95,58.jpg,,,
96,59.jpg,white,neutral,26.0
97,6.jpg,white,fear,28.0
98,60.jpg,white,neutral,32.0
99,61.jpg,,,
100,62.jpg,white,fear,36.0
101,63.jpg,,,
102,64.jpg,,,
103,65.jpg,,,
104,66.jpg,white,angry,24.0
105,67.jpg,white,neutral,32.0
106,68.jpg,white,angry,31.0
107,69.jpg,middle eastern,sad,32.0
108,7.jpg,white,neutral,27.0
109,70.jpg,white,fear,32.0
110,71.jpg,white,angry,31.0
111,72.jpg,white,neutral,31.0
112,73.jpg,white,sad,33.0
113,74.jpg,white,sad,32.0
114,75.jpg,white,fear,32.0
115,76.jpg,white,sad,30.0
116,77.jpg,white,neutral,30.0
117,78.jpg,white,angry,26.0
118,79.jpg,,,
119,8.jpg,white,fear,29.0
120,80.jpg,white,neutral,33.0
121,81.jpg,,,
122,82.jpg,white,neutral,26.0
123,83.jpg,white,neutral,24.0
124,84.jpg,white,fear,24.0
125,85.jpg,,,
126,86.jpg,,,
127,87.jpg,,,
128,88.jpg,,,
129,89.jpg,,,
130,9.jpg,,,
131,90.jpg,white,neutral,27.0
132,91.jpg,white,fear,31.0
133,92.jpg,white,neutral,33.0
134,93.jpg,white,neutral,35.0
135,94.jpg,white,neutral,35.0
136,95.jpg,,,
137,96.jpg,,,
138,97.jpg,,,
139,98.jpg,,,
140,99.jpg,,,
