,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,white,neutral,28.0
3,100.jpg,,,
4,101.jpg,,,
5,102.jpg,,,
6,103.jpg,white,fear,32.0
7,104.jpg,,,
8,105.jpg,,,
9,106.jpg,,,
10,107.jpg,,,
11,108.jpg,white,fear,36.0
12,109.jpg,white,disgust,34.0
13,11.jpg,white,neutral,31.0
14,110.jpg,,,
15,111.jpg,,,
16,112.jpg,,,
17,113.jpg,,,
18,114.jpg,,,
19,115.jpg,white,happy,36.0
20,116.jpg,white,fear,41.0
21,117.jpg,white,neutral,35.0
22,118.jpg,white,fear,31.0
23,119.jpg,,,
24,12.jpg,white,disgust,28.0
25,120.jpg,,,
26,121.jpg,,,
27,122.jpg,,,
28,123.jpg,,,
29,124.jpg,,,
30,125.jpg,,,
31,126.jpg,,,
32,127.jpg,,,
33,128.jpg,,,
34,129.jpg,,,
35,13.jpg,white,fear,29.0
36,130.jpg,,,
37,131.jpg,,,
38,132.jpg,,,
39,133.jpg,,,
40,134.jpg,white,happy,39.0
41,135.jpg,,,
42,136.jpg,,,
43,137.jpg,,,
44,138.jpg,,,
45,139.jpg,,,
46,14.jpg,white,fear,34.0
47,140.jpg,,,
48,141.jpg,,,
49,142.jpg,,,
50,143.jpg,white,happy,37.0
51,144.jpg,,,
52,145.jpg,,,
53,146.jpg,,,
54,147.jpg,,,
55,148.jpg,,,
56,149.jpg,white,happy,37.0
57,15.jpg,white,disgust,30.0
58,150.jpg,white,fear,26.0
59,151.jpg,white,happy,36.0
60,152.jpg,white,angry,43.0
61,153.jpg,,,
62,154.jpg,white,fear,28.0
63,155.jpg,,,
64,156.jpg,,,
65,157.jpg,white,fear,35.0
66,158.jpg,white,surprise,29.0
67,159.jpg,white,fear,38.0
68,16.jpg,white,disgust,28.0
69,160.jpg,white,angry,28.0
70,161.jpg,white,disgust,30.0
71,162.jpg,white,disgust,31.0
72,163.jpg,white,angry,30.0
73,164.jpg,,,
74,165.jpg,,,
75,166.jpg,,,
76,167.jpg,,,
77,168.jpg,,,
78,169.jpg,white,happy,35.0
79,17.jpg,white,fear,27.0
80,170.jpg,,,
81,171.jpg,,,
82,172.jpg,,,
83,173.jpg,white,neutral,32.0
