,frame,dominant_race,dominant_emotion,age
0,0.jpg,white,happy,32.0
1,1.jpg,white,fear,31.0
2,10.jpg,white,fear,25.0
3,100.jpg,white,fear,24.0
4,101.jpg,white,sad,25.0
5,102.jpg,asian,neutral,32.0
6,103.jpg,white,neutral,36.0
7,104.jpg,white,neutral,34.0
8,105.jpg,white,neutral,37.0
9,106.jpg,white,neutral,33.0
10,107.jpg,white,happy,37.0
11,108.jpg,white,fear,32.0
12,109.jpg,white,sad,24.0
13,11.jpg,white,happy,33.0
14,110.jpg,white,fear,33.0
15,111.jpg,white,happy,34.0
16,112.jpg,white,happy,36.0
17,113.jpg,white,sad,29.0
18,114.jpg,white,fear,36.0
19,115.jpg,white,sad,31.0
20,116.jpg,white,sad,33.0
21,117.jpg,white,sad,26.0
22,118.jpg,white,sad,30.0
23,119.jpg,white,fear,34.0
24,12.jpg,white,fear,34.0
25,120.jpg,white,fear,33.0
26,121.jpg,white,disgust,39.0
27,122.jpg,white,fear,34.0
28,123.jpg,white,neutral,25.0
29,124.jpg,white,fear,34.0
30,125.jpg,white,neutral,39.0
31,126.jpg,white,neutral,33.0
32,127.jpg,white,fear,34.0
33,128.jpg,asian,fear,34.0
34,129.jpg,white,fear,33.0
35,13.jpg,white,disgust,37.0
36,130.jpg,white,sad,23.0
37,131.jpg,white,neutral,29.0
38,132.jpg,middle eastern,fear,34.0
39,133.jpg,white,happy,31.0
40,134.jpg,white,fear,34.0
41,135.jpg,,,
42,136.jpg,white,angry,31.0
43,137.jpg,white,neutral,29.0
44,138.jpg,white,fear,39.0
45,139.jpg,white,neutral,31.0
46,14.jpg,white,fear,33.0
47,140.jpg,white,fear,34.0
48,141.jpg,white,happy,33.0
49,142.jpg,white,fear,36.0
50,143.jpg,white,fear,29.0
51,144.jpg,white,neutral,36.0
52,145.jpg,white,angry,30.0
53,146.jpg,white,happy,32.0
54,147.jpg,white,fear,35.0
55,148.jpg,white,neutral,32.0
56,149.jpg,white,fear,35.0
57,15.jpg,white,fear,39.0
58,150.jpg,white,neutral,35.0
59,151.jpg,white,sad,41.0
60,152.jpg,white,neutral,36.0
61,153.jpg,middle eastern,sad,34.0
62,154.jpg,white,neutral,39.0
63,155.jpg,white,sad,32.0
64,156.jpg,white,surprise,35.0
65,157.jpg,white,happy,28.0
66,158.jpg,white,neutral,31.0
67,159.jpg,white,neutral,36.0
68,16.jpg,white,surprise,35.0
69,160.jpg,white,neutral,39.0
70,161.jpg,white,fear,30.0
71,162.jpg,asian,fear,32.0
72,163.jpg,white,fear,33.0
73,164.jpg,white,neutral,34.0
