,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,,,
3,100.jpg,asian,sad,34.0
4,101.jpg,asian,sad,32.0
5,102.jpg,indian,sad,32.0
6,103.jpg,indian,neutral,32.0
7,104.jpg,asian,sad,33.0
8,105.jpg,indian,neutral,32.0
9,106.jpg,indian,neutral,32.0
10,107.jpg,indian,sad,31.0
11,108.jpg,indian,neutral,32.0
12,109.jpg,white,neutral,35.0
13,11.jpg,,,
14,110.jpg,indian,neutral,32.0
15,111.jpg,indian,sad,31.0
16,112.jpg,latino hispanic,sad,32.0
17,113.jpg,indian,neutral,32.0
18,114.jpg,indian,sad,30.0
19,115.jpg,latino hispanic,sad,31.0
20,116.jpg,asian,sad,34.0
21,117.jpg,white,sad,33.0
22,118.jpg,latino hispanic,sad,32.0
23,119.jpg,indian,neutral,33.0
24,12.jpg,,,
25,120.jpg,white,sad,33.0
26,121.jpg,indian,fear,33.0
27,122.jpg,white,sad,34.0
28,123.jpg,asian,sad,33.0
29,124.jpg,indian,neutral,35.0
30,125.jpg,white,neutral,31.0
31,126.jpg,indian,sad,31.0
32,127.jpg,indian,sad,32.0
33,128.jpg,indian,fear,32.0
34,129.jpg,indian,neutral,34.0
35,13.jpg,,,
36,130.jpg,asian,sad,31.0
37,131.jpg,asian,neutral,28.0
38,132.jpg,middle eastern,sad,33.0
39,133.jpg,latino hispanic,sad,32.0
40,134.jpg,indian,neutral,32.0
41,135.jpg,indian,neutral,33.0
42,136.jpg,indian,neutral,34.0
43,137.jpg,white,neutral,28.0
44,138.jpg,indian,neutral,34.0
45,139.jpg,indian,neutral,33.0
46,14.jpg,latino hispanic,neutral,30.0
47,140.jpg,latino hispanic,neutral,31.0
48,141.jpg,indian,neutral,33.0
49,142.jpg,latino hispanic,fear,31.0
50,143.jpg,indian,neutral,35.0
51,144.jpg,asian,sad,34.0
52,145.jpg,asian,sad,33.0
53,146.jpg,indian,neutral,32.0
54,147.jpg,indian,neutral,32.0
55,148.jpg,latino hispanic,sad,30.0
56,149.jpg,latino hispanic,neutral,32.0
57,15.jpg,indian,neutral,35.0
58,150.jpg,asian,sad,32.0
59,151.jpg,white,sad,31.0
60,152.jpg,latino hispanic,fear,33.0
