,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,,,
3,100.jpg,,,
4,101.jpg,,,
5,102.jpg,,,
6,103.jpg,white,neutral,32.0
7,104.jpg,white,fear,34.0
8,105.jpg,middle eastern,sad,33.0
9,106.jpg,white,fear,36.0
10,107.jpg,white,neutral,37.0
11,108.jpg,white,sad,33.0
12,109.jpg,white,fear,32.0
13,11.jpg,,,
14,110.jpg,white,sad,33.0
15,111.jpg,white,sad,40.0
16,112.jpg,white,happy,34.0
17,113.jpg,white,happy,36.0
18,114.jpg,white,happy,26.0
19,115.jpg,,,
20,116.jpg,white,sad,35.0
21,117.jpg,,,
22,118.jpg,,,
23,119.jpg,,,
24,12.jpg,,,
25,120.jpg,,,
26,121.jpg,,,
27,122.jpg,,,
28,123.jpg,,,
29,124.jpg,white,happy,36.0
30,125.jpg,white,neutral,37.0
31,126.jpg,,,
32,127.jpg,middle eastern,neutral,36.0
33,128.jpg,white,sad,34.0
34,129.jpg,white,neutral,34.0
35,13.jpg,white,sad,38.0
36,130.jpg,white,neutral,37.0
37,131.jpg,white,neutral,37.0
38,132.jpg,white,happy,39.0
39,133.jpg,white,neutral,30.0
40,134.jpg,white,sad,37.0
41,135.jpg,white,angry,34.0
42,136.jpg,white,happy,41.0
43,137.jpg,white,angry,37.0
44,138.jpg,white,angry,28.0
45,139.jpg,white,sad,29.0
46,14.jpg,,,
47,140.jpg,white,sad,32.0
48,141.jpg,white,neutral,31.0
49,142.jpg,white,angry,27.0
50,143.jpg,white,surprise,33.0
51,144.jpg,white,neutral,33.0
52,145.jpg,white,neutral,35.0
53,146.jpg,white,sad,39.0
54,147.jpg,white,sad,32.0
55,148.jpg,white,sad,39.0
56,149.jpg,white,angry,44.0
57,15.jpg,,,
58,150.jpg,white,angry,43.0
59,151.jpg,middle eastern,sad,34.0
60,152.jpg,white,sad,39.0
61,153.jpg,white,sad,33.0
62,154.jpg,middle eastern,fear,36.0
63,155.jpg,white,sad,34.0
64,156.jpg,white,neutral,34.0
65,157.jpg,,,
66,158.jpg,white,sad,35.0
67,159.jpg,white,neutral,39.0
68,16.jpg,,,
69,160.jpg,white,fear,34.0
70,161.jpg,white,sad,32.0
