,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,white,neutral,48.0
3,100.jpg,,,
4,101.jpg,,,
5,102.jpg,white,fear,26.0
6,103.jpg,white,fear,43.0
7,104.jpg,white,sad,42.0
8,105.jpg,white,neutral,46.0
9,106.jpg,white,sad,41.0
10,107.jpg,white,neutral,34.0
11,108.jpg,white,fear,43.0
12,109.jpg,white,fear,29.0
13,11.jpg,white,neutral,50.0
14,110.jpg,white,sad,46.0
15,111.jpg,latino hispanic,neutral,34.0
16,112.jpg,,,
17,113.jpg,white,angry,48.0
18,114.jpg,asian,sad,31.0
19,115.jpg,white,happy,39.0
20,116.jpg,asian,neutral,33.0
21,117.jpg,white,neutral,46.0
22,118.jpg,white,angry,44.0
23,119.jpg,white,sad,45.0
24,12.jpg,white,neutral,47.0
25,120.jpg,asian,sad,33.0
26,121.jpg,asian,neutral,30.0
27,122.jpg,white,neutral,42.0
28,123.jpg,white,fear,43.0
29,124.jpg,white,neutral,44.0
30,125.jpg,middle eastern,angry,35.0
31,126.jpg,,,
32,127.jpg,white,sad,41.0
33,128.jpg,white,neutral,43.0
34,129.jpg,white,neutral,44.0
35,13.jpg,white,neutral,46.0
36,130.jpg,white,sad,49.0
37,131.jpg,white,sad,43.0
38,132.jpg,white,sad,36.0
39,133.jpg,white,neutral,48.0
40,134.jpg,white,neutral,34.0
41,135.jpg,white,neutral,46.0
42,136.jpg,asian,neutral,34.0
43,137.jpg,white,neutral,38.0
44,138.jpg,white,sad,41.0
45,139.jpg,white,sad,48.0
46,14.jpg,white,fear,48.0
47,140.jpg,white,sad,47.0
48,141.jpg,white,sad,41.0
49,142.jpg,white,fear,48.0
50,143.jpg,white,neutral,44.0
51,144.jpg,white,neutral,42.0
52,145.jpg,white,neutral,42.0
53,146.jpg,white,sad,46.0
54,147.jpg,white,fear,43.0
55,148.jpg,white,neutral,41.0
56,149.jpg,latino hispanic,neutral,34.0
57,15.jpg,,,
58,150.jpg,asian,neutral,37.0
59,151.jpg,latino hispanic,neutral,44.0
60,152.jpg,white,sad,39.0
61,153.jpg,white,neutral,35.0
62,154.jpg,asian,neutral,34.0
63,155.jpg,white,neutral,47.0
64,156.jpg,white,neutral,42.0
