,frame,dominant_race,dominant_emotion,age
0,0.jpg,white,happy,35.0
1,1.jpg,white,neutral,35.0
2,10.jpg,middle eastern,neutral,36.0
3,100.jpg,white,sad,33.0
4,101.jpg,white,fear,33.0
5,102.jpg,white,happy,37.0
6,11.jpg,middle eastern,neutral,37.0
7,12.jpg,middle eastern,neutral,40.0
8,13.jpg,middle eastern,neutral,34.0
9,14.jpg,middle eastern,neutral,31.0
10,15.jpg,,,
11,16.jpg,,,
12,17.jpg,middle eastern,neutral,41.0
13,18.jpg,,,
14,19.jpg,middle eastern,neutral,35.0
15,2.jpg,white,neutral,34.0
16,20.jpg,,,
17,21.jpg,middle eastern,neutral,38.0
18,22.jpg,white,neutral,35.0
19,23.jpg,middle eastern,sad,37.0
20,24.jpg,middle eastern,neutral,37.0
21,25.jpg,middle eastern,fear,31.0
22,26.jpg,middle eastern,sad,34.0
23,27.jpg,white,surprise,41.0
24,28.jpg,,,
25,29.jpg,middle eastern,fear,39.0
26,3.jpg,middle eastern,neutral,33.0
27,30.jpg,,,
28,31.jpg,,,
29,32.jpg,white,sad,33.0
30,33.jpg,white,neutral,38.0
31,34.jpg,white,happy,35.0
32,35.jpg,,,
33,36.jpg,white,sad,35.0
34,37.jpg,middle eastern,sad,36.0
35,38.jpg,white,neutral,34.0
36,39.jpg,white,sad,34.0
37,4.jpg,middle eastern,neutral,35.0
38,40.jpg,middle eastern,sad,33.0
39,41.jpg,middle eastern,sad,34.0
40,42.jpg,middle eastern,happy,44.0
41,43.jpg,middle eastern,sad,34.0
42,44.jpg,white,sad,34.0
43,45.jpg,middle eastern,neutral,33.0
44,46.jpg,middle eastern,sad,34.0
45,47.jpg,white,sad,34.0
46,48.jpg,middle eastern,sad,35.0
47,49.jpg,middle eastern,neutral,37.0
48,5.jpg,white,neutral,26.0
49,50.jpg,middle eastern,sad,34.0
50,51.jpg,white,neutral,35.0
51,52.jpg,middle eastern,sad,34.0
52,53.jpg,middle eastern,sad,33.0
53,54.jpg,middle eastern,sad,34.0
54,55.jpg,,,
55,56.jpg,white,happy,35.0
56,57.jpg,white,sad,33.0
57,58.jpg,white,sad,34.0
58,59.jpg,middle eastern,sad,33.0
59,6.jpg,white,sad,32.0
60,60.jpg,middle eastern,sad,32.0
61,61.jpg,middle eastern,fear,34.0
62,62.jpg,middle eastern,sad,33.0
63,63.jpg,white,sad,34.0
64,64.jpg,white,sad,33.0
65,65.jpg,middle eastern,sad,34.0
66,66.jpg,white,sad,34.0
67,67.jpg,middle eastern,neutral,37.0
68,68.jpg,middle eastern,fear,35.0
69,69.jpg,white,sad,35.0
70,7.jpg,middle eastern,neutral,34.0
71,70.jpg,white,sad,34.0
72,71.jpg,middle eastern,fear,33.0
73,72.jpg,white,fear,33.0
74,73.jpg,white,sad,33.0
75,74.jpg,white,sad,33.0
76,75.jpg,white,sad,34.0
77,76.jpg,middle eastern,sad,34.0
78,77.jpg,white,sad,34.0
79,78.jpg,middle eastern,sad,33.0
80,79.jpg,white,sad,33.0
81,8.jpg,middle eastern,neutral,35.0
82,80.jpg,middle eastern,fear,33.0
83,81.jpg,middle eastern,sad,33.0
84,82.jpg,white,sad,34.0
85,83.jpg,middle eastern,sad,33.0
86,84.jpg,white,sad,33.0
87,85.jpg,middle eastern,fear,34.0
88,86.jpg,middle eastern,sad,32.0
89,87.jpg,middle eastern,fear,34.0
90,88.jpg,latino hispanic,fear,35.0
91,89.jpg,white,neutral,35.0
92,9.jpg,middle eastern,neutral,34.0
93,90.jpg,white,sad,37.0
94,91.jpg,middle eastern,sad,34.0
95,92.jpg,white,sad,35.0
96,93.jpg,middle eastern,sad,36.0
97,94.jpg,white,sad,34.0
98,95.jpg,middle eastern,neutral,33.0
99,96.jpg,white,sad,34.0
100,97.jpg,white,fear,33.0
101,98.jpg,middle eastern,neutral,35.0
102,99.jpg,white,neutral,33.0
