,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,white,happy,34.0
3,100.jpg,latino hispanic,fear,35.0
4,101.jpg,,,
5,102.jpg,,,
6,103.jpg,,,
7,104.jpg,,,
8,105.jpg,,,
9,106.jpg,,,
10,107.jpg,black,sad,28.0
11,108.jpg,white,happy,31.0
12,109.jpg,,,
13,11.jpg,white,fear,32.0
14,110.jpg,,,
15,111.jpg,,,
16,112.jpg,,,
17,113.jpg,,,
18,114.jpg,,,
19,115.jpg,asian,angry,30.0
20,116.jpg,latino hispanic,fear,34.0
21,117.jpg,latino hispanic,angry,28.0
22,118.jpg,,,
23,119.jpg,,,
24,12.jpg,asian,sad,24.0
25,120.jpg,,,
26,121.jpg,,,
27,122.jpg,,,
28,123.jpg,,,
29,124.jpg,,,
30,125.jpg,asian,sad,28.0
31,126.jpg,white,fear,26.0
32,127.jpg,latino hispanic,fear,35.0
33,128.jpg,asian,fear,37.0
34,129.jpg,white,angry,23.0
35,13.jpg,white,happy,26.0
36,130.jpg,black,surprise,29.0
37,131.jpg,black,neutral,29.0
38,132.jpg,black,neutral,30.0
39,133.jpg,black,neutral,29.0
40,134.jpg,black,surprise,29.0
41,135.jpg,black,surprise,29.0
42,136.jpg,white,fear,30.0
43,137.jpg,asian,sad,39.0
44,138.jpg,,,
45,139.jpg,,,
46,14.jpg,,,
47,140.jpg,white,sad,37.0
48,141.jpg,white,fear,39.0
49,142.jpg,,,
50,143.jpg,,,
51,144.jpg,,,
52,145.jpg,,,
53,146.jpg,,,
54,147.jpg,,,
55,148.jpg,white,fear,39.0
56,149.jpg,,,
57,15.jpg,,,
58,150.jpg,,,
59,151.jpg,,,
60,152.jpg,white,sad,36.0
61,153.jpg,asian,sad,27.0
62,154.jpg,white,sad,24.0
63,155.jpg,white,sad,27.0
64,156.jpg,middle eastern,neutral,27.0
65,157.jpg,,,
66,158.jpg,black,sad,33.0
67,159.jpg,white,sad,26.0
68,16.jpg,,,
69,160.jpg,latino hispanic,neutral,32.0
70,161.jpg,,,
71,162.jpg,,,
72,163.jpg,,,
73,164.jpg,,,
74,165.jpg,,,
75,166.jpg,,,
76,167.jpg,,,
77,168.jpg,latino hispanic,fear,33.0
