,frame,dominant_race,dominant_emotion,age
0,0.jpg,white,neutral,39.0
1,1.jpg,asian,fear,37.0
2,10.jpg,white,neutral,36.0
3,11.jpg,latino hispanic,angry,42.0
4,12.jpg,asian,neutral,36.0
5,13.jpg,latino hispanic,sad,45.0
6,14.jpg,latino hispanic,neutral,43.0
7,15.jpg,latino hispanic,sad,39.0
8,16.jpg,latino hispanic,sad,37.0
9,17.jpg,latino hispanic,angry,38.0
10,18.jpg,white,fear,34.0
11,19.jpg,asian,sad,38.0
12,2.jpg,asian,angry,43.0
13,20.jpg,white,neutral,37.0
14,21.jpg,asian,neutral,43.0
15,22.jpg,latino hispanic,neutral,42.0
16,23.jpg,asian,neutral,38.0
17,24.jpg,white,fear,32.0
18,25.jpg,asian,neutral,37.0
19,26.jpg,latino hispanic,happy,41.0
20,27.jpg,asian,fear,37.0
21,28.jpg,asian,neutral,41.0
22,29.jpg,asian,sad,35.0
23,3.jpg,asian,fear,39.0
24,30.jpg,asian,sad,37.0
25,31.jpg,white,neutral,34.0
26,32.jpg,latino hispanic,angry,42.0
27,33.jpg,asian,fear,35.0
28,34.jpg,asian,fear,36.0
29,35.jpg,asian,neutral,39.0
30,36.jpg,white,happy,36.0
31,37.jpg,white,neutral,34.0
32,38.jpg,asian,fear,37.0
33,39.jpg,latino hispanic,happy,37.0
34,4.jpg,asian,sad,41.0
35,40.jpg,asian,neutral,41.0
36,41.jpg,asian,sad,37.0
37,42.jpg,asian,neutral,37.0
38,43.jpg,asian,neutral,37.0
39,44.jpg,asian,sad,36.0
40,45.jpg,latino hispanic,sad,37.0
41,46.jpg,asian,sad,38.0
42,47.jpg,latino hispanic,sad,39.0
43,48.jpg,latino hispanic,neutral,43.0
44,49.jpg,asian,fear,35.0
45,5.jpg,asian,fear,37.0
46,50.jpg,latino hispanic,sad,42.0
47,51.jpg,asian,neutral,37.0
48,52.jpg,asian,neutral,40.0
49,53.jpg,asian,neutral,41.0
50,54.jpg,white,sad,34.0
51,55.jpg,asian,fear,40.0
52,56.jpg,latino hispanic,happy,41.0
53,57.jpg,asian,fear,38.0
54,58.jpg,latino hispanic,sad,42.0
55,59.jpg,asian,fear,36.0
56,6.jpg,asian,sad,38.0
57,60.jpg,asian,neutral,42.0
58,61.jpg,white,neutral,33.0
59,62.jpg,white,happy,41.0
60,63.jpg,white,happy,32.0
61,64.jpg,asian,angry,39.0
62,65.jpg,asian,neutral,38.0
63,66.jpg,asian,sad,41.0
64,67.jpg,asian,neutral,37.0
65,68.jpg,asian,neutral,36.0
66,69.jpg,asian,neutral,39.0
67,7.jpg,asian,neutral,39.0
68,70.jpg,asian,neutral,44.0
69,71.jpg,asian,neutral,42.0
70,72.jpg,white,neutral,37.0
71,73.jpg,asian,fear,39.0
72,74.jpg,asian,sad,35.0
73,75.jpg,white,neutral,36.0
74,76.jpg,white,fear,36.0
75,77.jpg,asian,fear,37.0
76,78.jpg,white,neutral,36.0
77,79.jpg,white,neutral,37.0
78,8.jpg,asian,neutral,39.0
79,80.jpg,asian,fear,36.0
80,81.jpg,white,neutral,32.0
81,82.jpg,asian,fear,37.0
82,83.jpg,asian,neutral,36.0
83,84.jpg,,,
84,85.jpg,,,
85,86.jpg,,,
86,87.jpg,,,
87,88.jpg,,,
88,9.jpg,asian,neutral,39.0
