,frame,dominant_race,dominant_emotion,age
0,0.jpg,white,happy,36.0
1,1.jpg,white,sad,38.0
2,10.jpg,white,happy,38.0
3,100.jpg,white,neutral,36.0
4,101.jpg,white,neutral,38.0
5,102.jpg,white,neutral,38.0
6,103.jpg,white,neutral,39.0
7,104.jpg,white,sad,33.0
8,105.jpg,white,fear,36.0
9,106.jpg,white,neutral,35.0
10,107.jpg,white,neutral,39.0
11,108.jpg,white,sad,35.0
12,109.jpg,white,surprise,36.0
13,11.jpg,middle eastern,sad,33.0
14,110.jpg,white,fear,33.0
15,111.jpg,white,happy,32.0
16,112.jpg,white,sad,34.0
17,113.jpg,white,happy,33.0
18,114.jpg,white,happy,36.0
19,115.jpg,white,happy,37.0
20,116.jpg,white,neutral,31.0
21,117.jpg,white,fear,36.0
22,118.jpg,,,
23,119.jpg,,,
24,12.jpg,white,happy,36.0
25,120.jpg,,,
26,121.jpg,white,happy,35.0
27,122.jpg,white,sad,35.0
28,123.jpg,white,sad,34.0
29,124.jpg,white,sad,36.0
30,125.jpg,white,happy,35.0
31,126.jpg,white,happy,33.0
32,127.jpg,white,happy,37.0
33,128.jpg,white,neutral,39.0
34,129.jpg,white,happy,37.0
35,13.jpg,middle eastern,fear,36.0
36,130.jpg,latino hispanic,neutral,36.0
37,131.jpg,white,fear,39.0
38,132.jpg,,,
39,133.jpg,,,
40,134.jpg,,,
41,135.jpg,,,
42,136.jpg,asian,fear,35.0
43,137.jpg,white,fear,36.0
44,138.jpg,white,happy,34.0
45,139.jpg,white,happy,37.0
46,14.jpg,middle eastern,angry,37.0
47,140.jpg,white,sad,35.0
48,141.jpg,white,happy,36.0
49,142.jpg,white,happy,34.0
50,143.jpg,asian,sad,35.0
51,144.jpg,white,happy,35.0
52,145.jpg,white,happy,36.0
53,146.jpg,asian,neutral,24.0
54,147.jpg,,,
55,148.jpg,white,fear,24.0
56,149.jpg,white,fear,24.0
57,15.jpg,white,fear,39.0
58,150.jpg,white,fear,24.0
59,151.jpg,white,fear,24.0
60,152.jpg,,,
