,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,,,
3,100.jpg,middle eastern,neutral,44.0
4,101.jpg,middle eastern,neutral,44.0
5,102.jpg,middle eastern,neutral,43.0
6,103.jpg,middle eastern,neutral,45.0
7,104.jpg,middle eastern,neutral,47.0
8,105.jpg,middle eastern,neutral,41.0
9,106.jpg,middle eastern,neutral,45.0
10,107.jpg,middle eastern,neutral,50.0
11,108.jpg,middle eastern,sad,49.0
12,109.jpg,middle eastern,neutral,44.0
13,11.jpg,,,
14,110.jpg,middle eastern,neutral,46.0
15,111.jpg,middle eastern,neutral,41.0
16,112.jpg,middle eastern,neutral,45.0
17,113.jpg,middle eastern,neutral,43.0
18,114.jpg,middle eastern,surprise,46.0
19,115.jpg,middle eastern,neutral,48.0
20,116.jpg,middle eastern,neutral,40.0
21,117.jpg,,,
22,118.jpg,,,
23,119.jpg,,,
24,12.jpg,,,
25,120.jpg,,,
26,121.jpg,,,
27,122.jpg,,,
28,123.jpg,,,
29,124.jpg,,,
30,125.jpg,middle eastern,neutral,46.0
31,126.jpg,middle eastern,sad,48.0
32,127.jpg,middle eastern,surprise,47.0
33,128.jpg,middle eastern,surprise,48.0
34,129.jpg,middle eastern,surprise,45.0
35,13.jpg,,,
36,130.jpg,middle eastern,neutral,46.0
37,131.jpg,middle eastern,neutral,44.0
38,132.jpg,middle eastern,neutral,46.0
39,133.jpg,middle eastern,neutral,43.0
40,134.jpg,middle eastern,neutral,48.0
41,135.jpg,middle eastern,sad,46.0
42,136.jpg,middle eastern,neutral,47.0
43,137.jpg,middle eastern,neutral,44.0
44,138.jpg,middle eastern,neutral,46.0
45,139.jpg,middle eastern,neutral,47.0
46,14.jpg,,,
47,140.jpg,middle eastern,neutral,44.0
48,141.jpg,middle eastern,sad,47.0
49,142.jpg,middle eastern,sad,47.0
50,143.jpg,middle eastern,sad,48.0
51,144.jpg,middle eastern,sad,47.0
52,145.jpg,middle eastern,sad,49.0
53,146.jpg,middle eastern,sad,45.0
54,147.jpg,middle eastern,neutral,46.0
55,148.jpg,middle eastern,fear,46.0
56,149.jpg,middle eastern,surprise,45.0
57,15.jpg,,,
58,150.jpg,middle eastern,neutral,41.0
