,frame,dominant_race,dominant_emotion,age
0,0.jpg,white,sad,38
1,1.jpg,white,sad,39
2,10.jpg,white,sad,31
3,100.jpg,white,sad,32
4,101.jpg,white,sad,31
5,102.jpg,white,fear,34
6,103.jpg,white,sad,33
7,104.jpg,white,neutral,32
8,105.jpg,white,sad,41
9,106.jpg,asian,fear,34
10,107.jpg,asian,fear,38
11,108.jpg,white,sad,33
12,109.jpg,white,sad,35
13,11.jpg,white,fear,35
14,110.jpg,white,neutral,37
15,111.jpg,white,neutral,37
16,112.jpg,white,neutral,35
17,113.jpg,white,happy,41
18,114.jpg,white,fear,38
19,115.jpg,asian,fear,33
20,116.jpg,white,fear,34
21,117.jpg,white,sad,32
22,118.jpg,white,sad,37
23,119.jpg,white,fear,35
24,12.jpg,white,happy,35
25,120.jpg,asian,fear,30
26,121.jpg,white,neutral,38
27,122.jpg,white,fear,39
28,123.jpg,white,fear,37
29,124.jpg,white,sad,41
30,125.jpg,white,sad,32
31,126.jpg,white,sad,35
32,127.jpg,asian,neutral,41
33,128.jpg,asian,fear,41
34,129.jpg,white,fear,34
35,13.jpg,white,sad,37
36,130.jpg,white,fear,41
37,131.jpg,white,neutral,39
38,132.jpg,white,neutral,39
39,133.jpg,white,fear,39
40,134.jpg,white,fear,39
41,14.jpg,white,fear,37
42,15.jpg,white,sad,36
43,16.jpg,white,sad,34
44,17.jpg,white,fear,33
45,18.jpg,white,fear,41
46,19.jpg,white,fear,40
47,2.jpg,white,sad,40
48,20.jpg,white,sad,33
49,21.jpg,white,neutral,41
50,22.jpg,white,sad,36
51,23.jpg,white,fear,35
52,24.jpg,white,sad,37
53,25.jpg,white,happy,35
54,26.jpg,white,sad,31
55,27.jpg,white,sad,32
56,28.jpg,white,neutral,37
57,29.jpg,white,sad,30
58,3.jpg,white,sad,35
59,30.jpg,white,sad,37
60,31.jpg,white,sad,39
61,32.jpg,asian,fear,39
62,33.jpg,white,sad,42
63,34.jpg,white,sad,42
64,35.jpg,white,sad,41
65,36.jpg,white,neutral,39
66,37.jpg,asian,happy,40
67,38.jpg,white,fear,35
68,39.jpg,white,sad,35
69,4.jpg,white,neutral,37
70,40.jpg,white,fear,39
71,41.jpg,white,sad,36
72,42.jpg,white,fear,38
73,43.jpg,white,sad,35
74,44.jpg,white,fear,34
75,45.jpg,white,sad,33
76,46.jpg,white,sad,33
77,47.jpg,white,sad,34
78,48.jpg,white,sad,38
79,49.jpg,white,sad,37
80,5.jpg,white,sad,32
81,50.jpg,white,sad,34
82,51.jpg,white,sad,40
83,52.jpg,asian,fear,42
84,53.jpg,white,angry,30
85,54.jpg,white,neutral,41
86,55.jpg,white,sad,34
87,56.jpg,white,sad,31
88,57.jpg,white,sad,38
89,58.jpg,white,sad,35
90,59.jpg,white,sad,42
91,6.jpg,white,happy,36
92,60.jpg,white,fear,33
93,61.jpg,white,neutral,41
94,62.jpg,white,sad,37
95,63.jpg,white,sad,36
96,64.jpg,white,sad,41
97,65.jpg,white,fear,39
98,66.jpg,white,sad,39
99,67.jpg,white,sad,39
100,68.jpg,white,sad,34
101,69.jpg,white,neutral,29
102,7.jpg,asian,neutral,42
103,70.jpg,white,fear,41
104,71.jpg,asian,fear,41
105,72.jpg,white,sad,35
106,73.jpg,white,sad,35
107,74.jpg,white,sad,36
108,75.jpg,white,sad,35
109,76.jpg,white,fear,42
110,77.jpg,white,neutral,38
111,78.jpg,white,sad,36
112,79.jpg,white,sad,30
113,8.jpg,white,fear,33
114,80.jpg,white,sad,35
115,81.jpg,white,sad,35
116,82.jpg,white,sad,37
117,83.jpg,white,neutral,33
118,84.jpg,white,sad,35
119,85.jpg,asian,fear,39
120,86.jpg,white,sad,39
121,87.jpg,white,sad,33
122,88.jpg,white,sad,40
123,89.jpg,white,sad,38
124,9.jpg,white,sad,32
125,90.jpg,white,neutral,37
126,91.jpg,white,sad,42
127,92.jpg,asian,happy,40
128,93.jpg,white,fear,35
129,94.jpg,white,sad,40
130,95.jpg,white,sad,41
131,96.jpg,asian,fear,42
132,97.jpg,asian,happy,39
133,98.jpg,white,fear,43
134,99.jpg,white,neutral,40
