,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,white,neutral,43.0
3,100.jpg,white,neutral,37.0
4,101.jpg,middle eastern,neutral,38.0
5,102.jpg,latino hispanic,neutral,37.0
6,103.jpg,middle eastern,neutral,36.0
7,104.jpg,latino hispanic,neutral,46.0
8,105.jpg,asian,angry,44.0
9,106.jpg,,,
10,107.jpg,,,
11,108.jpg,,,
12,109.jpg,,,
13,11.jpg,white,fear,27.0
14,110.jpg,asian,angry,46.0
15,111.jpg,white,neutral,42.0
16,112.jpg,white,neutral,36.0
17,113.jpg,white,sad,39.0
18,114.jpg,white,neutral,37.0
19,115.jpg,white,neutral,32.0
20,116.jpg,latino hispanic,neutral,35.0
21,117.jpg,white,neutral,45.0
22,118.jpg,latino hispanic,neutral,37.0
23,119.jpg,latino hispanic,neutral,46.0
24,12.jpg,asian,neutral,45.0
25,120.jpg,latino hispanic,sad,45.0
26,121.jpg,asian,neutral,42.0
27,122.jpg,middle eastern,neutral,35.0
28,123.jpg,asian,angry,39.0
29,124.jpg,asian,angry,42.0
30,125.jpg,white,sad,29.0
31,126.jpg,latino hispanic,neutral,37.0
32,127.jpg,asian,sad,46.0
33,128.jpg,asian,sad,40.0
34,129.jpg,middle eastern,neutral,39.0
35,13.jpg,asian,neutral,44.0
36,130.jpg,white,neutral,33.0
37,131.jpg,middle eastern,sad,35.0
38,132.jpg,asian,happy,26.0
39,133.jpg,latino hispanic,fear,39.0
40,134.jpg,latino hispanic,neutral,36.0
41,135.jpg,latino hispanic,neutral,40.0
42,136.jpg,white,neutral,35.0
43,137.jpg,white,neutral,47.0
44,138.jpg,middle eastern,neutral,39.0
45,139.jpg,latino hispanic,neutral,41.0
46,14.jpg,latino hispanic,neutral,36.0
47,140.jpg,white,neutral,41.0
48,141.jpg,white,neutral,35.0
49,142.jpg,asian,sad,30.0
50,143.jpg,white,happy,24.0
51,144.jpg,white,sad,28.0
52,145.jpg,middle eastern,neutral,38.0
53,146.jpg,asian,neutral,42.0
54,147.jpg,white,sad,44.0
55,148.jpg,,,
56,149.jpg,white,neutral,39.0
57,15.jpg,white,neutral,30.0
58,150.jpg,asian,neutral,39.0
59,151.jpg,white,neutral,33.0
