,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,white,happy,36.0
3,100.jpg,white,happy,39.0
4,101.jpg,white,happy,37.0
5,102.jpg,white,fear,36.0
6,103.jpg,,,
7,104.jpg,white,neutral,36.0
8,105.jpg,,,
9,106.jpg,,,
10,107.jpg,,,
11,108.jpg,white,neutral,34.0
12,109.jpg,latino hispanic,happy,34.0
13,11.jpg,white,fear,40.0
14,110.jpg,white,happy,29.0
15,111.jpg,white,neutral,35.0
16,112.jpg,white,fear,34.0
17,113.jpg,white,sad,34.0
18,114.jpg,white,neutral,36.0
19,115.jpg,white,neutral,31.0
20,116.jpg,,,
21,117.jpg,,,
22,118.jpg,,,
23,119.jpg,,,
24,12.jpg,,,
25,120.jpg,,,
26,121.jpg,,,
27,122.jpg,white,fear,34.0
28,123.jpg,white,happy,39.0
29,124.jpg,white,sad,35.0
30,125.jpg,white,sad,34.0
31,126.jpg,white,neutral,33.0
32,127.jpg,white,sad,34.0
33,128.jpg,white,happy,38.0
34,129.jpg,white,neutral,34.0
35,13.jpg,,,
36,130.jpg,,,
37,131.jpg,,,
38,132.jpg,,,
39,133.jpg,white,sad,36.0
40,134.jpg,white,sad,37.0
41,135.jpg,white,neutral,28.0
42,136.jpg,white,fear,41.0
43,137.jpg,white,neutral,34.0
44,138.jpg,,,
45,139.jpg,,,
46,14.jpg,,,
47,140.jpg,,,
48,141.jpg,,,
49,142.jpg,,,
50,143.jpg,white,angry,37.0
51,144.jpg,white,surprise,26.0
52,145.jpg,white,fear,27.0
53,146.jpg,white,happy,38.0
54,147.jpg,white,happy,30.0
55,148.jpg,white,sad,39.0
56,149.jpg,white,sad,35.0
57,15.jpg,,,
58,150.jpg,latino hispanic,happy,34.0
59,151.jpg,white,happy,32.0
60,152.jpg,white,happy,34.0
61,153.jpg,white,sad,38.0
62,154.jpg,white,fear,33.0
63,155.jpg,white,happy,36.0
64,156.jpg,white,happy,36.0
65,157.jpg,white,fear,29.0
66,158.jpg,black,neutral,25.0
67,159.jpg,black,neutral,26.0
68,16.jpg,,,
69,160.jpg,,,
70,161.jpg,,,
71,162.jpg,white,neutral,33.0
72,163.jpg,white,neutral,37.0
73,164.jpg,white,happy,33.0
74,165.jpg,white,fear,30.0
75,166.jpg,white,fear,39.0
76,167.jpg,white,sad,37.0
77,168.jpg,white,happy,34.0
78,169.jpg,white,neutral,35.0
79,17.jpg,white,happy,41.0
80,170.jpg,white,fear,34.0
81,171.jpg,white,fear,32.0
82,18.jpg,latino hispanic,happy,31.0
83,19.jpg,white,fear,36.0
84,2.jpg,,,
85,20.jpg,white,happy,31.0
86,21.jpg,white,happy,41.0
87,22.jpg,white,happy,40.0
88,23.jpg,white,happy,32.0
89,24.jpg,white,happy,38.0
90,25.jpg,,,
91,26.jpg,,,
92,27.jpg,,,
93,28.jpg,,,
94,29.jpg,white,happy,32.0
95,3.jpg,,,
96,30.jpg,white,happy,35.0
97,31.jpg,white,happy,36.0
98,32.jpg,white,happy,35.0
99,33.jpg,white,happy,36.0
100,34.jpg,white,happy,36.0
101,35.jpg,white,neutral,37.0
102,36.jpg,,,
103,37.jpg,,,
104,38.jpg,white,sad,38.0
105,39.jpg,white,angry,35.0
106,4.jpg,,,
107,40.jpg,white,sad,35.0
108,41.jpg,white,fear,33.0
109,42.jpg,white,fear,34.0
110,43.jpg,white,neutral,28.0
111,44.jpg,,,
112,45.jpg,,,
113,46.jpg,white,fear,28.0
114,47.jpg,,,
115,48.jpg,,,
116,49.jpg,white,sad,34.0
117,5.jpg,white,fear,39.0
118,50.jpg,white,neutral,35.0
119,51.jpg,white,fear,35.0
120,52.jpg,white,happy,35.0
121,53.jpg,white,surprise,34.0
122,54.jpg,white,neutral,34.0
123,55.jpg,white,sad,37.0
124,56.jpg,white,surprise,28.0
125,57.jpg,white,happy,33.0
126,58.jpg,white,happy,38.0
127,59.jpg,white,happy,37.0
128,6.jpg,white,surprise,27.0
129,60.jpg,,,
130,61.jpg,,,
131,62.jpg,,,
132,63.jpg,,,
133,64.jpg,,,
134,65.jpg,,,
135,66.jpg,,,
136,67.jpg,white,happy,36.0
137,68.jpg,white,sad,35.0
138,69.jpg,white,fear,37.0
139,7.jpg,white,fear,33.0
140,70.jpg,white,fear,39.0
141,71.jpg,white,happy,36.0
142,72.jpg,asian,happy,35.0
143,73.jpg,,,
144,74.jpg,,,
145,75.jpg,,,
146,76.jpg,,,
147,77.jpg,,,
148,78.jpg,,,
149,79.jpg,white,sad,37.0
150,8.jpg,white,sad,37.0
151,80.jpg,white,sad,37.0
152,81.jpg,white,neutral,40.0
153,82.jpg,white,happy,34.0
154,83.jpg,white,happy,37.0
155,84.jpg,white,happy,34.0
156,85.jpg,white,fear,35.0
157,86.jpg,white,happy,36.0
158,87.jpg,white,sad,35.0
159,88.jpg,white,fear,31.0
160,89.jpg,white,surprise,33.0
161,9.jpg,white,fear,35.0
162,90.jpg,white,happy,30.0
163,91.jpg,white,sad,34.0
164,92.jpg,white,angry,35.0
165,93.jpg,,,
166,94.jpg,,,
167,95.jpg,,,
168,96.jpg,,,
169,97.jpg,,,
170,98.jpg,,,
171,99.jpg,white,fear,34.0
