,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,,,
3,11.jpg,asian,surprise,28.0
4,12.jpg,latino hispanic,angry,25.0
5,13.jpg,white,disgust,28.0
6,14.jpg,white,angry,38.0
7,15.jpg,asian,angry,39.0
8,16.jpg,white,surprise,26.0
9,17.jpg,black,disgust,25.0
10,18.jpg,asian,angry,31.0
11,19.jpg,,,
12,2.jpg,,,
13,20.jpg,,,
14,21.jpg,,,
15,22.jpg,,,
16,23.jpg,white,fear,36.0
17,25.jpg,,,
18,26.jpg,,,
19,27.jpg,asian,angry,30.0
20,28.jpg,,,
21,29.jpg,black,sad,28.0
22,3.jpg,,,
23,30.jpg,,,
24,31.jpg,,,
25,32.jpg,,,
26,33.jpg,,,
27,34.jpg,,,
28,35.jpg,,,
29,36.jpg,,,
30,37.jpg,,,
31,38.jpg,,,
32,39.jpg,,,
33,4.jpg,white,sad,35.0
34,40.jpg,,,
35,41.jpg,,,
36,42.jpg,,,
37,43.jpg,,,
38,44.jpg,latino hispanic,fear,31.0
39,45.jpg,asian,fear,30.0
40,46.jpg,,,
41,47.jpg,,,
42,48.jpg,white,angry,32.0
43,49.jpg,,,
44,5.jpg,latino hispanic,sad,37.0
45,50.jpg,,,
46,51.jpg,white,angry,41.0
47,52.jpg,white,angry,45.0
48,53.jpg,,,
49,54.jpg,,,
50,55.jpg,,,
51,56.jpg,,,
52,57.jpg,,,
53,58.jpg,,,
54,59.jpg,,,
55,6.jpg,asian,happy,41.0
56,60.jpg,asian,surprise,29.0
57,61.jpg,asian,surprise,29.0
58,62.jpg,,,
59,63.jpg,,,
60,64.jpg,white,fear,31.0
61,65.jpg,latino hispanic,fear,36.0
62,66.jpg,,,
63,67.jpg,,,
64,68.jpg,,,
65,69.jpg,,,
66,7.jpg,white,sad,36.0
67,70.jpg,,,
68,71.jpg,,,
69,72.jpg,,,
70,73.jpg,,,
71,74.jpg,asian,angry,43.0
72,75.jpg,white,sad,33.0
73,76.jpg,,,
74,77.jpg,,,
75,78.jpg,white,fear,43.0
76,79.jpg,asian,angry,40.0
77,8.jpg,,,
78,80.jpg,latino hispanic,fear,33.0
79,81.jpg,black,fear,32.0
80,82.jpg,,,
81,83.jpg,asian,surprise,37.0
82,84.jpg,asian,angry,37.0
83,85.jpg,asian,angry,37.0
84,86.jpg,,,
85,87.jpg,,,
86,9.jpg,white,sad,26.0
