,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,,,
3,100.jpg,,,
4,101.jpg,,,
5,102.jpg,,,
6,103.jpg,,,
7,104.jpg,,,
8,105.jpg,,,
9,106.jpg,,,
10,107.jpg,,,
11,108.jpg,,,
12,109.jpg,,,
13,11.jpg,asian,neutral,37.0
14,110.jpg,,,
15,111.jpg,asian,neutral,34.0
16,112.jpg,,,
17,113.jpg,,,
18,114.jpg,asian,angry,30.0
19,115.jpg,,,
20,116.jpg,asian,neutral,39.0
21,117.jpg,asian,surprise,32.0
22,118.jpg,white,happy,39.0
23,119.jpg,,,
24,12.jpg,asian,happy,31.0
25,120.jpg,,,
26,121.jpg,,,
27,122.jpg,asian,happy,34.0
28,123.jpg,asian,neutral,34.0
29,124.jpg,,,
30,125.jpg,white,sad,27.0
31,126.jpg,,,
32,127.jpg,white,happy,37.0
33,128.jpg,white,fear,29.0
34,129.jpg,asian,neutral,34.0
35,13.jpg,asian,sad,35.0
36,130.jpg,asian,surprise,34.0
37,131.jpg,,,
38,132.jpg,,,
39,133.jpg,asian,neutral,30.0
40,134.jpg,white,happy,39.0
41,135.jpg,asian,neutral,35.0
42,136.jpg,white,sad,26.0
43,137.jpg,asian,sad,43.0
44,138.jpg,asian,angry,37.0
45,139.jpg,asian,neutral,33.0
46,14.jpg,asian,sad,30.0
47,140.jpg,asian,surprise,33.0
48,141.jpg,asian,happy,33.0
49,142.jpg,,,
50,143.jpg,white,happy,37.0
51,144.jpg,white,sad,37.0
52,145.jpg,asian,happy,33.0
53,146.jpg,asian,neutral,33.0
54,147.jpg,white,happy,38.0
55,148.jpg,asian,fear,34.0
56,149.jpg,asian,neutral,31.0
57,15.jpg,middle eastern,neutral,28.0
58,150.jpg,white,happy,39.0
59,151.jpg,,,
60,152.jpg,,,
61,153.jpg,asian,neutral,33.0
62,154.jpg,asian,fear,35.0
63,155.jpg,white,surprise,32.0
64,156.jpg,asian,neutral,38.0
65,157.jpg,asian,neutral,33.0
66,158.jpg,white,sad,26.0
67,159.jpg,,,
68,16.jpg,asian,angry,32.0
69,160.jpg,asian,surprise,33.0
70,161.jpg,asian,surprise,39.0
71,162.jpg,,,
72,163.jpg,,,
