,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,black,happy,33.0
3,100.jpg,black,fear,28.0
4,101.jpg,black,neutral,32.0
5,102.jpg,latino hispanic,sad,33.0
6,103.jpg,black,neutral,33.0
7,104.jpg,latino hispanic,neutral,33.0
8,105.jpg,latino hispanic,sad,33.0
9,106.jpg,latino hispanic,neutral,33.0
10,107.jpg,black,happy,32.0
11,108.jpg,black,neutral,33.0
12,109.jpg,asian,neutral,34.0
13,11.jpg,latino hispanic,neutral,34.0
14,110.jpg,latino hispanic,neutral,34.0
15,111.jpg,black,neutral,33.0
16,112.jpg,asian,neutral,33.0
17,113.jpg,black,neutral,33.0
18,114.jpg,black,happy,33.0
19,115.jpg,latino hispanic,fear,33.0
20,116.jpg,black,neutral,33.0
21,117.jpg,latino hispanic,fear,33.0
22,118.jpg,latino hispanic,fear,33.0
23,119.jpg,asian,neutral,33.0
24,12.jpg,latino hispanic,neutral,34.0
25,120.jpg,latino hispanic,fear,33.0
26,121.jpg,,,
27,122.jpg,,,
28,123.jpg,,,
29,124.jpg,,,
30,125.jpg,,,
31,126.jpg,latino hispanic,sad,34.0
32,127.jpg,black,neutral,33.0
33,128.jpg,latino hispanic,neutral,33.0
34,129.jpg,latino hispanic,fear,34.0
35,13.jpg,white,sad,24.0
36,130.jpg,white,fear,36.0
37,131.jpg,latino hispanic,fear,34.0
38,132.jpg,black,fear,32.0
39,133.jpg,black,neutral,33.0
40,134.jpg,latino hispanic,neutral,33.0
41,135.jpg,latino hispanic,neutral,34.0
42,136.jpg,latino hispanic,neutral,33.0
43,137.jpg,black,neutral,33.0
44,138.jpg,black,sad,33.0
45,139.jpg,latino hispanic,fear,34.0
46,14.jpg,black,neutral,33.0
47,140.jpg,black,neutral,33.0
48,141.jpg,asian,angry,32.0
49,142.jpg,black,fear,32.0
50,143.jpg,black,surprise,33.0
51,144.jpg,latino hispanic,fear,33.0
52,145.jpg,black,neutral,33.0
53,146.jpg,black,fear,33.0
54,147.jpg,latino hispanic,fear,33.0
55,148.jpg,latino hispanic,neutral,33.0
56,149.jpg,latino hispanic,sad,33.0
57,15.jpg,white,neutral,30.0
58,150.jpg,latino hispanic,sad,33.0
