,frame,dominant_race,dominant_emotion,age
0,0.jpg,white,fear,32.0
1,1.jpg,white,angry,36.0
2,10.jpg,,,
3,100.jpg,asian,surprise,41.0
4,101.jpg,,,
5,102.jpg,,,
6,103.jpg,,,
7,104.jpg,,,
8,105.jpg,,,
9,106.jpg,white,fear,41.0
10,107.jpg,white,angry,29.0
11,108.jpg,white,fear,43.0
12,109.jpg,,,
13,11.jpg,,,
14,110.jpg,,,
15,111.jpg,,,
16,112.jpg,white,sad,36.0
17,113.jpg,white,fear,42.0
18,114.jpg,white,fear,41.0
19,115.jpg,white,happy,32.0
20,116.jpg,white,sad,37.0
21,117.jpg,white,sad,34.0
22,118.jpg,white,sad,34.0
23,119.jpg,white,sad,36.0
24,12.jpg,,,
25,120.jpg,white,angry,29.0
26,121.jpg,white,happy,35.0
27,122.jpg,white,happy,36.0
28,123.jpg,white,fear,37.0
29,124.jpg,white,happy,33.0
30,125.jpg,white,sad,38.0
31,126.jpg,white,neutral,37.0
32,127.jpg,,,
33,128.jpg,,,
34,129.jpg,,,
35,13.jpg,,,
36,130.jpg,,,
37,131.jpg,white,fear,39.0
38,132.jpg,white,surprise,36.0
39,133.jpg,white,surprise,36.0
40,134.jpg,,,
41,135.jpg,,,
42,136.jpg,,,
43,137.jpg,,,
44,138.jpg,,,
45,139.jpg,,,
46,14.jpg,,,
47,140.jpg,,,
48,141.jpg,,,
49,142.jpg,white,surprise,41.0
50,143.jpg,,,
51,144.jpg,,,
52,145.jpg,,,
53,146.jpg,,,
54,147.jpg,,,
55,148.jpg,,,
56,149.jpg,,,
57,15.jpg,,,
58,150.jpg,,,
59,151.jpg,,,
60,152.jpg,,,
61,153.jpg,,,
62,154.jpg,,,
63,155.jpg,asian,sad,33.0
64,156.jpg,,,
65,157.jpg,white,neutral,36.0
66,158.jpg,,,
67,159.jpg,,,
68,16.jpg,,,
69,160.jpg,asian,sad,37.0
70,161.jpg,,,
71,162.jpg,,,
72,163.jpg,,,
73,164.jpg,,,
74,165.jpg,,,
75,166.jpg,,,
76,167.jpg,,,
77,168.jpg,,,
78,169.jpg,,,
79,17.jpg,white,angry,41.0
80,170.jpg,,,
81,171.jpg,,,
82,172.jpg,,,
83,173.jpg,,,
84,174.jpg,,,
85,175.jpg,white,surprise,42.0
86,176.jpg,white,sad,35.0
87,177.jpg,white,surprise,37.0
88,178.jpg,white,happy,35.0
89,179.jpg,white,sad,35.0
90,18.jpg,white,sad,34.0
91,180.jpg,,,
92,181.jpg,white,happy,28.0
93,182.jpg,,,
94,183.jpg,white,sad,33.0
95,184.jpg,white,happy,33.0
96,185.jpg,,,
97,186.jpg,,,
98,187.jpg,,,
99,188.jpg,white,sad,33.0
100,189.jpg,middle eastern,sad,34.0
101,19.jpg,white,neutral,34.0
102,190.jpg,,,
103,191.jpg,,,
104,192.jpg,,,
105,193.jpg,,,
106,194.jpg,white,happy,26.0
107,195.jpg,,,
108,196.jpg,,,
109,197.jpg,,,
110,198.jpg,,,
111,199.jpg,,,
112,2.jpg,white,sad,38.0
113,20.jpg,white,sad,33.0
114,200.jpg,,,
115,201.jpg,,,
116,202.jpg,,,
117,203.jpg,,,
118,204.jpg,,,
119,205.jpg,,,
120,206.jpg,,,
121,207.jpg,,,
122,208.jpg,,,
123,209.jpg,,,
124,21.jpg,white,neutral,37.0
125,210.jpg,,,
126,211.jpg,,,
127,212.jpg,,,
128,213.jpg,,,
129,214.jpg,,,
130,215.jpg,,,
131,216.jpg,asian,angry,34.0
132,217.jpg,,,
133,218.jpg,,,
134,219.jpg,,,
135,22.jpg,white,surprise,41.0
136,220.jpg,white,happy,37.0
137,221.jpg,asian,angry,40.0
138,222.jpg,white,sad,32.0
139,223.jpg,white,surprise,41.0
140,224.jpg,white,surprise,43.0
141,225.jpg,,,
142,226.jpg,,,
143,227.jpg,white,surprise,40.0
144,228.jpg,,,
145,229.jpg,,,
146,23.jpg,white,neutral,36.0
147,230.jpg,asian,happy,31.0
148,231.jpg,white,happy,36.0
149,232.jpg,,,
150,233.jpg,,,
151,234.jpg,white,surprise,37.0
152,235.jpg,,,
153,236.jpg,,,
154,237.jpg,,,
155,238.jpg,white,fear,26.0
156,239.jpg,,,
157,24.jpg,white,fear,36.0
158,240.jpg,,,
159,241.jpg,,,
160,242.jpg,,,
161,243.jpg,,,
162,244.jpg,,,
163,245.jpg,white,fear,25.0
164,246.jpg,white,fear,25.0
165,247.jpg,,,
166,248.jpg,white,fear,25.0
167,249.jpg,,,
168,25.jpg,white,sad,35.0
169,250.jpg,white,fear,24.0
170,251.jpg,white,fear,25.0
171,252.jpg,,,
172,253.jpg,,,
173,254.jpg,,,
174,255.jpg,white,fear,24.0
175,256.jpg,,,
176,257.jpg,,,
177,258.jpg,,,
178,259.jpg,,,
179,26.jpg,white,neutral,36.0
180,260.jpg,,,
181,261.jpg,,,
182,262.jpg,,,
183,263.jpg,white,neutral,31.0
184,264.jpg,white,sad,30.0
185,265.jpg,,,
186,266.jpg,white,sad,30.0
187,267.jpg,,,
188,268.jpg,,,
189,269.jpg,,,
190,27.jpg,white,neutral,37.0
191,270.jpg,,,
192,271.jpg,,,
193,272.jpg,,,
194,273.jpg,,,
195,274.jpg,,,
196,275.jpg,,,
197,276.jpg,,,
198,277.jpg,,,
199,278.jpg,,,
200,279.jpg,,,
201,28.jpg,,,
202,280.jpg,,,
203,281.jpg,,,
204,29.jpg,,,
205,3.jpg,white,angry,31.0
206,30.jpg,,,
207,31.jpg,,,
208,32.jpg,,,
209,33.jpg,,,
210,34.jpg,,,
211,35.jpg,,,
212,36.jpg,,,
213,37.jpg,,,
214,38.jpg,,,
215,39.jpg,,,
216,4.jpg,white,sad,37.0
217,40.jpg,,,
218,41.jpg,,,
219,42.jpg,,,
220,43.jpg,,,
221,44.jpg,,,
222,45.jpg,,,
223,46.jpg,,,
224,47.jpg,,,
225,48.jpg,,,
226,49.jpg,,,
227,5.jpg,white,neutral,38.0
228,50.jpg,,,
229,51.jpg,,,
230,52.jpg,,,
231,53.jpg,,,
232,54.jpg,,,
233,55.jpg,,,
234,56.jpg,,,
235,57.jpg,,,
236,58.jpg,,,
237,59.jpg,,,
238,6.jpg,white,neutral,34.0
239,60.jpg,,,
240,61.jpg,,,
241,62.jpg,asian,happy,40.0
242,63.jpg,asian,surprise,41.0
243,64.jpg,,,
244,65.jpg,,,
245,66.jpg,asian,angry,38.0
246,67.jpg,white,surprise,37.0
247,68.jpg,white,angry,37.0
248,69.jpg,white,surprise,43.0
249,7.jpg,,,
250,70.jpg,,,
251,71.jpg,white,sad,25.0
252,72.jpg,,,
253,73.jpg,,,
254,74.jpg,,,
255,75.jpg,,,
256,76.jpg,,,
257,77.jpg,,,
258,78.jpg,,,
259,79.jpg,,,
260,8.jpg,,,
261,80.jpg,white,angry,34.0
262,81.jpg,,,
263,82.jpg,,,
264,83.jpg,,,
265,84.jpg,,,
266,85.jpg,,,
267,86.jpg,,,
268,87.jpg,,,
269,88.jpg,,,
270,89.jpg,,,
271,9.jpg,,,
272,90.jpg,,,
273,91.jpg,,,
274,92.jpg,,,
275,93.jpg,,,
276,94.jpg,,,
277,95.jpg,,,
278,96.jpg,,,
279,97.jpg,,,
280,98.jpg,,,
281,99.jpg,,,
