,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,white,neutral,38.0
3,100.jpg,white,sad,31.0
4,101.jpg,white,sad,30.0
5,102.jpg,white,sad,29.0
6,103.jpg,white,sad,29.0
7,104.jpg,white,sad,29.0
8,105.jpg,white,sad,29.0
9,106.jpg,,,
10,107.jpg,,,
11,108.jpg,,,
12,109.jpg,,,
13,11.jpg,white,neutral,32.0
14,110.jpg,white,sad,30.0
15,111.jpg,white,sad,30.0
16,112.jpg,white,sad,30.0
17,113.jpg,white,sad,32.0
18,114.jpg,white,sad,31.0
19,115.jpg,white,sad,31.0
20,116.jpg,white,sad,31.0
21,117.jpg,white,sad,30.0
22,118.jpg,white,sad,31.0
23,119.jpg,white,neutral,39.0
24,12.jpg,white,fear,32.0
25,120.jpg,white,sad,34.0
26,121.jpg,white,sad,31.0
27,122.jpg,white,sad,33.0
28,123.jpg,white,sad,30.0
29,124.jpg,white,sad,30.0
30,125.jpg,white,sad,30.0
31,126.jpg,white,sad,31.0
32,127.jpg,white,sad,31.0
33,128.jpg,white,neutral,30.0
34,129.jpg,white,neutral,32.0
35,13.jpg,white,sad,30.0
36,130.jpg,white,neutral,31.0
37,131.jpg,white,sad,32.0
38,132.jpg,white,sad,32.0
39,133.jpg,white,sad,31.0
40,134.jpg,white,sad,33.0
41,135.jpg,white,sad,32.0
42,136.jpg,white,sad,31.0
43,137.jpg,white,sad,32.0
44,138.jpg,white,sad,31.0
45,139.jpg,white,sad,33.0
46,14.jpg,white,sad,32.0
47,140.jpg,white,sad,32.0
48,141.jpg,white,sad,35.0
49,142.jpg,asian,sad,31.0
50,143.jpg,white,neutral,34.0
51,144.jpg,asian,fear,36.0
52,145.jpg,white,neutral,31.0
53,146.jpg,white,neutral,32.0
54,147.jpg,asian,neutral,35.0
55,148.jpg,white,sad,33.0
56,149.jpg,asian,fear,34.0
57,15.jpg,white,sad,31.0
58,150.jpg,white,sad,32.0
59,151.jpg,white,sad,31.0
60,152.jpg,white,sad,34.0
61,153.jpg,white,sad,31.0
62,154.jpg,white,sad,32.0
63,155.jpg,white,sad,34.0
64,156.jpg,white,sad,32.0
65,157.jpg,white,sad,30.0
66,158.jpg,,,
67,159.jpg,,,
