,frame,dominant_race,dominant_emotion,age
0,0.jpg,white,fear,39.0
1,1.jpg,white,fear,36.0
2,10.jpg,white,fear,37.0
3,100.jpg,white,fear,29.0
4,101.jpg,white,sad,35.0
5,102.jpg,white,fear,36.0
6,103.jpg,white,fear,36.0
7,104.jpg,white,surprise,38.0
8,105.jpg,white,fear,36.0
9,106.jpg,white,sad,37.0
10,107.jpg,asian,fear,32.0
11,108.jpg,white,neutral,37.0
12,109.jpg,white,fear,31.0
13,11.jpg,,,
14,110.jpg,white,fear,36.0
15,111.jpg,asian,neutral,33.0
16,112.jpg,white,fear,32.0
17,113.jpg,white,fear,39.0
18,114.jpg,white,fear,37.0
19,115.jpg,white,fear,29.0
20,116.jpg,white,fear,34.0
21,117.jpg,white,happy,34.0
22,118.jpg,white,neutral,33.0
23,119.jpg,white,fear,32.0
24,12.jpg,,,
25,120.jpg,white,surprise,38.0
26,121.jpg,white,happy,34.0
27,122.jpg,white,sad,39.0
28,123.jpg,white,surprise,38.0
29,124.jpg,white,fear,36.0
30,125.jpg,white,sad,30.0
31,126.jpg,white,fear,37.0
32,127.jpg,white,happy,38.0
33,128.jpg,white,angry,33.0
34,129.jpg,white,fear,29.0
35,13.jpg,,,
36,130.jpg,white,fear,37.0
37,131.jpg,white,fear,38.0
38,132.jpg,white,sad,47.0
39,133.jpg,white,fear,32.0
40,134.jpg,white,sad,36.0
41,135.jpg,white,fear,32.0
42,136.jpg,white,fear,38.0
43,137.jpg,white,fear,25.0
44,138.jpg,white,neutral,31.0
45,139.jpg,white,sad,47.0
46,14.jpg,,,
47,140.jpg,white,fear,39.0
48,141.jpg,white,fear,46.0
49,142.jpg,white,fear,33.0
50,143.jpg,white,fear,36.0
51,144.jpg,white,fear,29.0
52,145.jpg,white,angry,47.0
53,146.jpg,white,fear,34.0
54,147.jpg,white,sad,45.0
55,148.jpg,white,fear,34.0
56,149.jpg,white,neutral,33.0
57,15.jpg,white,angry,48.0
58,150.jpg,white,sad,36.0
59,151.jpg,white,happy,35.0
60,152.jpg,white,neutral,34.0
61,153.jpg,white,happy,32.0
62,154.jpg,white,fear,36.0
63,155.jpg,white,fear,36.0
64,156.jpg,white,neutral,43.0
65,157.jpg,white,neutral,36.0
66,158.jpg,white,fear,37.0
67,159.jpg,white,neutral,36.0
68,16.jpg,white,fear,39.0
69,160.jpg,white,fear,37.0
70,161.jpg,white,fear,31.0
71,162.jpg,white,fear,36.0
72,163.jpg,white,angry,30.0
73,164.jpg,white,fear,34.0
74,165.jpg,white,sad,32.0
75,166.jpg,white,happy,29.0
76,167.jpg,white,sad,35.0
77,168.jpg,white,angry,33.0
78,169.jpg,white,angry,34.0
79,17.jpg,white,happy,33.0
80,170.jpg,white,happy,37.0
81,171.jpg,white,fear,43.0
82,172.jpg,white,angry,37.0
83,173.jpg,white,sad,34.0
84,174.jpg,white,sad,39.0
85,175.jpg,white,angry,46.0
86,176.jpg,white,surprise,36.0
87,177.jpg,white,happy,36.0
88,178.jpg,white,happy,36.0
89,179.jpg,white,fear,32.0
90,18.jpg,white,fear,30.0
91,180.jpg,white,sad,36.0
92,181.jpg,white,fear,33.0
93,182.jpg,white,angry,35.0
94,183.jpg,white,happy,32.0
95,184.jpg,white,fear,35.0
96,185.jpg,white,fear,35.0
97,186.jpg,white,angry,29.0
98,187.jpg,white,neutral,40.0
99,188.jpg,asian,fear,34.0
100,189.jpg,white,fear,35.0
101,19.jpg,white,fear,38.0
102,190.jpg,white,surprise,42.0
103,191.jpg,white,fear,39.0
104,192.jpg,white,happy,33.0
105,193.jpg,white,angry,30.0
106,194.jpg,white,fear,28.0
107,195.jpg,white,happy,34.0
108,196.jpg,white,angry,30.0
109,197.jpg,white,fear,34.0
110,198.jpg,white,sad,39.0
111,199.jpg,white,surprise,39.0
112,2.jpg,white,fear,39.0
113,20.jpg,white,fear,36.0
114,200.jpg,white,fear,33.0
115,201.jpg,white,sad,36.0
116,202.jpg,white,happy,34.0
117,203.jpg,asian,fear,35.0
118,204.jpg,white,fear,31.0
119,205.jpg,white,fear,37.0
120,206.jpg,white,fear,31.0
121,207.jpg,white,sad,35.0
122,208.jpg,white,sad,34.0
123,209.jpg,white,happy,36.0
124,21.jpg,white,angry,40.0
125,210.jpg,white,surprise,37.0
126,211.jpg,white,fear,31.0
127,212.jpg,white,fear,35.0
128,213.jpg,white,fear,39.0
129,214.jpg,white,angry,32.0
130,215.jpg,white,fear,33.0
131,216.jpg,white,fear,35.0
132,217.jpg,white,disgust,46.0
133,218.jpg,white,neutral,49.0
134,219.jpg,white,happy,50.0
135,22.jpg,white,fear,38.0
136,220.jpg,white,happy,38.0
137,221.jpg,white,angry,45.0
138,222.jpg,white,fear,36.0
139,223.jpg,white,surprise,34.0
140,224.jpg,white,angry,33.0
141,225.jpg,white,happy,31.0
142,226.jpg,white,fear,35.0
143,227.jpg,white,angry,34.0
144,228.jpg,white,sad,44.0
145,229.jpg,white,surprise,38.0
146,23.jpg,white,fear,35.0
147,230.jpg,white,surprise,30.0
148,231.jpg,white,neutral,30.0
149,232.jpg,white,fear,35.0
150,233.jpg,white,fear,34.0
151,234.jpg,white,surprise,40.0
152,235.jpg,white,sad,34.0
153,236.jpg,white,fear,37.0
154,237.jpg,white,fear,39.0
155,238.jpg,white,fear,39.0
156,239.jpg,white,happy,39.0
157,24.jpg,white,sad,36.0
158,240.jpg,white,happy,39.0
159,241.jpg,white,disgust,48.0
160,242.jpg,white,happy,39.0
161,243.jpg,white,fear,36.0
162,244.jpg,white,fear,33.0
163,245.jpg,white,fear,46.0
164,246.jpg,white,sad,26.0
165,247.jpg,white,neutral,27.0
166,248.jpg,white,neutral,46.0
167,249.jpg,white,sad,32.0
168,25.jpg,white,neutral,41.0
169,250.jpg,white,fear,35.0
170,251.jpg,white,fear,24.0
171,252.jpg,white,fear,38.0
172,253.jpg,white,surprise,44.0
173,254.jpg,,,
174,255.jpg,,,
175,256.jpg,,,
176,257.jpg,,,
177,258.jpg,,,
178,259.jpg,,,
179,26.jpg,white,fear,38.0
180,260.jpg,,,
181,261.jpg,,,
182,262.jpg,,,
183,263.jpg,,,
184,27.jpg,white,neutral,36.0
185,28.jpg,white,neutral,25.0
186,29.jpg,white,fear,37.0
187,3.jpg,white,angry,34.0
188,30.jpg,white,happy,30.0
189,31.jpg,white,surprise,38.0
190,32.jpg,white,fear,36.0
191,33.jpg,white,fear,37.0
192,34.jpg,white,surprise,36.0
193,35.jpg,white,angry,47.0
194,36.jpg,white,neutral,35.0
195,37.jpg,white,fear,39.0
196,38.jpg,white,fear,37.0
197,39.jpg,white,fear,36.0
198,4.jpg,white,sad,50.0
199,40.jpg,asian,surprise,28.0
200,41.jpg,white,fear,36.0
201,42.jpg,white,surprise,37.0
202,43.jpg,white,fear,32.0
203,44.jpg,white,fear,39.0
204,45.jpg,white,fear,29.0
205,46.jpg,white,happy,35.0
206,47.jpg,white,surprise,39.0
207,48.jpg,white,happy,37.0
208,49.jpg,white,fear,33.0
209,5.jpg,white,neutral,44.0
210,50.jpg,white,surprise,45.0
211,51.jpg,white,fear,32.0
212,52.jpg,white,fear,36.0
213,53.jpg,white,fear,37.0
214,54.jpg,white,fear,37.0
215,55.jpg,white,happy,32.0
216,56.jpg,white,fear,38.0
217,57.jpg,white,fear,39.0
218,58.jpg,white,happy,35.0
219,59.jpg,white,happy,36.0
220,6.jpg,white,fear,39.0
221,60.jpg,white,fear,24.0
222,61.jpg,white,fear,37.0
223,62.jpg,white,neutral,26.0
224,63.jpg,white,happy,34.0
225,64.jpg,asian,neutral,35.0
226,65.jpg,white,neutral,51.0
227,66.jpg,white,fear,35.0
228,67.jpg,white,sad,39.0
