,frame,dominant_race,dominant_emotion,age
0,0.jpg,white,neutral,36.0
1,1.jpg,white,neutral,41.0
2,10.jpg,,,
3,100.jpg,latino hispanic,fear,36.0
4,101.jpg,white,fear,41.0
5,102.jpg,white,fear,41.0
6,103.jpg,white,neutral,34.0
7,104.jpg,white,neutral,32.0
8,105.jpg,,,
9,106.jpg,,,
10,107.jpg,,,
11,108.jpg,,,
12,109.jpg,,,
13,11.jpg,,,
14,110.jpg,,,
15,111.jpg,,,
16,112.jpg,,,
17,113.jpg,,,
18,114.jpg,,,
19,115.jpg,,,
20,116.jpg,,,
21,117.jpg,,,
22,118.jpg,,,
23,119.jpg,white,surprise,46.0
24,12.jpg,,,
25,120.jpg,,,
26,121.jpg,,,
27,122.jpg,,,
28,123.jpg,white,fear,35.0
29,124.jpg,,,
30,125.jpg,white,fear,27.0
31,126.jpg,white,fear,41.0
32,127.jpg,white,fear,34.0
33,128.jpg,white,fear,42.0
34,129.jpg,latino hispanic,neutral,34.0
35,13.jpg,,,
36,130.jpg,white,neutral,34.0
37,131.jpg,latino hispanic,neutral,33.0
38,132.jpg,latino hispanic,neutral,33.0
39,133.jpg,,,
40,134.jpg,asian,fear,29.0
41,135.jpg,white,happy,27.0
42,136.jpg,white,happy,29.0
43,137.jpg,,,
44,138.jpg,,,
45,139.jpg,,,
46,14.jpg,,,
47,140.jpg,,,
48,141.jpg,,,
49,142.jpg,,,
50,143.jpg,,,
51,144.jpg,,,
52,145.jpg,,,
53,146.jpg,,,
54,147.jpg,,,
55,148.jpg,white,fear,31.0
56,149.jpg,,,
57,15.jpg,,,
58,150.jpg,,,
59,151.jpg,white,angry,47.0
60,152.jpg,white,neutral,35.0
61,153.jpg,white,fear,29.0
62,154.jpg,white,angry,27.0
63,155.jpg,asian,fear,31.0
64,156.jpg,white,fear,26.0
65,157.jpg,asian,fear,27.0
66,158.jpg,white,sad,29.0
67,159.jpg,,,
68,16.jpg,,,
69,160.jpg,white,neutral,39.0
70,161.jpg,asian,neutral,35.0
71,162.jpg,white,fear,37.0
72,163.jpg,asian,neutral,32.0
73,164.jpg,white,fear,37.0
74,165.jpg,white,happy,33.0
75,166.jpg,,,
76,17.jpg,middle eastern,happy,30.0
77,18.jpg,,,
78,19.jpg,,,
79,2.jpg,white,neutral,36.0
80,20.jpg,,,
81,21.jpg,,,
82,22.jpg,white,neutral,29.0
83,23.jpg,,,
84,24.jpg,,,
85,25.jpg,,,
86,26.jpg,,,
87,27.jpg,,,
88,28.jpg,white,neutral,39.0
89,29.jpg,white,fear,33.0
90,3.jpg,,,
91,30.jpg,white,fear,39.0
92,31.jpg,white,happy,30.0
93,32.jpg,white,neutral,35.0
94,33.jpg,,,
95,34.jpg,,,
96,35.jpg,white,fear,37.0
97,36.jpg,white,angry,40.0
98,37.jpg,white,neutral,44.0
99,38.jpg,latino hispanic,fear,37.0
100,39.jpg,white,sad,46.0
101,4.jpg,,,
102,40.jpg,white,fear,45.0
103,41.jpg,white,neutral,36.0
104,42.jpg,white,fear,43.0
105,43.jpg,,,
106,44.jpg,,,
107,45.jpg,,,
108,46.jpg,,,
109,47.jpg,,,
110,48.jpg,,,
111,49.jpg,white,neutral,26.0
112,5.jpg,asian,fear,31.0
113,50.jpg,,,
114,51.jpg,white,neutral,26.0
115,52.jpg,white,neutral,26.0
116,53.jpg,,,
117,54.jpg,white,happy,23.0
118,55.jpg,white,sad,39.0
119,56.jpg,white,happy,23.0
120,57.jpg,white,fear,36.0
121,58.jpg,white,fear,36.0
122,59.jpg,white,fear,37.0
123,6.jpg,,,
124,60.jpg,,,
125,61.jpg,,,
126,62.jpg,,,
127,63.jpg,,,
128,64.jpg,,,
129,65.jpg,,,
130,66.jpg,white,fear,32.0
131,67.jpg,,,
132,68.jpg,white,neutral,37.0
133,69.jpg,white,happy,28.0
134,7.jpg,,,
135,70.jpg,,,
136,71.jpg,,,
137,72.jpg,,,
138,73.jpg,,,
139,74.jpg,white,fear,28.0
140,75.jpg,,,
141,76.jpg,,,
142,77.jpg,white,fear,28.0
143,78.jpg,,,
144,79.jpg,,,
145,8.jpg,,,
146,80.jpg,,,
147,81.jpg,,,
148,82.jpg,,,
149,83.jpg,white,neutral,26.0
150,84.jpg,white,fear,27.0
151,85.jpg,,,
152,86.jpg,white,fear,29.0
153,87.jpg,,,
154,88.jpg,,,
155,89.jpg,,,
156,9.jpg,white,fear,32.0
157,90.jpg,white,neutral,33.0
158,91.jpg,white,fear,31.0
159,92.jpg,,,
160,93.jpg,,,
161,94.jpg,,,
162,95.jpg,,,
163,96.jpg,white,neutral,39.0
164,97.jpg,white,happy,39.0
165,98.jpg,white,fear,39.0
166,99.jpg,white,surprise,45.0
