,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,asian,neutral,26.0
3,100.jpg,white,happy,31.0
4,101.jpg,asian,neutral,29.0
5,102.jpg,asian,fear,28.0
6,103.jpg,white,fear,36.0
7,104.jpg,asian,fear,27.0
8,105.jpg,white,fear,38.0
9,106.jpg,asian,sad,28.0
10,107.jpg,white,happy,33.0
11,108.jpg,white,fear,35.0
12,109.jpg,asian,neutral,29.0
13,11.jpg,asian,fear,35.0
14,110.jpg,asian,neutral,28.0
15,111.jpg,asian,neutral,29.0
16,112.jpg,white,fear,37.0
17,113.jpg,white,sad,29.0
18,114.jpg,white,angry,39.0
19,115.jpg,white,happy,38.0
20,116.jpg,white,fear,29.0
21,117.jpg,asian,neutral,28.0
22,118.jpg,asian,neutral,28.0
23,119.jpg,white,fear,35.0
24,12.jpg,asian,surprise,29.0
25,120.jpg,asian,neutral,29.0
26,121.jpg,white,fear,35.0
27,122.jpg,white,neutral,28.0
28,123.jpg,asian,neutral,28.0
29,124.jpg,asian,sad,30.0
30,125.jpg,white,happy,36.0
31,126.jpg,white,fear,39.0
32,127.jpg,white,angry,38.0
33,128.jpg,white,happy,37.0
34,129.jpg,white,fear,39.0
35,13.jpg,asian,happy,28.0
36,130.jpg,asian,sad,27.0
37,131.jpg,white,fear,39.0
38,132.jpg,white,angry,39.0
39,133.jpg,asian,neutral,30.0
40,134.jpg,white,fear,37.0
41,135.jpg,white,happy,35.0
42,136.jpg,white,fear,30.0
43,137.jpg,asian,neutral,27.0
44,138.jpg,asian,neutral,28.0
45,139.jpg,asian,angry,29.0
46,14.jpg,white,fear,35.0
47,140.jpg,white,angry,34.0
48,141.jpg,white,fear,39.0
49,142.jpg,white,angry,34.0
50,143.jpg,asian,happy,33.0
51,144.jpg,white,fear,33.0
52,145.jpg,asian,fear,34.0
53,146.jpg,asian,happy,30.0
54,147.jpg,white,fear,38.0
55,148.jpg,white,angry,35.0
56,149.jpg,white,happy,34.0
57,15.jpg,white,happy,32.0
58,150.jpg,asian,sad,27.0
59,151.jpg,white,fear,39.0
60,152.jpg,asian,surprise,30.0
61,153.jpg,white,fear,36.0
62,154.jpg,white,angry,35.0
63,155.jpg,asian,fear,28.0
