,frame,dominant_race,dominant_emotion,age
0,0.jpg,white,neutral,31.0
1,1.jpg,white,angry,27.0
2,10.jpg,white,neutral,29.0
3,100.jpg,white,angry,33.0
4,101.jpg,white,angry,27.0
5,102.jpg,white,angry,30.0
6,103.jpg,white,sad,31.0
7,104.jpg,asian,neutral,26.0
8,105.jpg,white,neutral,31.0
9,106.jpg,white,angry,32.0
10,107.jpg,,,
11,108.jpg,white,neutral,32.0
12,109.jpg,,,
13,11.jpg,white,angry,32.0
14,110.jpg,white,happy,32.0
15,111.jpg,white,fear,33.0
16,112.jpg,white,sad,32.0
17,113.jpg,white,neutral,33.0
18,114.jpg,white,neutral,33.0
19,115.jpg,white,angry,34.0
20,116.jpg,white,angry,29.0
21,117.jpg,white,neutral,33.0
22,118.jpg,white,neutral,28.0
23,119.jpg,,,
24,12.jpg,white,angry,31.0
25,120.jpg,white,neutral,27.0
26,121.jpg,white,angry,31.0
27,122.jpg,white,neutral,32.0
28,123.jpg,white,neutral,26.0
29,124.jpg,white,sad,27.0
30,125.jpg,white,neutral,33.0
31,126.jpg,white,angry,32.0
32,127.jpg,,,
33,128.jpg,white,sad,29.0
34,129.jpg,,,
35,13.jpg,white,angry,32.0
36,130.jpg,white,fear,30.0
37,131.jpg,white,neutral,29.0
38,132.jpg,,,
39,133.jpg,white,sad,31.0
40,134.jpg,white,neutral,32.0
41,135.jpg,,,
42,136.jpg,white,sad,28.0
43,137.jpg,white,fear,26.0
44,138.jpg,,,
45,139.jpg,,,
46,14.jpg,white,angry,32.0
47,140.jpg,white,neutral,23.0
48,141.jpg,,,
49,142.jpg,,,
50,143.jpg,white,neutral,27.0
51,144.jpg,,,
52,145.jpg,white,angry,32.0
53,146.jpg,white,happy,37.0
54,147.jpg,white,neutral,29.0
55,148.jpg,white,neutral,32.0
56,149.jpg,white,neutral,31.0
57,15.jpg,asian,sad,29.0
58,150.jpg,asian,neutral,28.0
59,151.jpg,,,
60,152.jpg,,,
61,153.jpg,white,happy,32.0
62,154.jpg,,,
63,155.jpg,white,angry,32.0
64,156.jpg,white,neutral,32.0
65,157.jpg,,,
66,158.jpg,white,neutral,32.0
67,159.jpg,,,
68,16.jpg,white,angry,31.0
69,160.jpg,asian,neutral,30.0
70,161.jpg,asian,neutral,35.0
71,162.jpg,white,neutral,32.0
72,163.jpg,white,angry,26.0
73,164.jpg,white,neutral,34.0
74,165.jpg,white,neutral,29.0
75,166.jpg,white,neutral,33.0
76,167.jpg,,,
77,168.jpg,white,angry,36.0
78,169.jpg,white,neutral,28.0
79,17.jpg,asian,sad,30.0
80,170.jpg,white,neutral,28.0
81,171.jpg,,,
82,172.jpg,white,neutral,29.0
83,173.jpg,white,sad,33.0
84,174.jpg,white,neutral,28.0
85,175.jpg,white,angry,33.0
86,176.jpg,,,
87,177.jpg,white,neutral,29.0
88,178.jpg,white,angry,32.0
89,179.jpg,white,fear,29.0
90,18.jpg,white,angry,29.0
91,180.jpg,,,
92,181.jpg,,,
93,182.jpg,white,neutral,33.0
94,183.jpg,white,angry,31.0
95,184.jpg,white,neutral,30.0
96,185.jpg,,,
97,186.jpg,white,neutral,32.0
98,187.jpg,white,neutral,32.0
99,188.jpg,white,neutral,26.0
100,189.jpg,,,
101,19.jpg,asian,neutral,31.0
102,190.jpg,white,fear,27.0
103,191.jpg,white,neutral,31.0
104,192.jpg,white,angry,32.0
105,193.jpg,,,
106,194.jpg,,,
107,195.jpg,white,fear,27.0
108,196.jpg,,,
109,197.jpg,,,
110,198.jpg,white,neutral,27.0
111,199.jpg,white,neutral,30.0
112,2.jpg,white,neutral,34.0
113,20.jpg,white,angry,25.0
114,200.jpg,asian,sad,30.0
115,201.jpg,asian,neutral,31.0
116,202.jpg,,,
117,203.jpg,white,sad,28.0
118,21.jpg,,,
119,22.jpg,white,neutral,29.0
120,23.jpg,,,
121,24.jpg,white,neutral,32.0
122,25.jpg,asian,sad,29.0
123,26.jpg,white,angry,32.0
124,27.jpg,white,neutral,30.0
125,28.jpg,white,angry,28.0
126,29.jpg,white,neutral,32.0
127,3.jpg,asian,neutral,34.0
128,30.jpg,white,sad,31.0
129,31.jpg,white,neutral,32.0
130,32.jpg,,,
131,33.jpg,,,
132,34.jpg,white,happy,31.0
133,35.jpg,,,
134,36.jpg,,,
135,37.jpg,white,neutral,34.0
136,38.jpg,white,neutral,30.0
137,39.jpg,,,
138,4.jpg,white,sad,31.0
139,40.jpg,white,neutral,33.0
140,41.jpg,white,fear,30.0
141,42.jpg,,,
142,43.jpg,,,
143,44.jpg,,,
144,45.jpg,white,angry,35.0
145,46.jpg,,,
146,47.jpg,white,neutral,33.0
147,48.jpg,white,neutral,32.0
148,49.jpg,white,angry,33.0
149,5.jpg,white,angry,31.0
150,50.jpg,white,neutral,26.0
151,51.jpg,white,angry,33.0
152,52.jpg,,,
153,53.jpg,white,sad,32.0
154,54.jpg,white,neutral,33.0
155,55.jpg,white,angry,34.0
156,56.jpg,white,neutral,32.0
157,57.jpg,,,
158,58.jpg,white,surprise,33.0
159,59.jpg,white,angry,33.0
160,6.jpg,white,angry,29.0
161,60.jpg,white,neutral,33.0
162,61.jpg,white,neutral,27.0
163,62.jpg,white,angry,33.0
164,63.jpg,,,
165,64.jpg,white,angry,32.0
166,65.jpg,white,disgust,33.0
167,66.jpg,white,neutral,27.0
168,67.jpg,white,neutral,32.0
169,68.jpg,,,
170,69.jpg,white,happy,32.0
171,7.jpg,asian,neutral,37.0
172,70.jpg,white,angry,33.0
173,71.jpg,,,
174,72.jpg,white,angry,32.0
175,73.jpg,white,happy,33.0
176,74.jpg,white,neutral,26.0
177,75.jpg,white,neutral,34.0
178,76.jpg,white,neutral,27.0
179,77.jpg,,,
180,78.jpg,,,
181,79.jpg,white,fear,31.0
182,8.jpg,asian,neutral,33.0
183,80.jpg,,,
184,81.jpg,,,
185,82.jpg,,,
186,83.jpg,white,neutral,29.0
187,84.jpg,,,
