,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,,,
3,100.jpg,,,
4,101.jpg,,,
5,102.jpg,,,
6,103.jpg,,,
7,104.jpg,,,
8,105.jpg,,,
9,106.jpg,,,
10,107.jpg,,,
11,11.jpg,,,
12,12.jpg,,,
13,13.jpg,white,happy,46.0
14,14.jpg,,,
15,15.jpg,,,
16,16.jpg,,,
17,17.jpg,,,
18,18.jpg,,,
19,19.jpg,white,happy,36.0
20,2.jpg,,,
21,20.jpg,white,angry,36.0
22,21.jpg,,,
23,22.jpg,,,
24,23.jpg,,,
25,24.jpg,,,
26,25.jpg,,,
27,26.jpg,,,
28,27.jpg,,,
29,28.jpg,,,
30,29.jpg,,,
31,3.jpg,,,
32,30.jpg,,,
33,31.jpg,,,
34,32.jpg,,,
35,33.jpg,,,
36,34.jpg,,,
37,35.jpg,,,
38,36.jpg,,,
39,37.jpg,,,
40,38.jpg,,,
41,39.jpg,white,fear,32.0
42,4.jpg,,,
43,40.jpg,,,
44,41.jpg,,,
45,42.jpg,white,fear,42.0
46,43.jpg,white,fear,40.0
47,44.jpg,,,
48,45.jpg,,,
49,46.jpg,white,happy,35.0
50,47.jpg,,,
51,48.jpg,,,
52,49.jpg,white,neutral,24.0
53,5.jpg,,,
54,50.jpg,,,
55,51.jpg,,,
56,52.jpg,,,
57,53.jpg,,,
58,54.jpg,,,
59,55.jpg,,,
60,56.jpg,,,
61,57.jpg,,,
62,58.jpg,,,
63,59.jpg,,,
64,6.jpg,,,
65,60.jpg,white,fear,43.0
66,61.jpg,white,fear,43.0
67,62.jpg,,,
68,63.jpg,,,
69,64.jpg,white,sad,31.0
70,65.jpg,,,
71,66.jpg,,,
72,67.jpg,,,
73,68.jpg,,,
74,69.jpg,,,
75,7.jpg,,,
76,70.jpg,white,happy,42.0
77,71.jpg,,,
78,72.jpg,,,
79,73.jpg,,,
80,74.jpg,,,
81,75.jpg,,,
82,76.jpg,,,
83,77.jpg,,,
84,78.jpg,,,
85,79.jpg,white,fear,32.0
86,8.jpg,,,
87,80.jpg,,,
88,81.jpg,,,
89,82.jpg,,,
90,83.jpg,,,
91,84.jpg,,,
92,85.jpg,,,
93,86.jpg,,,
94,87.jpg,,,
95,88.jpg,,,
96,89.jpg,,,
97,9.jpg,white,happy,35.0
98,90.jpg,white,angry,35.0
99,91.jpg,,,
100,92.jpg,,,
101,93.jpg,,,
102,94.jpg,,,
103,95.jpg,,,
104,96.jpg,,,
105,97.jpg,,,
106,98.jpg,,,
107,99.jpg,,,
