,frame,dominant_race,dominant_emotion,age
0,0.jpg,asian,sad,27.0
1,1.jpg,white,fear,36.0
2,10.jpg,asian,happy,36.0
3,11.jpg,asian,sad,28.0
4,12.jpg,asian,neutral,30.0
5,13.jpg,white,neutral,36.0
6,14.jpg,asian,sad,30.0
7,15.jpg,asian,neutral,28.0
8,16.jpg,asian,sad,31.0
9,17.jpg,white,neutral,33.0
10,18.jpg,asian,neutral,30.0
11,19.jpg,asian,sad,30.0
12,2.jpg,white,happy,33.0
13,20.jpg,white,happy,37.0
14,21.jpg,asian,happy,37.0
15,22.jpg,white,fear,35.0
16,23.jpg,asian,happy,28.0
17,24.jpg,white,neutral,37.0
18,25.jpg,asian,sad,30.0
19,26.jpg,asian,neutral,27.0
20,27.jpg,asian,sad,31.0
21,28.jpg,asian,happy,29.0
22,29.jpg,middle eastern,happy,34.0
23,3.jpg,white,fear,35.0
24,30.jpg,asian,happy,30.0
25,31.jpg,asian,neutral,32.0
26,32.jpg,asian,neutral,27.0
27,33.jpg,asian,happy,30.0
28,34.jpg,asian,sad,30.0
29,35.jpg,white,fear,36.0
30,36.jpg,white,neutral,36.0
31,37.jpg,asian,sad,30.0
32,38.jpg,white,happy,36.0
33,39.jpg,asian,neutral,28.0
34,4.jpg,asian,neutral,31.0
35,40.jpg,white,neutral,36.0
36,41.jpg,asian,sad,27.0
37,42.jpg,white,neutral,35.0
38,43.jpg,asian,neutral,32.0
39,44.jpg,asian,sad,32.0
40,45.jpg,white,neutral,35.0
41,46.jpg,white,fear,39.0
42,47.jpg,asian,neutral,32.0
43,48.jpg,white,neutral,36.0
44,49.jpg,asian,neutral,31.0
45,5.jpg,white,fear,35.0
46,50.jpg,white,happy,35.0
47,51.jpg,indian,happy,34.0
48,52.jpg,,,
49,53.jpg,,,
50,54.jpg,asian,sad,25.0
51,55.jpg,,,
52,56.jpg,,,
53,57.jpg,,,
54,58.jpg,,,
55,59.jpg,,,
56,6.jpg,asian,sad,31.0
57,60.jpg,white,neutral,36.0
58,61.jpg,asian,neutral,37.0
59,62.jpg,asian,neutral,30.0
60,63.jpg,asian,neutral,31.0
61,64.jpg,asian,sad,29.0
62,65.jpg,white,neutral,36.0
63,66.jpg,asian,neutral,30.0
64,67.jpg,white,neutral,35.0
65,68.jpg,asian,neutral,29.0
66,69.jpg,asian,neutral,29.0
67,7.jpg,white,happy,36.0
68,70.jpg,white,neutral,36.0
69,71.jpg,white,happy,36.0
70,72.jpg,white,neutral,36.0
71,73.jpg,asian,neutral,30.0
72,74.jpg,white,fear,37.0
73,75.jpg,asian,neutral,32.0
74,76.jpg,white,sad,39.0
75,77.jpg,white,neutral,36.0
76,78.jpg,white,neutral,42.0
77,79.jpg,asian,sad,30.0
78,8.jpg,white,fear,36.0
79,80.jpg,asian,neutral,31.0
80,81.jpg,asian,neutral,31.0
81,82.jpg,asian,neutral,32.0
82,83.jpg,white,neutral,37.0
83,84.jpg,white,fear,36.0
84,85.jpg,white,happy,39.0
85,86.jpg,,,
86,9.jpg,asian,neutral,32.0
