,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,latino hispanic,sad,30.0
3,100.jpg,latino hispanic,sad,30.0
4,101.jpg,latino hispanic,fear,37.0
5,102.jpg,white,fear,38.0
6,103.jpg,latino hispanic,sad,41.0
7,104.jpg,white,angry,33.0
8,105.jpg,latino hispanic,surprise,33.0
9,106.jpg,latino hispanic,sad,33.0
10,107.jpg,white,sad,36.0
11,108.jpg,white,angry,37.0
12,109.jpg,latino hispanic,angry,37.0
13,11.jpg,latino hispanic,sad,35.0
14,110.jpg,white,angry,36.0
15,111.jpg,white,angry,41.0
16,112.jpg,white,fear,41.0
17,113.jpg,white,sad,34.0
18,114.jpg,latino hispanic,fear,40.0
19,115.jpg,latino hispanic,sad,37.0
20,116.jpg,latino hispanic,sad,43.0
21,117.jpg,latino hispanic,angry,30.0
22,118.jpg,white,sad,31.0
23,119.jpg,latino hispanic,sad,32.0
24,12.jpg,latino hispanic,sad,30.0
25,120.jpg,white,fear,34.0
26,121.jpg,latino hispanic,sad,33.0
27,122.jpg,white,angry,39.0
28,123.jpg,white,fear,39.0
29,124.jpg,white,fear,31.0
30,125.jpg,latino hispanic,sad,44.0
31,126.jpg,white,angry,38.0
32,127.jpg,white,sad,42.0
33,128.jpg,white,angry,35.0
34,129.jpg,latino hispanic,angry,41.0
35,13.jpg,latino hispanic,angry,30.0
36,130.jpg,latino hispanic,fear,41.0
37,131.jpg,latino hispanic,angry,36.0
38,132.jpg,latino hispanic,angry,30.0
39,133.jpg,latino hispanic,angry,43.0
40,134.jpg,white,fear,34.0
41,135.jpg,latino hispanic,sad,35.0
42,136.jpg,white,neutral,34.0
43,137.jpg,white,fear,40.0
44,138.jpg,white,sad,39.0
45,139.jpg,white,sad,40.0
46,14.jpg,latino hispanic,sad,36.0
47,140.jpg,white,fear,39.0
48,141.jpg,white,fear,33.0
49,142.jpg,white,sad,42.0
50,143.jpg,white,fear,44.0
51,144.jpg,white,sad,42.0
52,145.jpg,white,surprise,41.0
53,146.jpg,white,happy,29.0
54,147.jpg,white,sad,43.0
55,148.jpg,latino hispanic,fear,39.0
56,149.jpg,white,fear,39.0
57,15.jpg,white,sad,30.0
