,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,middle eastern,neutral,40.0
3,100.jpg,asian,angry,44.0
4,101.jpg,latino hispanic,angry,41.0
5,102.jpg,white,angry,46.0
6,103.jpg,white,angry,43.0
7,104.jpg,white,fear,39.0
8,105.jpg,middle eastern,surprise,42.0
9,106.jpg,middle eastern,surprise,42.0
10,107.jpg,white,fear,36.0
11,108.jpg,white,angry,51.0
12,109.jpg,middle eastern,sad,35.0
13,11.jpg,white,surprise,45.0
14,110.jpg,middle eastern,surprise,43.0
15,111.jpg,asian,fear,46.0
16,112.jpg,asian,surprise,41.0
17,113.jpg,white,happy,36.0
18,114.jpg,white,surprise,37.0
19,115.jpg,white,surprise,42.0
20,116.jpg,middle eastern,surprise,45.0
21,117.jpg,middle eastern,fear,39.0
22,118.jpg,middle eastern,angry,46.0
23,119.jpg,middle eastern,fear,43.0
24,12.jpg,middle eastern,surprise,40.0
25,120.jpg,asian,fear,40.0
26,121.jpg,white,neutral,35.0
27,122.jpg,middle eastern,surprise,41.0
28,123.jpg,asian,surprise,42.0
29,124.jpg,middle eastern,surprise,42.0
30,125.jpg,,,
31,126.jpg,,,
32,127.jpg,,,
33,128.jpg,,,
34,129.jpg,,,
35,13.jpg,white,angry,42.0
36,130.jpg,,,
37,131.jpg,,,
38,132.jpg,,,
39,133.jpg,,,
40,134.jpg,,,
41,135.jpg,,,
42,136.jpg,,,
43,137.jpg,,,
44,138.jpg,,,
45,139.jpg,,,
46,14.jpg,asian,fear,39.0
47,140.jpg,,,
48,141.jpg,,,
49,142.jpg,,,
50,143.jpg,,,
51,144.jpg,,,
52,145.jpg,,,
53,146.jpg,white,sad,39.0
54,147.jpg,white,happy,40.0
55,148.jpg,white,angry,41.0
56,149.jpg,middle eastern,angry,42.0
57,15.jpg,middle eastern,surprise,46.0
58,150.jpg,latino hispanic,surprise,35.0
59,151.jpg,middle eastern,angry,44.0
60,152.jpg,middle eastern,happy,40.0
61,153.jpg,asian,surprise,38.0
62,154.jpg,latino hispanic,angry,41.0
63,155.jpg,white,angry,42.0
64,156.jpg,asian,angry,43.0
65,157.jpg,white,surprise,40.0
66,158.jpg,white,surprise,26.0
