,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,white,sad,26.0
2,10.jpg,white,fear,34.0
3,100.jpg,black,sad,33.0
4,101.jpg,,,
5,102.jpg,,,
6,103.jpg,,,
7,104.jpg,,,
8,105.jpg,,,
9,106.jpg,,,
10,107.jpg,,,
11,108.jpg,,,
12,109.jpg,,,
13,11.jpg,,,
14,110.jpg,,,
15,111.jpg,,,
16,112.jpg,,,
17,113.jpg,middle eastern,neutral,33.0
18,114.jpg,,,
19,115.jpg,white,happy,23.0
20,116.jpg,,,
21,117.jpg,,,
22,118.jpg,,,
23,119.jpg,,,
24,12.jpg,white,fear,25.0
25,120.jpg,,,
26,121.jpg,,,
27,122.jpg,,,
28,123.jpg,,,
29,124.jpg,,,
30,125.jpg,,,
31,126.jpg,,,
32,127.jpg,,,
33,128.jpg,,,
34,13.jpg,asian,sad,24.0
35,14.jpg,asian,happy,25.0
36,15.jpg,white,angry,29.0
37,16.jpg,,,
38,17.jpg,white,neutral,31.0
39,18.jpg,white,fear,38.0
40,19.jpg,white,sad,24.0
41,2.jpg,,,
42,20.jpg,white,sad,22.0
43,21.jpg,,,
44,22.jpg,,,
45,23.jpg,,,
46,24.jpg,,,
47,25.jpg,,,
48,26.jpg,,,
49,27.jpg,,,
50,28.jpg,,,
51,29.jpg,,,
52,3.jpg,,,
53,30.jpg,white,angry,25.0
54,31.jpg,white,neutral,27.0
55,32.jpg,white,fear,24.0
56,33.jpg,white,fear,24.0
57,34.jpg,white,fear,32.0
58,35.jpg,white,angry,21.0
59,36.jpg,white,sad,26.0
60,37.jpg,white,neutral,25.0
61,38.jpg,white,neutral,28.0
62,39.jpg,white,surprise,29.0
63,4.jpg,,,
64,40.jpg,white,happy,29.0
65,41.jpg,,,
66,42.jpg,,,
67,43.jpg,,,
68,44.jpg,asian,sad,22.0
69,45.jpg,,,
70,46.jpg,asian,happy,22.0
71,47.jpg,white,fear,22.0
72,48.jpg,white,neutral,31.0
73,49.jpg,white,sad,25.0
74,5.jpg,white,angry,34.0
75,50.jpg,,,
76,51.jpg,white,neutral,22.0
77,52.jpg,asian,happy,27.0
78,53.jpg,,,
79,54.jpg,asian,happy,23.0
80,55.jpg,asian,happy,23.0
81,56.jpg,,,
82,57.jpg,asian,angry,27.0
83,58.jpg,middle eastern,sad,35.0
84,59.jpg,middle eastern,sad,39.0
85,6.jpg,,,
86,60.jpg,middle eastern,sad,41.0
87,61.jpg,,,
88,62.jpg,,,
89,63.jpg,white,angry,36.0
90,64.jpg,,,
91,65.jpg,,,
92,66.jpg,white,sad,25.0
93,67.jpg,white,sad,26.0
94,68.jpg,white,fear,26.0
95,69.jpg,,,
96,7.jpg,,,
97,70.jpg,,,
98,71.jpg,,,
99,72.jpg,,,
100,73.jpg,,,
101,74.jpg,white,fear,24.0
102,75.jpg,white,happy,22.0
103,76.jpg,white,sad,26.0
104,77.jpg,,,
105,78.jpg,,,
106,79.jpg,,,
107,8.jpg,,,
108,80.jpg,,,
109,81.jpg,,,
110,82.jpg,,,
111,83.jpg,,,
112,84.jpg,white,fear,24.0
113,85.jpg,,,
114,86.jpg,,,
115,87.jpg,,,
116,88.jpg,white,sad,25.0
117,89.jpg,,,
118,9.jpg,,,
119,90.jpg,,,
120,91.jpg,,,
121,92.jpg,,,
122,93.jpg,,,
123,94.jpg,,,
124,95.jpg,,,
125,96.jpg,,,
126,97.jpg,,,
127,98.jpg,,,
128,99.jpg,white,sad,29.0
