,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,white,fear,36.0
2,10.jpg,white,fear,33.0
3,100.jpg,white,fear,37.0
4,101.jpg,white,fear,38.0
5,102.jpg,white,sad,37.0
6,103.jpg,,,
7,104.jpg,asian,neutral,31.0
8,105.jpg,asian,sad,31.0
9,106.jpg,white,fear,35.0
10,107.jpg,white,fear,43.0
11,108.jpg,white,fear,42.0
12,109.jpg,asian,sad,34.0
13,11.jpg,asian,happy,34.0
14,110.jpg,asian,surprise,34.0
15,111.jpg,latino hispanic,neutral,35.0
16,112.jpg,white,fear,36.0
17,113.jpg,white,fear,39.0
18,114.jpg,asian,fear,33.0
19,115.jpg,,,
20,116.jpg,white,sad,43.0
21,117.jpg,,,
22,118.jpg,,,
23,119.jpg,,,
24,12.jpg,white,neutral,42.0
25,120.jpg,,,
26,13.jpg,white,neutral,36.0
27,14.jpg,white,sad,33.0
28,15.jpg,white,angry,35.0
29,16.jpg,white,happy,33.0
30,17.jpg,white,angry,38.0
31,18.jpg,white,disgust,36.0
32,19.jpg,white,neutral,34.0
33,2.jpg,asian,neutral,37.0
34,20.jpg,white,fear,33.0
35,21.jpg,white,angry,36.0
36,22.jpg,white,fear,36.0
37,23.jpg,,,
38,24.jpg,,,
39,25.jpg,white,fear,38.0
40,26.jpg,,,
41,27.jpg,white,happy,37.0
42,28.jpg,asian,happy,39.0
43,29.jpg,asian,happy,39.0
44,3.jpg,,,
45,30.jpg,,,
46,31.jpg,white,fear,38.0
47,32.jpg,white,fear,32.0
48,33.jpg,,,
49,34.jpg,asian,fear,33.0
50,35.jpg,asian,fear,34.0
51,36.jpg,white,fear,32.0
52,37.jpg,white,angry,44.0
53,38.jpg,white,sad,33.0
54,39.jpg,asian,disgust,36.0
55,4.jpg,white,sad,39.0
56,40.jpg,white,sad,34.0
57,41.jpg,white,neutral,32.0
58,42.jpg,asian,neutral,35.0
59,43.jpg,white,surprise,39.0
60,44.jpg,white,fear,34.0
61,45.jpg,white,neutral,43.0
62,46.jpg,white,happy,32.0
63,47.jpg,white,fear,34.0
64,48.jpg,,,
65,49.jpg,,,
66,5.jpg,white,happy,32.0
67,50.jpg,,,
68,51.jpg,,,
69,52.jpg,,,
70,53.jpg,white,surprise,36.0
71,54.jpg,white,fear,39.0
72,55.jpg,asian,fear,35.0
73,56.jpg,white,fear,39.0
74,57.jpg,asian,fear,41.0
75,58.jpg,asian,neutral,33.0
76,59.jpg,white,happy,32.0
77,6.jpg,white,disgust,43.0
78,60.jpg,,,
79,61.jpg,white,sad,42.0
80,62.jpg,,,
81,63.jpg,asian,neutral,33.0
82,64.jpg,white,fear,40.0
83,65.jpg,white,fear,38.0
84,66.jpg,white,surprise,38.0
85,67.jpg,asian,fear,33.0
86,68.jpg,white,sad,42.0
87,69.jpg,white,neutral,39.0
88,7.jpg,white,happy,35.0
89,70.jpg,white,happy,36.0
90,71.jpg,asian,happy,31.0
91,72.jpg,white,sad,38.0
92,73.jpg,white,neutral,39.0
93,74.jpg,middle eastern,neutral,33.0
94,75.jpg,white,fear,34.0
95,76.jpg,white,neutral,45.0
96,77.jpg,white,happy,34.0
97,78.jpg,white,angry,35.0
98,79.jpg,asian,disgust,35.0
99,8.jpg,white,happy,32.0
100,80.jpg,white,fear,36.0
101,81.jpg,white,happy,32.0
102,82.jpg,white,angry,39.0
103,83.jpg,white,happy,31.0
104,84.jpg,white,happy,35.0
105,85.jpg,white,fear,35.0
106,86.jpg,asian,fear,37.0
107,87.jpg,white,fear,39.0
108,88.jpg,white,angry,37.0
109,89.jpg,asian,fear,30.0
110,9.jpg,white,fear,34.0
111,90.jpg,white,angry,37.0
112,91.jpg,asian,happy,30.0
113,92.jpg,,,
114,93.jpg,,,
115,94.jpg,latino hispanic,sad,38.0
116,95.jpg,latino hispanic,neutral,36.0
117,96.jpg,white,surprise,36.0
118,97.jpg,white,neutral,32.0
119,98.jpg,white,fear,35.0
120,99.jpg,white,happy,41.0
