,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,10.jpg,,,
2,100.jpg,,,
3,102.jpg,,,
4,104.jpg,,,
5,106.jpg,,,
6,108.jpg,,,
7,110.jpg,,,
8,112.jpg,,,
9,114.jpg,,,
10,116.jpg,white,neutral,30.0
11,118.jpg,white,happy,28.0
12,12.jpg,middle eastern,happy,29.0
13,14.jpg,,,
14,16.jpg,,,
15,18.jpg,middle eastern,neutral,30.0
16,2.jpg,,,
17,20.jpg,middle eastern,neutral,29.0
18,22.jpg,,,
19,24.jpg,,,
20,26.jpg,,,
21,28.jpg,,,
22,30.jpg,,,
23,32.jpg,,,
24,34.jpg,,,
25,36.jpg,,,
26,38.jpg,,,
27,4.jpg,,,
28,40.jpg,,,
29,42.jpg,,,
30,44.jpg,,,
31,46.jpg,,,
32,48.jpg,,,
33,50.jpg,middle eastern,sad,27.0
34,52.jpg,,,
35,54.jpg,,,
36,56.jpg,latino hispanic,happy,29.0
37,58.jpg,,,
38,6.jpg,,,
39,60.jpg,,,
40,62.jpg,,,
41,64.jpg,white,happy,36.0
42,66.jpg,,,
43,68.jpg,,,
44,70.jpg,asian,happy,32.0
45,72.jpg,,,
46,74.jpg,,,
47,76.jpg,latino hispanic,happy,27.0
48,78.jpg,middle eastern,neutral,30.0
49,8.jpg,,,
50,80.jpg,middle eastern,disgust,24.0
51,82.jpg,white,sad,28.0
52,84.jpg,,,
53,86.jpg,latino hispanic,angry,33.0
54,88.jpg,latino hispanic,fear,34.0
55,90.jpg,latino hispanic,fear,35.0
56,92.jpg,latino hispanic,happy,35.0
57,94.jpg,latino hispanic,happy,36.0
58,96.jpg,,,
59,98.jpg,,,
