,frame,dominant_race,dominant_emotion,age
0,0.jpg,asian,fear,36
1,1.jpg,white,angry,28
2,10.jpg,white,sad,37
3,11.jpg,asian,neutral,35
4,12.jpg,asian,neutral,33
5,13.jpg,asian,neutral,36
6,14.jpg,asian,neutral,33
7,15.jpg,white,angry,32
8,16.jpg,white,angry,33
9,17.jpg,white,happy,37
10,18.jpg,asian,happy,39
11,19.jpg,asian,sad,39
12,2.jpg,asian,fear,36
13,20.jpg,asian,neutral,37
14,21.jpg,white,sad,36
15,22.jpg,white,fear,31
16,23.jpg,white,neutral,32
17,24.jpg,white,neutral,32
18,25.jpg,white,angry,32
19,26.jpg,white,angry,32
20,27.jpg,asian,neutral,35
21,28.jpg,white,angry,32
22,29.jpg,white,fear,31
23,3.jpg,asian,neutral,31
24,30.jpg,latino hispanic,neutral,29
25,31.jpg,white,fear,30
26,32.jpg,latino hispanic,fear,33
27,33.jpg,white,neutral,31
28,34.jpg,white,neutral,32
29,35.jpg,white,angry,31
30,36.jpg,white,angry,35
31,37.jpg,latino hispanic,sad,39
32,38.jpg,white,fear,32
33,39.jpg,white,fear,36
34,4.jpg,white,angry,28
35,40.jpg,white,neutral,31
36,41.jpg,white,angry,29
37,42.jpg,white,fear,32
38,43.jpg,white,angry,31
39,44.jpg,white,angry,26
40,45.jpg,white,fear,29
41,46.jpg,white,angry,27
42,47.jpg,white,angry,30
43,48.jpg,white,neutral,32
44,49.jpg,white,sad,35
45,5.jpg,white,fear,32
46,50.jpg,white,surprise,30
47,51.jpg,white,angry,30
48,52.jpg,white,neutral,33
49,53.jpg,white,angry,32
50,54.jpg,white,fear,35
51,55.jpg,white,fear,34
52,56.jpg,white,angry,31
53,57.jpg,white,angry,31
54,58.jpg,white,neutral,32
55,59.jpg,asian,fear,34
56,6.jpg,white,angry,29
57,60.jpg,asian,fear,36
58,61.jpg,white,fear,33
59,62.jpg,latino hispanic,fear,29
60,63.jpg,asian,neutral,36
61,64.jpg,white,neutral,36
62,65.jpg,white,angry,29
63,66.jpg,white,angry,35
64,67.jpg,white,neutral,31
65,68.jpg,white,sad,31
66,69.jpg,asian,fear,36
67,7.jpg,white,neutral,30
68,70.jpg,white,angry,33
69,71.jpg,white,neutral,32
70,72.jpg,asian,neutral,34
71,73.jpg,white,fear,32
72,74.jpg,latino hispanic,sad,39
73,75.jpg,white,neutral,34
74,8.jpg,white,angry,28
75,9.jpg,asian,fear,35
