,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,middle eastern,sad,26.0
3,100.jpg,latino hispanic,fear,25.0
4,101.jpg,middle eastern,neutral,28.0
5,102.jpg,latino hispanic,neutral,25.0
6,103.jpg,white,fear,34.0
7,104.jpg,middle eastern,fear,28.0
8,105.jpg,latino hispanic,neutral,26.0
9,106.jpg,middle eastern,neutral,27.0
10,107.jpg,white,fear,37.0
11,108.jpg,middle eastern,neutral,26.0
12,109.jpg,middle eastern,neutral,26.0
13,11.jpg,white,sad,32.0
14,110.jpg,middle eastern,neutral,28.0
15,111.jpg,latino hispanic,neutral,26.0
16,112.jpg,middle eastern,fear,29.0
17,113.jpg,white,sad,37.0
18,114.jpg,latino hispanic,fear,26.0
19,115.jpg,white,sad,31.0
20,116.jpg,middle eastern,fear,27.0
21,117.jpg,middle eastern,neutral,28.0
22,118.jpg,middle eastern,fear,34.0
23,119.jpg,latino hispanic,fear,26.0
24,12.jpg,,,
25,120.jpg,middle eastern,fear,30.0
26,121.jpg,latino hispanic,neutral,21.0
27,122.jpg,middle eastern,neutral,29.0
28,123.jpg,white,fear,41.0
29,124.jpg,middle eastern,fear,26.0
30,125.jpg,middle eastern,neutral,25.0
31,126.jpg,middle eastern,fear,26.0
32,127.jpg,white,sad,31.0
33,128.jpg,white,angry,36.0
34,129.jpg,latino hispanic,fear,27.0
35,13.jpg,latino hispanic,neutral,26.0
36,130.jpg,middle eastern,fear,26.0
37,131.jpg,middle eastern,fear,28.0
38,132.jpg,middle eastern,fear,26.0
39,133.jpg,middle eastern,sad,27.0
40,134.jpg,white,angry,35.0
41,135.jpg,middle eastern,neutral,25.0
42,136.jpg,middle eastern,fear,30.0
43,137.jpg,latino hispanic,neutral,26.0
44,138.jpg,white,happy,35.0
45,139.jpg,middle eastern,fear,25.0
46,14.jpg,latino hispanic,neutral,27.0
47,140.jpg,latino hispanic,fear,24.0
48,141.jpg,white,fear,42.0
49,142.jpg,white,happy,31.0
50,143.jpg,latino hispanic,neutral,23.0
51,144.jpg,white,happy,33.0
52,145.jpg,latino hispanic,fear,26.0
53,146.jpg,middle eastern,neutral,26.0
54,147.jpg,middle eastern,sad,30.0
