,frame,dominant_race,dominant_emotion,age
0,0.jpg,white,happy,38
1,1.jpg,white,angry,41
2,10.jpg,white,neutral,33
3,100.jpg,white,angry,36
4,101.jpg,white,surprise,36
5,102.jpg,asian,sad,41
6,103.jpg,white,fear,33
7,104.jpg,white,angry,34
8,105.jpg,asian,angry,38
9,106.jpg,white,angry,39
10,107.jpg,white,neutral,33
11,108.jpg,white,sad,37
12,109.jpg,white,sad,31
13,11.jpg,asian,sad,39
14,110.jpg,white,neutral,36
15,111.jpg,white,angry,35
16,112.jpg,white,sad,36
17,113.jpg,white,neutral,36
18,114.jpg,white,surprise,36
19,115.jpg,white,neutral,35
20,116.jpg,white,neutral,25
21,117.jpg,white,neutral,33
22,118.jpg,white,angry,36
23,119.jpg,white,surprise,35
24,12.jpg,white,neutral,35
25,120.jpg,white,sad,34
26,121.jpg,asian,sad,37
27,122.jpg,asian,angry,33
28,123.jpg,white,neutral,42
29,124.jpg,latino hispanic,sad,34
30,125.jpg,white,angry,35
31,126.jpg,white,neutral,38
32,127.jpg,white,neutral,41
33,128.jpg,white,sad,25
34,129.jpg,white,sad,23
35,13.jpg,white,sad,36
36,130.jpg,white,neutral,23
37,131.jpg,white,sad,23
38,132.jpg,white,sad,22
39,133.jpg,white,sad,23
40,134.jpg,white,sad,24
41,135.jpg,white,sad,24
42,136.jpg,white,fear,37
43,137.jpg,white,neutral,39
44,138.jpg,white,neutral,39
45,139.jpg,asian,sad,37
46,14.jpg,white,sad,42
47,140.jpg,white,neutral,35
48,141.jpg,asian,sad,43
49,142.jpg,white,fear,33
50,143.jpg,white,fear,38
51,144.jpg,white,sad,34
52,145.jpg,white,sad,34
53,146.jpg,asian,sad,41
54,147.jpg,white,sad,44
55,148.jpg,white,neutral,37
56,149.jpg,latino hispanic,angry,38
57,15.jpg,white,neutral,42
58,150.jpg,white,fear,34
59,151.jpg,white,sad,39
60,152.jpg,asian,sad,43
61,153.jpg,asian,fear,35
62,154.jpg,white,fear,38
63,155.jpg,asian,sad,41
64,156.jpg,asian,angry,42
65,157.jpg,white,neutral,39
66,158.jpg,white,surprise,35
67,159.jpg,white,neutral,36
68,16.jpg,middle eastern,fear,31
69,160.jpg,asian,happy,27
70,161.jpg,latino hispanic,neutral,35
71,162.jpg,white,angry,35
72,163.jpg,white,fear,32
73,164.jpg,white,neutral,41
74,165.jpg,latino hispanic,sad,35
75,166.jpg,asian,sad,33
76,167.jpg,white,sad,35
77,168.jpg,white,surprise,42
78,169.jpg,white,neutral,38
79,17.jpg,white,neutral,39
80,170.jpg,white,sad,34
81,171.jpg,white,sad,36
