,frame,dominant_race,dominant_emotion,age
0,0.jpg,white,neutral,34.0
1,1.jpg,white,neutral,33.0
2,10.jpg,white,neutral,32.0
3,100.jpg,,,
4,101.jpg,,,
5,102.jpg,,,
6,103.jpg,white,neutral,35.0
7,104.jpg,,,
8,105.jpg,,,
9,106.jpg,,,
10,107.jpg,,,
11,108.jpg,,,
12,109.jpg,,,
13,11.jpg,white,neutral,33.0
14,110.jpg,,,
15,111.jpg,,,
16,112.jpg,,,
17,113.jpg,,,
18,114.jpg,white,surprise,29.0
19,115.jpg,,,
20,116.jpg,,,
21,117.jpg,,,
22,118.jpg,,,
23,119.jpg,white,surprise,36.0
24,12.jpg,white,neutral,35.0
25,120.jpg,latino hispanic,happy,26.0
26,121.jpg,,,
27,122.jpg,,,
28,123.jpg,,,
29,124.jpg,white,neutral,34.0
30,125.jpg,,,
31,126.jpg,,,
32,127.jpg,indian,neutral,39.0
33,128.jpg,,,
34,129.jpg,,,
35,13.jpg,white,neutral,36.0
36,130.jpg,,,
37,131.jpg,,,
38,132.jpg,latino hispanic,fear,36.0
39,133.jpg,latino hispanic,neutral,35.0
40,134.jpg,,,
41,135.jpg,,,
42,136.jpg,,,
43,137.jpg,,,
44,138.jpg,latino hispanic,sad,32.0
45,139.jpg,,,
46,14.jpg,white,happy,33.0
47,140.jpg,,,
48,141.jpg,,,
49,142.jpg,,,
50,143.jpg,,,
51,144.jpg,middle eastern,neutral,27.0
52,145.jpg,middle eastern,neutral,27.0
53,146.jpg,white,happy,29.0
54,147.jpg,black,neutral,27.0
55,148.jpg,middle eastern,happy,32.0
56,149.jpg,white,neutral,27.0
57,15.jpg,white,happy,33.0
58,150.jpg,latino hispanic,fear,31.0
59,151.jpg,,,
60,152.jpg,,,
61,153.jpg,,,
62,154.jpg,white,neutral,34.0
63,155.jpg,,,
64,156.jpg,,,
65,157.jpg,,,
66,158.jpg,,,
67,159.jpg,,,
68,16.jpg,,,
69,160.jpg,,,
70,161.jpg,,,
71,162.jpg,,,
72,163.jpg,latino hispanic,fear,34.0
73,164.jpg,white,fear,33.0
74,165.jpg,middle eastern,fear,34.0
75,166.jpg,middle eastern,neutral,34.0
76,167.jpg,latino hispanic,fear,33.0
77,168.jpg,,,
78,169.jpg,,,
79,17.jpg,latino hispanic,neutral,34.0
80,170.jpg,,,
81,171.jpg,,,
82,172.jpg,white,sad,34.0
83,173.jpg,white,sad,34.0
84,174.jpg,white,sad,32.0
85,175.jpg,,,
86,176.jpg,,,
87,177.jpg,white,fear,26.0
88,178.jpg,white,fear,36.0
89,179.jpg,middle eastern,fear,38.0
90,18.jpg,,,
91,180.jpg,,,
92,181.jpg,white,sad,40.0
93,182.jpg,latino hispanic,neutral,33.0
94,183.jpg,latino hispanic,neutral,33.0
95,184.jpg,white,neutral,30.0
96,185.jpg,white,happy,38.0
97,186.jpg,latino hispanic,happy,33.0
98,187.jpg,white,surprise,41.0
99,188.jpg,latino hispanic,neutral,32.0
100,189.jpg,,,
101,19.jpg,,,
102,190.jpg,,,
103,191.jpg,,,
104,192.jpg,,,
105,193.jpg,,,
106,194.jpg,,,
107,195.jpg,,,
108,196.jpg,,,
109,197.jpg,,,
110,198.jpg,middle eastern,neutral,40.0
111,199.jpg,,,
112,2.jpg,white,neutral,32.0
113,20.jpg,white,fear,25.0
114,200.jpg,,,
115,201.jpg,white,neutral,32.0
116,202.jpg,latino hispanic,neutral,33.0
117,203.jpg,,,
118,21.jpg,white,fear,25.0
119,22.jpg,,,
120,23.jpg,white,neutral,39.0
121,24.jpg,white,surprise,33.0
122,25.jpg,white,happy,37.0
123,26.jpg,white,fear,37.0
124,27.jpg,white,happy,33.0
125,28.jpg,latino hispanic,neutral,33.0
126,29.jpg,latino hispanic,sad,36.0
127,3.jpg,white,neutral,33.0
128,30.jpg,,,
129,31.jpg,,,
130,32.jpg,,,
131,33.jpg,,,
132,34.jpg,,,
133,35.jpg,,,
134,36.jpg,,,
135,37.jpg,white,happy,28.0
136,38.jpg,white,fear,32.0
137,39.jpg,white,neutral,37.0
138,4.jpg,latino hispanic,neutral,28.0
139,40.jpg,latino hispanic,happy,33.0
140,41.jpg,,,
141,42.jpg,,,
142,43.jpg,white,happy,25.0
143,44.jpg,white,sad,34.0
144,45.jpg,,,
145,46.jpg,middle eastern,happy,36.0
146,47.jpg,,,
147,48.jpg,latino hispanic,happy,35.0
148,49.jpg,latino hispanic,neutral,32.0
149,5.jpg,,,
150,50.jpg,,,
151,51.jpg,white,sad,29.0
152,52.jpg,middle eastern,fear,25.0
153,53.jpg,,,
154,54.jpg,,,
155,55.jpg,,,
156,56.jpg,white,neutral,25.0
157,57.jpg,latino hispanic,fear,27.0
158,58.jpg,,,
159,59.jpg,,,
160,6.jpg,white,neutral,35.0
161,60.jpg,,,
162,61.jpg,white,fear,35.0
163,62.jpg,latino hispanic,neutral,32.0
164,63.jpg,,,
165,64.jpg,,,
166,65.jpg,,,
167,66.jpg,white,neutral,26.0
168,67.jpg,middle eastern,happy,27.0
169,68.jpg,,,
170,69.jpg,,,
171,7.jpg,,,
172,70.jpg,,,
173,71.jpg,,,
174,72.jpg,latino hispanic,neutral,32.0
175,73.jpg,white,sad,33.0
176,74.jpg,white,happy,37.0
177,75.jpg,latino hispanic,neutral,29.0
178,76.jpg,,,
179,77.jpg,white,happy,29.0
180,78.jpg,,,
181,79.jpg,,,
182,8.jpg,latino hispanic,neutral,36.0
183,80.jpg,,,
184,81.jpg,,,
185,82.jpg,,,
186,83.jpg,,,
187,84.jpg,,,
188,85.jpg,,,
189,86.jpg,,,
190,87.jpg,,,
191,88.jpg,middle eastern,fear,33.0
192,89.jpg,,,
193,9.jpg,,,
194,90.jpg,,,
195,91.jpg,white,happy,33.0
196,92.jpg,,,
197,93.jpg,,,
198,94.jpg,,,
199,95.jpg,,,
200,96.jpg,,,
201,97.jpg,,,
202,98.jpg,,,
203,99.jpg,,,
