,frame,dominant_race,dominant_emotion,age
0,0.jpg,white,fear,30.0
1,1.jpg,white,happy,32.0
2,10.jpg,asian,happy,30.0
3,100.jpg,white,fear,24.0
4,101.jpg,white,happy,28.0
5,102.jpg,white,happy,29.0
6,103.jpg,white,neutral,28.0
7,104.jpg,white,sad,37.0
8,105.jpg,white,happy,27.0
9,106.jpg,white,fear,33.0
10,107.jpg,white,happy,31.0
11,108.jpg,white,neutral,33.0
12,109.jpg,white,fear,30.0
13,11.jpg,white,happy,34.0
14,110.jpg,white,neutral,30.0
15,111.jpg,asian,happy,36.0
16,112.jpg,asian,happy,33.0
17,113.jpg,white,happy,35.0
18,114.jpg,asian,neutral,30.0
19,115.jpg,white,happy,28.0
20,116.jpg,white,happy,34.0
21,117.jpg,white,angry,26.0
22,118.jpg,white,happy,31.0
23,119.jpg,asian,happy,27.0
24,12.jpg,white,happy,34.0
25,120.jpg,white,neutral,33.0
26,121.jpg,asian,happy,36.0
27,122.jpg,white,neutral,29.0
28,123.jpg,white,happy,31.0
29,124.jpg,white,neutral,27.0
30,125.jpg,,,
31,126.jpg,,,
32,127.jpg,white,neutral,30.0
33,128.jpg,white,fear,33.0
34,129.jpg,asian,sad,27.0
35,13.jpg,asian,sad,35.0
36,130.jpg,white,sad,28.0
37,131.jpg,white,neutral,32.0
38,132.jpg,white,happy,28.0
39,133.jpg,asian,neutral,31.0
40,134.jpg,white,fear,30.0
41,135.jpg,white,neutral,31.0
42,136.jpg,asian,neutral,25.0
43,137.jpg,white,neutral,27.0
44,138.jpg,white,fear,33.0
45,139.jpg,white,angry,28.0
46,14.jpg,white,neutral,30.0
47,140.jpg,white,happy,29.0
48,141.jpg,white,happy,30.0
49,142.jpg,asian,happy,28.0
50,143.jpg,asian,happy,29.0
51,144.jpg,middle eastern,neutral,34.0
52,145.jpg,asian,neutral,31.0
53,146.jpg,white,surprise,33.0
54,147.jpg,white,neutral,31.0
55,148.jpg,asian,happy,30.0
56,149.jpg,asian,fear,32.0
57,15.jpg,white,fear,37.0
58,150.jpg,asian,fear,28.0
59,151.jpg,asian,happy,33.0
60,152.jpg,white,neutral,33.0
61,153.jpg,white,neutral,33.0
62,154.jpg,asian,happy,26.0
63,155.jpg,white,sad,32.0
64,156.jpg,white,angry,31.0
65,157.jpg,white,happy,27.0
66,158.jpg,white,sad,30.0
67,159.jpg,white,neutral,31.0
68,16.jpg,asian,surprise,35.0
69,160.jpg,white,neutral,29.0
70,161.jpg,white,neutral,32.0
71,162.jpg,asian,fear,30.0
72,163.jpg,white,neutral,33.0
73,164.jpg,white,happy,32.0
74,165.jpg,white,sad,34.0
75,166.jpg,asian,happy,30.0
76,167.jpg,asian,neutral,28.0
77,168.jpg,white,sad,38.0
78,169.jpg,white,happy,29.0
79,17.jpg,white,surprise,29.0
80,170.jpg,white,fear,30.0
81,171.jpg,white,happy,24.0
82,172.jpg,white,happy,25.0
83,173.jpg,white,sad,32.0
84,174.jpg,white,fear,30.0
85,175.jpg,white,neutral,25.0
86,176.jpg,white,neutral,32.0
87,177.jpg,asian,neutral,28.0
88,178.jpg,white,neutral,30.0
89,179.jpg,white,angry,31.0
90,18.jpg,white,neutral,27.0
91,180.jpg,white,neutral,32.0
92,181.jpg,asian,neutral,29.0
93,182.jpg,white,fear,31.0
94,183.jpg,asian,sad,33.0
95,184.jpg,white,neutral,32.0
96,185.jpg,white,fear,31.0
97,186.jpg,white,happy,31.0
98,187.jpg,white,neutral,31.0
99,188.jpg,asian,happy,36.0
100,189.jpg,white,fear,30.0
101,19.jpg,asian,happy,29.0
102,190.jpg,asian,happy,28.0
103,191.jpg,white,happy,28.0
104,192.jpg,white,happy,30.0
105,193.jpg,white,neutral,33.0
106,194.jpg,asian,happy,34.0
107,195.jpg,asian,neutral,31.0
108,196.jpg,asian,surprise,29.0
109,197.jpg,white,happy,29.0
110,198.jpg,asian,happy,32.0
111,199.jpg,asian,neutral,35.0
112,2.jpg,asian,happy,33.0
113,20.jpg,white,happy,34.0
114,200.jpg,white,neutral,39.0
115,201.jpg,asian,happy,33.0
116,202.jpg,asian,neutral,31.0
117,203.jpg,white,happy,33.0
118,204.jpg,white,neutral,23.0
119,205.jpg,white,happy,27.0
120,206.jpg,asian,neutral,31.0
121,207.jpg,white,neutral,32.0
122,208.jpg,white,happy,32.0
123,209.jpg,white,angry,26.0
124,21.jpg,white,angry,27.0
125,210.jpg,white,neutral,25.0
126,211.jpg,white,neutral,31.0
127,212.jpg,white,sad,35.0
128,213.jpg,white,neutral,26.0
129,214.jpg,white,neutral,25.0
130,215.jpg,asian,sad,32.0
131,216.jpg,asian,sad,37.0
132,217.jpg,asian,sad,32.0
133,218.jpg,white,neutral,33.0
134,219.jpg,white,neutral,30.0
135,22.jpg,white,angry,27.0
136,220.jpg,white,happy,36.0
137,221.jpg,asian,fear,35.0
138,222.jpg,white,neutral,31.0
139,223.jpg,white,surprise,28.0
140,224.jpg,asian,neutral,35.0
141,225.jpg,asian,happy,31.0
142,226.jpg,white,happy,27.0
143,227.jpg,white,happy,31.0
144,228.jpg,white,happy,29.0
145,229.jpg,asian,neutral,26.0
146,23.jpg,white,surprise,29.0
147,230.jpg,white,sad,32.0
148,231.jpg,asian,happy,24.0
149,232.jpg,white,happy,35.0
150,233.jpg,asian,neutral,30.0
151,234.jpg,white,neutral,27.0
152,235.jpg,,,
153,236.jpg,white,neutral,30.0
154,237.jpg,white,fear,35.0
155,238.jpg,white,happy,33.0
156,239.jpg,white,neutral,36.0
157,24.jpg,,,
158,240.jpg,white,happy,34.0
159,241.jpg,asian,neutral,34.0
160,242.jpg,white,neutral,34.0
161,243.jpg,white,neutral,36.0
162,244.jpg,asian,happy,37.0
163,245.jpg,white,happy,27.0
164,246.jpg,white,angry,33.0
165,247.jpg,white,happy,31.0
166,248.jpg,white,neutral,29.0
167,249.jpg,white,happy,32.0
168,25.jpg,,,
169,250.jpg,asian,sad,26.0
170,251.jpg,white,happy,27.0
171,252.jpg,white,happy,31.0
172,253.jpg,white,neutral,35.0
173,254.jpg,asian,neutral,39.0
174,255.jpg,white,neutral,34.0
175,256.jpg,asian,happy,35.0
176,257.jpg,white,angry,26.0
177,258.jpg,asian,happy,26.0
178,259.jpg,asian,happy,34.0
179,26.jpg,,,
180,260.jpg,white,happy,34.0
181,261.jpg,white,fear,32.0
182,262.jpg,white,happy,30.0
183,263.jpg,white,neutral,28.0
184,264.jpg,white,happy,25.0
185,265.jpg,white,neutral,28.0
186,266.jpg,asian,happy,27.0
187,267.jpg,white,neutral,27.0
188,268.jpg,white,sad,34.0
189,269.jpg,asian,sad,38.0
190,27.jpg,,,
191,270.jpg,white,fear,29.0
192,271.jpg,asian,fear,30.0
193,272.jpg,asian,neutral,31.0
194,273.jpg,white,fear,30.0
195,274.jpg,white,happy,33.0
196,275.jpg,asian,neutral,39.0
197,276.jpg,white,neutral,34.0
198,277.jpg,white,happy,29.0
199,278.jpg,asian,sad,25.0
200,279.jpg,white,fear,26.0
201,28.jpg,,,
202,280.jpg,asian,happy,27.0
203,281.jpg,white,happy,32.0
204,282.jpg,white,sad,33.0
205,283.jpg,white,neutral,35.0
206,284.jpg,asian,happy,31.0
207,285.jpg,asian,happy,32.0
208,286.jpg,white,happy,32.0
209,287.jpg,white,surprise,30.0
210,288.jpg,asian,happy,36.0
211,289.jpg,white,neutral,23.0
212,29.jpg,,,
213,290.jpg,,,
214,291.jpg,white,happy,28.0
215,292.jpg,white,neutral,32.0
216,293.jpg,asian,happy,27.0
217,294.jpg,asian,neutral,31.0
