,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,,,
3,100.jpg,white,neutral,33.0
4,101.jpg,white,surprise,33.0
5,102.jpg,middle eastern,surprise,35.0
6,103.jpg,white,neutral,32.0
7,104.jpg,white,surprise,33.0
8,105.jpg,latino hispanic,fear,32.0
9,106.jpg,latino hispanic,neutral,33.0
10,107.jpg,latino hispanic,surprise,33.0
11,108.jpg,white,happy,31.0
12,109.jpg,latino hispanic,surprise,29.0
13,11.jpg,,,
14,110.jpg,latino hispanic,neutral,33.0
15,111.jpg,white,surprise,31.0
16,112.jpg,white,neutral,35.0
17,113.jpg,white,surprise,33.0
18,114.jpg,latino hispanic,neutral,33.0
19,115.jpg,white,happy,33.0
20,116.jpg,latino hispanic,neutral,33.0
21,117.jpg,white,happy,34.0
22,118.jpg,latino hispanic,neutral,34.0
23,119.jpg,white,fear,37.0
24,12.jpg,,,
25,120.jpg,white,surprise,33.0
26,121.jpg,latino hispanic,surprise,32.0
27,122.jpg,,,
28,123.jpg,,,
29,124.jpg,,,
30,125.jpg,,,
31,126.jpg,,,
32,127.jpg,,,
33,128.jpg,,,
34,129.jpg,,,
35,13.jpg,,,
36,130.jpg,,,
37,131.jpg,,,
38,132.jpg,,,
39,133.jpg,,,
40,134.jpg,,,
41,135.jpg,,,
42,136.jpg,,,
43,137.jpg,,,
44,138.jpg,,,
45,139.jpg,,,
46,14.jpg,,,
47,140.jpg,,,
48,141.jpg,latino hispanic,surprise,32.0
49,142.jpg,white,neutral,35.0
50,143.jpg,latino hispanic,neutral,33.0
51,144.jpg,white,surprise,33.0
52,145.jpg,white,surprise,32.0
53,146.jpg,white,surprise,34.0
54,147.jpg,latino hispanic,surprise,32.0
55,148.jpg,,,
56,149.jpg,,,
57,15.jpg,,,
58,150.jpg,,,
59,151.jpg,,,
60,152.jpg,,,
61,153.jpg,,,
62,154.jpg,,,
63,155.jpg,,,
64,156.jpg,,,
65,157.jpg,,,
66,158.jpg,,,
67,159.jpg,,,
68,16.jpg,,,
69,160.jpg,,,
70,161.jpg,,,
71,162.jpg,,,
72,163.jpg,,,
73,164.jpg,latino hispanic,neutral,33.0
74,165.jpg,latino hispanic,fear,34.0
