,frame,dominant_race,dominant_emotion,age
0,0.jpg,white,fear,35.0
1,1.jpg,white,sad,33.0
2,10.jpg,,,
3,100.jpg,white,neutral,39.0
4,101.jpg,white,happy,32.0
5,102.jpg,white,neutral,31.0
6,103.jpg,white,neutral,43.0
7,104.jpg,,,
8,105.jpg,,,
9,106.jpg,,,
10,107.jpg,,,
11,108.jpg,white,neutral,32.0
12,109.jpg,white,fear,34.0
13,11.jpg,,,
14,110.jpg,white,neutral,35.0
15,111.jpg,white,happy,35.0
16,112.jpg,white,fear,31.0
17,113.jpg,white,neutral,31.0
18,114.jpg,white,fear,39.0
19,115.jpg,middle eastern,fear,36.0
20,116.jpg,white,neutral,45.0
21,117.jpg,white,neutral,35.0
22,118.jpg,,,
23,119.jpg,,,
24,12.jpg,,,
25,120.jpg,,,
26,121.jpg,,,
27,122.jpg,,,
28,123.jpg,,,
29,124.jpg,,,
30,125.jpg,white,fear,40.0
31,126.jpg,white,happy,36.0
32,127.jpg,white,neutral,36.0
33,128.jpg,white,neutral,39.0
34,129.jpg,white,surprise,36.0
35,13.jpg,,,
36,130.jpg,white,sad,27.0
37,131.jpg,middle eastern,fear,35.0
38,132.jpg,white,neutral,30.0
39,133.jpg,white,sad,31.0
40,134.jpg,white,happy,36.0
41,135.jpg,white,fear,38.0
42,136.jpg,white,neutral,39.0
43,137.jpg,middle eastern,happy,39.0
44,138.jpg,middle eastern,happy,37.0
45,139.jpg,white,fear,36.0
46,14.jpg,,,
47,140.jpg,,,
48,141.jpg,,,
49,142.jpg,,,
50,143.jpg,black,sad,34.0
51,144.jpg,,,
52,145.jpg,black,neutral,32.0
53,146.jpg,,,
54,147.jpg,white,happy,28.0
55,148.jpg,middle eastern,neutral,38.0
56,149.jpg,white,sad,36.0
57,15.jpg,,,
58,150.jpg,middle eastern,sad,43.0
59,151.jpg,middle eastern,neutral,43.0
60,152.jpg,white,sad,34.0
61,153.jpg,white,happy,32.0
62,154.jpg,white,surprise,35.0
63,155.jpg,white,sad,31.0
64,156.jpg,white,happy,39.0
65,157.jpg,white,fear,35.0
66,158.jpg,white,sad,34.0
67,159.jpg,white,sad,36.0
68,16.jpg,middle eastern,neutral,47.0
69,160.jpg,white,neutral,38.0
70,161.jpg,white,neutral,32.0
71,162.jpg,white,neutral,35.0
72,163.jpg,latino hispanic,fear,34.0
73,164.jpg,,,
74,165.jpg,,,
75,166.jpg,,,
76,167.jpg,,,
77,168.jpg,middle eastern,neutral,38.0
78,169.jpg,white,neutral,38.0
79,17.jpg,white,neutral,36.0
80,170.jpg,white,neutral,39.0
81,171.jpg,white,neutral,37.0
82,172.jpg,,,
83,173.jpg,,,
84,174.jpg,white,happy,23.0
85,175.jpg,,,
86,176.jpg,white,neutral,36.0
87,18.jpg,white,neutral,37.0
88,19.jpg,white,neutral,28.0
89,2.jpg,white,neutral,37.0
90,20.jpg,white,happy,32.0
91,21.jpg,white,neutral,32.0
92,22.jpg,white,neutral,39.0
93,23.jpg,white,neutral,32.0
94,24.jpg,white,sad,30.0
95,25.jpg,white,happy,32.0
96,26.jpg,white,fear,40.0
97,27.jpg,,,
98,28.jpg,,,
99,29.jpg,white,neutral,27.0
100,3.jpg,,,
101,30.jpg,,,
102,31.jpg,white,fear,34.0
103,32.jpg,white,neutral,36.0
104,33.jpg,white,happy,32.0
105,34.jpg,white,fear,37.0
106,35.jpg,white,neutral,41.0
107,36.jpg,white,neutral,35.0
108,37.jpg,white,fear,33.0
109,38.jpg,white,fear,34.0
110,39.jpg,,,
111,4.jpg,white,happy,36.0
112,40.jpg,,,
113,41.jpg,,,
114,42.jpg,,,
115,43.jpg,white,neutral,32.0
116,44.jpg,white,neutral,37.0
117,45.jpg,white,happy,31.0
118,46.jpg,white,neutral,34.0
119,47.jpg,white,fear,34.0
120,48.jpg,,,
121,49.jpg,,,
122,5.jpg,white,happy,31.0
123,50.jpg,,,
124,51.jpg,,,
125,52.jpg,,,
126,53.jpg,,,
127,54.jpg,,,
128,55.jpg,,,
129,56.jpg,,,
130,57.jpg,,,
131,58.jpg,white,neutral,37.0
132,59.jpg,white,neutral,33.0
133,6.jpg,white,neutral,38.0
134,60.jpg,white,neutral,38.0
135,61.jpg,white,neutral,35.0
136,62.jpg,white,surprise,39.0
137,63.jpg,white,neutral,44.0
138,64.jpg,middle eastern,fear,36.0
139,65.jpg,white,neutral,34.0
140,66.jpg,white,neutral,36.0
141,67.jpg,white,happy,33.0
142,68.jpg,white,angry,32.0
143,69.jpg,white,sad,32.0
144,7.jpg,white,happy,40.0
145,70.jpg,asian,fear,24.0
146,71.jpg,white,neutral,24.0
147,72.jpg,,,
148,73.jpg,white,neutral,37.0
149,74.jpg,white,fear,38.0
150,75.jpg,white,happy,34.0
151,76.jpg,white,happy,33.0
152,77.jpg,white,neutral,34.0
153,78.jpg,white,neutral,34.0
154,79.jpg,white,neutral,40.0
155,8.jpg,white,fear,34.0
156,80.jpg,white,happy,32.0
157,81.jpg,white,neutral,33.0
158,82.jpg,white,happy,34.0
159,83.jpg,white,happy,39.0
160,84.jpg,white,surprise,36.0
161,85.jpg,,,
162,86.jpg,,,
163,87.jpg,,,
164,88.jpg,,,
165,89.jpg,,,
166,9.jpg,white,happy,27.0
167,90.jpg,,,
168,91.jpg,white,fear,37.0
169,92.jpg,middle eastern,happy,37.0
170,93.jpg,white,fear,39.0
171,94.jpg,white,neutral,31.0
172,95.jpg,asian,neutral,27.0
173,96.jpg,white,neutral,35.0
174,97.jpg,white,surprise,37.0
175,98.jpg,white,neutral,38.0
176,99.jpg,white,neutral,37.0
