,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,white,fear,31.0
3,11.jpg,white,disgust,32.0
4,12.jpg,white,happy,32.0
5,13.jpg,white,fear,34.0
6,14.jpg,white,angry,31.0
7,15.jpg,latino hispanic,angry,33.0
8,16.jpg,white,neutral,36.0
9,17.jpg,white,happy,32.0
10,18.jpg,white,sad,35.0
11,19.jpg,white,happy,33.0
12,2.jpg,white,fear,39.0
13,20.jpg,white,disgust,31.0
14,21.jpg,white,happy,36.0
15,22.jpg,white,fear,35.0
16,23.jpg,white,happy,39.0
17,24.jpg,white,neutral,33.0
18,25.jpg,white,angry,32.0
19,26.jpg,white,disgust,31.0
20,27.jpg,white,angry,39.0
21,28.jpg,white,neutral,32.0
22,29.jpg,white,angry,31.0
23,3.jpg,white,happy,34.0
24,30.jpg,white,happy,32.0
25,31.jpg,white,happy,30.0
26,32.jpg,white,fear,33.0
27,33.jpg,white,disgust,32.0
28,34.jpg,white,fear,32.0
29,35.jpg,middle eastern,happy,29.0
30,36.jpg,white,happy,36.0
31,37.jpg,asian,happy,37.0
32,38.jpg,white,surprise,33.0
33,39.jpg,white,sad,34.0
34,4.jpg,white,happy,37.0
35,40.jpg,white,fear,34.0
36,41.jpg,white,angry,32.0
37,42.jpg,white,happy,39.0
38,43.jpg,white,disgust,33.0
39,44.jpg,white,fear,33.0
40,45.jpg,white,angry,36.0
41,46.jpg,white,angry,31.0
42,47.jpg,white,fear,32.0
43,48.jpg,white,happy,31.0
44,49.jpg,white,disgust,32.0
45,5.jpg,white,neutral,34.0
46,50.jpg,white,fear,35.0
47,51.jpg,white,neutral,34.0
48,52.jpg,white,fear,31.0
49,53.jpg,white,happy,38.0
50,54.jpg,latino hispanic,happy,32.0
51,55.jpg,white,happy,32.0
52,56.jpg,,,
53,57.jpg,,,
54,58.jpg,,,
55,6.jpg,white,happy,32.0
56,7.jpg,white,disgust,31.0
57,8.jpg,white,sad,35.0
58,9.jpg,white,happy,37.0
